,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,فملي,ملي‌ صنايع‌ مس‌ ايران‌,44358,279131646,3536870096790,12570,12330,12560,-10,-0.08,12670,100,0.8,12330,13150,1399-12-4
1,بوعلي,پتروشيمي بوعلي سينا,25282,5834234,244689965830,41670,42000,41950,280,0.67,41940,270,0.65,41800,42550,1399-12-4
2,وسپهر,سرمايه گذاري مالي سپهرصادرات,20250,46438443,469033191187,10100,10100,10100,0,0.0,10100,0,0.0,10100,10101,1399-12-4
3,فولاد,فولاد مباركه اصفهان,12396,131051701,1526289334650,11870,11640,11640,-230,-1.94,11650,-220,-1.85,11640,11820,1399-12-4
4,سيتا,سرمايه گذاري سيمان تامين,11487,14799799,222017810310,15000,15000,15010,10,0.07,15000,0,0.0,15000,15010,1399-12-4
5,وهنر,گروه توسعه هنر ايران,9838,83895198,829947834897,10178,10400,9771,-407,-4.0,9893,-285,-2.8,9771,10400,1399-12-4
6,رافزا,رايان هم افزا,9365,54759,2449917660,42208,44740,44740,2532,6.0,42324,116,0.27,44740,44740,1399-12-4
7,امين,تامين سرمايه امين,7670,4526859,47084497630,10400,10400,10400,0,0.0,10400,0,0.0,10400,10410,1399-12-4
8,شلعاب,لعابيران‌,7255,34607504,700320482180,19300,20450,19830,530,2.75,20240,940,4.87,19490,20450,1399-12-4
9,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,6860,47325617,355999449570,7440,7320,7460,20,0.27,7520,80,1.08,7300,7730,1399-12-4
10,امين يكم,صندوق درآمد ثابت امين يكم فردا,6618,231726390,2340240071195,10097,10106,10105,8,0.08,10099,2,0.02,10097,10109,1399-12-4
11,آريا,پليمر آريا ساسول,6080,3351475,245969943024,74885,73410,73388,-1497,-2.0,73392,-1493,-1.99,73388,74000,1399-12-4
12,كسعدي,كاشي‌ سعدي‌,5318,17453049,348080200680,19040,18860,20180,1140,5.99,19940,900,4.73,18860,20180,1399-12-4
13,بگيلان,توسعه مسير برق گيلان,5289,1021043,20690704938,20676,20300,20263,-413,-2.0,20499,-177,-0.86,20263,20309,1399-12-4
14,پارسيان,بيمه پارسيان,5277,51617232,665032835090,12380,12390,12260,-120,-0.97,12880,500,4.04,12250,13120,1399-12-4
15,وپارس,بانك‌پارسيان‌,4392,216058785,728165305290,3430,3370,3370,-60,-1.75,3370,-60,-1.75,3370,3420,1399-12-4
16,غسالم,سالمين‌,4259,39060548,167331933560,4290,4210,4360,70,1.63,4280,-10,-0.23,4210,4410,1399-12-4
17,شاروم,پتروشيمي اروميه,4022,4220260,85259549457,20598,20187,20187,-411,-2.0,20202,-396,-1.92,20187,20549,1399-12-4
18,غگيلا,شيرپاستوريزه پگاه گيلان,3850,56267,1330095613,22301,23639,23639,1338,6.0,22335,34,0.15,23639,23639,1399-12-4
19,ولانا,شركت ليزينگ آريا دانا,3847,5630638,231241503144,40997,40178,41000,3,0.01,41068,71,0.17,40178,42226,1399-12-4
20,بكام,كارخانجات توليدي شهيد قندي,3753,37721448,127296171960,3340,3340,3410,70,2.1,3370,30,0.9,3300,3460,1399-12-4
21,سغرب,سيمان‌غرب‌,3691,5766097,199864039980,33740,33980,34220,480,1.42,34660,920,2.73,33300,35720,1399-12-4
22,پالايش,صندوق پالايشي يکم-سهام,3659,1442123,115989952890,83780,80430,80430,-3350,-4.0,80430,-3350,-4.0,80430,80430,1399-12-4
23,سشمال,سيمان‌ شمال‌,3586,17996392,223748273050,11820,12200,12520,700,5.92,12430,610,5.16,11840,12520,1399-12-4
24,سفارس,سيمان فارس و خوزستان,3467,15628545,297299244720,19310,18930,18930,-380,-1.97,19020,-290,-1.5,18930,19450,1399-12-4
25,ومشان,س. فني و مهندسي مشانير,3374,2550910,205408060782,80206,82000,78602,-1604,-2.0,80523,317,0.4,78602,82612,1399-12-4
26,غاذر,كشت‌وصنعت‌پياذر,3152,3053366,177717750570,56410,55440,58200,1790,3.17,58200,1790,3.17,55440,59790,1399-12-4
27,كسعديح,ح . كاشي‌ سعدي‌,3145,14498011,202613137630,13680,13140,14100,420,3.07,13980,300,2.19,13140,14600,1399-12-4
28,غپاك,لبنيات‌ پاك‌,3075,13244030,253258731750,18870,18890,19350,480,2.54,19120,250,1.32,18530,19500,1399-12-4
29,كمند,صندوق س. با درآمد ثابت كمند,3069,121496401,1227764772195,10100,10105,10105,5,0.05,10105,5,0.05,10104,10107,1399-12-4
30,شكربن,كربن‌ ايران‌,2982,1904634,197892021140,101090,104690,104540,3450,3.41,103900,2810,2.78,101100,107150,1399-12-4
31,مرقام,ايران‌ارقام‌,2945,7922823,139915547300,17320,16980,18200,880,5.08,17660,340,1.96,16980,18290,1399-12-4
32,آوا,صندوق س.سهام آواي معيار-س,2939,34885417,232649828422,6939,6662,6662,-277,-3.99,6669,-270,-3.89,6662,6738,1399-12-4
33,پترول,گروه پتروشيمي س. ايرانيان,2781,22024850,207555332420,9610,9420,9420,-190,-1.98,9420,-190,-1.98,9420,9580,1399-12-4
34,ثشرق,سرمايه گذاري مسكن شمال شرق,2747,23712962,152596928900,6310,6490,6530,220,3.49,6440,130,2.06,6190,6630,1399-12-4
35,دارا يكم,صندوق واسطه گري مالي يكم-سهام,2617,957870,130414000500,141820,136150,136150,-5670,-4.0,136150,-5670,-4.0,136150,136150,1399-12-4
36,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2616,47186580,1651263158440,34980,34998,34993,13,0.04,34994,14,0.04,34990,34998,1399-12-4
37,وثخوز,سرمايه گذاري و توسعه خوزستان,2578,2377209,212459604697,87499,83125,91873,4374,5.0,89374,1875,2.14,83125,91873,1399-12-4
38,سامان,بانك سامان,2391,27711453,255576887310,9331,9160,9334,3,0.03,9223,-108,-1.16,9145,9450,1399-12-4
39,نطرين,عطرين نخ قم,2352,12789617,160527358913,12716,12650,12475,-241,-1.9,12551,-165,-1.3,12462,13000,1399-12-4
40,پيزد,مجتمع صنايع لاستيك يزد,2272,385969,27134009669,71735,70301,70301,-1434,-2.0,70925,-810,-1.13,70301,70302,1399-12-4
41,شگويا,پتروشيمي تندگويان,2196,13222438,107116491536,8266,8101,8101,-165,-2.0,8101,-165,-2.0,8101,8105,1399-12-4
42,فباهنر,مس‌ شهيدباهنر,2190,2186903,115512205790,53360,52300,52300,-1060,-1.99,52820,-540,-1.01,52300,54420,1399-12-4
43,فاسمين,كالسيمين‌,2159,15962793,265131477720,16880,16550,16550,-330,-1.95,16610,-270,-1.6,16550,17250,1399-12-4
44,غپآذر,شير پگاه آذربايجان شرقي,2126,3737346,259155484448,67096,65755,70215,3119,4.65,69342,2246,3.35,65755,71120,1399-12-4
45,بالبر,كابل‌ البرز,2061,2517756,135200617860,51420,53100,54500,3080,5.99,53700,2280,4.43,51420,54500,1399-12-4
46,سرو,صندوق س سروسودمند مدبران-سهام,2009,2912820,182933945000,64050,62500,63150,-900,-1.41,62800,-1250,-1.95,61540,64000,1399-12-4
47,وتوس,توسعه‌شهري‌توس‌گستر,1996,9812290,159588847410,15700,15400,16640,940,5.99,16260,560,3.57,15390,16640,1399-12-4
48,بركت,گروه دارويي بركت,1965,11400746,318650850700,28520,27950,27950,-570,-2.0,27950,-570,-2.0,27950,27950,1399-12-4
49,امين يكم2,صندوق درآمد ثابت امين يكم فردا,1950,195000000,195000000,10097,1,1,-10096,-99.99,1,-10096,-99.99,1,1,1399-12-4
50,سفانو,سيمان فارس نو,1947,2024294,91534732770,44800,44100,44700,-100,-0.22,45220,420,0.94,44000,45990,1399-12-4
51,تسه9911,امتياز تسهيلات مسكن بهمن99,1946,80988,45634061419,588405,600000,558985,-29420,-5.0,563467,-24938,-4.24,558985,610000,1399-12-4
52,كيان,صندوق س. با درآمد ثابت كيان,1944,43428254,1184515112751,27260,27273,27277,17,0.06,27275,15,0.06,27273,27279,1399-12-4
