,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,اتكاسا,بيمه اتكايي سامان50% تاديه,355238,355497966,177748983000,1000,500,500,-500,-50.0,500,-500,-50.0,500,500,1399-9-17
1,پالايش,صندوق پالايشي يکم-سهام,158174,61615363,6436675294860,108270,106750,102150,-6120,-5.65,104470,-3800,-3.51,101070,107590,1399-9-17
2,وتجارت,بانك تجارت,130135,3463317341,14040406535160,3950,3890,3960,10,0.25,4050,100,2.53,3810,4140,1399-9-17
3,خودرو,ايران‌ خودرو,125566,2895139358,12109873562440,4300,4320,4110,-190,-4.42,4180,-120,-2.79,4090,4370,1399-9-17
4,شستا,سرمايه گذاري تامين اجتماعي,111754,265682547,8055488545480,30590,31000,29450,-1140,-3.73,30320,-270,-0.88,29070,31640,1399-9-17
5,بپيوند,برق و انرژي پيوندگستر پارس,105939,86341456,2795726622730,31482,32900,31490,8,0.03,32380,898,2.85,30050,34250,1399-9-17
6,خساپا,سايپا,104037,3475301970,11544896863370,3220,3380,3240,20,0.62,3320,100,3.11,3130,3380,1399-9-17
7,وسپهر,سرمايه گذاري مالي سپهرصادرات,96603,186858812,2209095462652,11989,11900,11572,-417,-3.48,11822,-167,-1.39,11390,12200,1399-9-17
8,دارا يكم,صندوق واسطه گري مالي يكم-سهام,80157,36106500,7131652620320,198290,195100,192990,-5300,-2.67,197520,-770,-0.39,191210,202970,1399-9-17
9,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,71955,1281070154,6386882762320,4850,5090,4890,40,0.82,4990,140,2.89,4680,5090,1399-9-17
10,ثاميد,توسعه و عمران اميد,65491,319420508,735651430810,2380,2340,2270,-110,-4.62,2300,-80,-3.36,2270,2390,1399-9-17
11,غزر,صنعتي زر ماكارون,63834,12912198,771092321990,59410,59940,60500,1090,1.83,59720,310,0.52,56440,62380,1399-9-17
12,وبصادر,بانك صادرات ايران,59326,2047332734,7635127895650,3590,3530,3760,170,4.74,3730,140,3.9,3450,3760,1399-9-17
13,شپنا,پالايش نفت اصفهان,52727,249934186,4676032578540,19130,19130,18290,-840,-4.39,18710,-420,-2.2,18180,19460,1399-9-17
14,زملارد,كشاورزي و دامپروري ملارد شير,50394,3320106,140726979462,43838,44360,41647,-2191,-5.0,42386,-1452,-3.31,41647,44408,1399-9-17
15,سيتا,سرمايه گذاري سيمان تامين,49931,53042742,938219314610,18140,18200,17420,-720,-3.97,17690,-450,-2.48,17240,18420,1399-9-17
16,دي,بانك دي,49856,87447361,4537665755459,53116,51400,50461,-2655,-5.0,51890,-1226,-2.31,50461,54320,1399-9-17
17,شاروم,پتروشيمي اروميه,49365,19788773,507786673136,24554,25781,25781,1227,5.0,25660,1106,4.5,24650,25781,1399-9-17
18,ثبهساز,بهساز كاشانه تهران,48432,194542483,551114364450,2880,2860,2900,20,0.69,2830,-50,-1.74,2790,2900,1399-9-17
19,آبادا,توليد نيروي برق آبادان,47257,19994381,416629027050,21540,22050,20470,-1070,-4.97,20840,-700,-3.25,20470,22050,1399-9-17
20,گدنا,تهيه توزيع غذاي دنا آفرين فدك,46992,7064449,213077910738,28726,30162,30162,1436,5.0,30162,1436,5.0,30162,30162,1399-9-17
21,فولاد,فولاد مباركه اصفهان,46853,266796598,3821650261400,14560,14520,13980,-580,-3.98,14320,-240,-1.65,13840,14820,1399-9-17
22,پيزد,مجتمع صنايع لاستيك يزد,41760,2365095,210602602214,91983,90828,87384,-4599,-5.0,89046,-2937,-3.19,87384,91000,1399-9-17
23,امين,تامين سرمايه امين,41654,23844749,291341066200,12640,12620,12010,-630,-4.98,12220,-420,-3.32,12010,12620,1399-9-17
24,چخزر,صنايع چوب خزر كاسپين,38231,257839,6975060628,25764,27052,27052,1288,5.0,25930,166,0.64,27052,27052,1399-9-17
25,وپويا,سرمايه گذاري پويا,37949,36888594,327573084147,9151,8990,8888,-263,-2.87,8880,-271,-2.96,8695,9149,1399-9-17
26,ولپارس,ليزينگ پارسيان,36712,6788902,50509430880,7090,7440,7440,350,4.94,7400,310,4.37,7440,7440,1399-9-17
27,شبندر,پالايش نفت بندرعباس,34754,118402965,3723583477420,30920,31470,30580,-340,-1.1,31450,530,1.71,29680,32460,1399-9-17
28,وبملت,بانك ملت,34733,522158070,2867859494260,5470,5370,5360,-110,-2.01,5490,20,0.37,5280,5690,1399-9-17
