,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,ثبهساز,بهساز كاشانه تهران,50047,563844113,1781331379420,3150,3250,3030,-120,-3.81,3160,10,0.32,3000,3300,1399-10-23
1,كرمان,س. توسعه و عمران استان كرمان,38553,57081167,5218873930269,89056,93508,86624,-2432,-2.73,91429,2373,2.66,86500,93508,1399-10-23
2,وكبهمن,مديريت سرمايه گذاري كوثربهمن,37798,42383214,860619605711,21209,20149,20149,-1060,-5.0,20306,-903,-4.26,20149,20990,1399-10-23
3,چخزر,صنايع چوب خزر كاسپين,37797,1615771,73465875828,43303,45468,45468,2165,5.0,45468,2165,5.0,45468,45468,1399-10-23
4,ولپارس,ليزينگ پارسيان,36081,104245710,739378322220,7240,6880,7350,110,1.52,7090,-150,-2.07,6880,7500,1399-10-23
5,بوعلي,پتروشيمي بوعلي سينا,34995,16699353,806249649990,50780,49310,48250,-2530,-4.98,48280,-2500,-4.92,48250,49310,1399-10-23
6,پالايش,صندوق پالايشي يکم-سهام,34080,17278104,1094968702130,68630,66000,62130,-6500,-9.47,63370,-5260,-7.66,61980,66000,1399-10-23
7,شستا,سرمايه گذاري تامين اجتماعي,31891,150796175,2995465203660,20670,20740,19640,-1030,-4.98,19860,-810,-3.92,19640,20740,1399-10-23
8,دارا يكم,صندوق واسطه گري مالي يكم-سهام,31147,13333220,1720019696390,139920,136700,126010,-13910,-9.94,129000,-10920,-7.8,125930,136700,1399-10-23
9,شاروم,پتروشيمي اروميه,29185,35601012,966098807523,27497,28871,26123,-1374,-5.0,27137,-360,-1.31,26123,28871,1399-10-23
10,وسپهر,سرمايه گذاري مالي سپهرصادرات,28915,100732028,995721329285,10127,10000,9735,-392,-3.87,9885,-242,-2.39,9711,10130,1399-10-23
11,سپيدار,سپيدار سيستم آسيا,27168,249846,10944004338,41718,43803,43803,2085,5.0,42133,415,0.99,43803,43803,1399-10-23
12,فملي,ملي‌ صنايع‌ مس‌ ايران‌,22017,172197707,1969824264210,11980,11610,11390,-590,-4.92,11440,-540,-4.51,11390,11930,1399-10-23
13,كچاد,معدني‌وصنعتي‌چادرملو,17873,14039629,276792430030,20080,20100,19200,-880,-4.38,19720,-360,-1.79,19100,20380,1399-10-23
14,سيتا,سرمايه گذاري سيمان تامين,17695,44084442,661980971890,15020,15010,15020,0,0.0,15020,0,0.0,15000,15300,1399-10-23
15,امين,تامين سرمايه امين,17530,39880573,413487833850,10210,10400,10450,240,2.35,10370,160,1.57,10010,10600,1399-10-23
16,بپيوند,برق و انرژي پيوندگستر پارس,17222,21245211,396606102227,19618,19020,18638,-980,-5.0,18668,-950,-4.84,18638,19100,1399-10-23
17,آبادا,توليد نيروي برق آبادان,16092,10073132,166271597620,17010,16530,16990,-20,-0.12,16510,-500,-2.94,16160,17100,1399-10-23
18,فولاد,فولاد مباركه اصفهان,15784,137108027,1549499198200,11870,11500,11280,-590,-4.97,11300,-570,-4.8,11280,11670,1399-10-23
19,ثاميد,توسعه و عمران اميد,15324,122982813,241424771880,2040,2000,1940,-100,-4.9,1960,-80,-3.92,1940,2060,1399-10-23
20,وتجارت,بانك تجارت,14712,568429739,1613963771600,2910,2910,2770,-140,-4.81,2840,-70,-2.41,2770,2920,1399-10-23
21,غصينو,صنعتي مينو,14672,24524105,2251123060420,90213,94723,85703,-4510,-5.0,91792,1579,1.75,85703,94723,1399-10-23
22,خودرو,ايران‌ خودرو,14645,475827555,1249102228450,2750,2690,2620,-130,-4.73,2630,-120,-4.36,2620,2700,1399-10-23
23,كلر,كلر پارس,14453,19138291,2367523010709,124919,131164,119400,-5519,-4.42,123706,-1213,-0.97,118674,131164,1399-10-23
24,كاذر,فرآورده‌هاي‌نسوزآذر,14189,38252099,1503856317880,38020,39920,36700,-1320,-3.47,39310,1290,3.39,36520,39920,1399-10-23
25,قاسم,قاسم ايران,13909,97604815,1742916094101,17523,18399,16647,-876,-5.0,17857,334,1.91,16647,18399,1399-10-23
26,حآسا,آسيا سير ارس,12902,28946917,1545154295605,51334,53900,53900,2566,5.0,53379,2045,3.98,51334,53900,1399-10-23
27,آريا,پليمر آريا ساسول,12873,3823321,335155707104,92232,87626,87621,-4611,-5.0,87661,-4571,-4.96,87621,90050,1399-10-23
28,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,12851,30810176,1119682255040,35240,36990,35210,-30,-0.09,36340,1100,3.12,34000,37000,1399-10-23
29,چكاپا,گروه صنايع كاغذ پارس,12849,164029044,1046940074080,6260,6420,6570,310,4.95,6380,120,1.92,5950,6570,1399-10-23
30,خساپا,سايپا,12437,480766282,1027202456380,2240,2180,2130,-110,-4.91,2140,-100,-4.46,2130,2220,1399-10-23
31,ديران,ايران‌دارو,12225,28012710,1095962526610,38180,39000,40080,1900,4.98,39120,940,2.46,37000,40080,1399-10-23
32,بميلا,توسعه بازرگاني آهن وفولادميلاد,11360,46267092,1334465455129,28611,30041,27477,-1134,-3.96,28843,232,0.81,27181,30041,1399-10-23
33,تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,10732,11724295,923754482520,77040,80880,73900,-3140,-4.08,78790,1750,2.27,73190,80890,1399-10-23
34,شپنا,پالايش نفت اصفهان,10419,98841689,1013361615770,10760,10470,10230,-530,-4.93,10250,-510,-4.74,10230,10600,1399-10-23
35,بكاب,صنايع‌جوشكاب‌يزد,9767,1685400,820206929610,487620,512000,463260,-24360,-5.0,486650,-970,-0.2,463240,512000,1399-10-23
36,توريل,توکاريل,9732,29492054,1049236591930,36010,37810,34210,-1800,-5.0,35577,-433,-1.2,34210,37810,1399-10-23
37,زرين,صندوق س. سهام زرين كوروش-س,9353,71597581,715975810000,10000,10000,10000,0,0.0,10000,0,0.0,10000,10000,1399-10-23
38,پيزد,مجتمع صنايع لاستيك يزد,9342,2893554,239267717317,86662,83640,82329,-4333,-5.0,82690,-3972,-4.58,82329,86300,1399-10-23
