,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,240062,402374750,4858533283017,11645,11980,12227,582,5.0,12075,430,3.69,11064,12227,1399-7-8
1,گدنا,تهيه توزيع غذاي دنا آفرين فدك,130420,13834002,174157795280,6193,12386,13005,6812,110.0,12589,6396,103.28,12386,13005,1399-7-8
2,خودرو,ايران‌ خودرو,75468,2263774716,5714309789270,2640,2510,2600,-40,-1.52,2520,-120,-4.55,2510,2640,1399-7-8
3,امين,تامين سرمايه امين,73763,38559365,494910047480,13390,12730,13060,-330,-2.46,12840,-550,-4.11,12730,13800,1399-7-8
4,فولاد,فولاد مباركه اصفهان,70828,369086717,6457530689360,17930,17040,17960,30,0.17,17500,-430,-2.4,17040,18700,1399-7-8
5,سيتا,سرمايه گذاري سيمان تامين,66263,55109690,1056431298720,19920,18930,19520,-400,-2.01,19170,-750,-3.77,18930,20510,1399-7-8
6,فملي,ملي‌ صنايع‌ مس‌ ايران‌,61074,213239039,6011502389290,29200,27740,28590,-610,-2.09,28190,-1010,-3.46,27740,29990,1399-7-8
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,59991,21342404,4038892303780,178500,171000,196350,17850,10.0,189240,10740,6.02,170100,196350,1399-7-8
8,پترول,گروه پتروشيمي س. ايرانيان,51725,338034969,5722222030560,16740,15910,17570,830,4.96,16930,190,1.14,15910,17570,1399-7-8
9,آريا,پليمر آريا ساسول,46049,7193024,1281896835126,171576,169610,180154,8578,5.0,178214,6638,3.87,169601,180154,1399-7-8
10,وتجارت,بانك تجارت,42893,1235933076,3318685248010,2810,2670,2710,-100,-3.56,2690,-120,-4.27,2670,2800,1399-7-8
11,شاروم,پتروشيمي اروميه,41836,655614,9992212974,14516,15241,15241,725,4.99,14650,134,0.92,15241,15241,1399-7-8
12,وبملت,بانك ملت,34840,745141229,3950340267940,5430,5160,5530,100,1.84,5300,-130,-2.39,5160,5580,1399-7-8
