,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,بپيوند,برق و انرژي پيوندگستر پارس,139979,31614366,794943359831,26098,26360,24795,-1303,-4.99,25145,-953,-3.65,24794,26370,1399-7-19
1,بگيلان,توسعه مسير برق گيلان,96087,14238422,452401717535,33143,32700,31486,-1657,-5.0,31773,-1370,-4.13,31486,33143,1399-7-19
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,89132,40835092,9188713710230,224830,216010,227900,3070,1.37,225020,190,0.08,212500,232990,1399-7-19
3,آبادا,توليد نيروي برق آبادان,73240,14158216,338423533550,24290,24300,24230,-60,-0.25,23900,-390,-1.61,23080,25000,1399-7-19
4,فولاد,فولاد مباركه اصفهان,67084,252686562,4418951869060,18000,17700,17500,-500,-2.78,17490,-510,-2.83,17120,17990,1399-7-19
5,ثاميد,توسعه و عمران اميد,61737,276406447,790251170940,2780,2780,2910,130,4.68,2860,80,2.88,2650,2910,1399-7-19
6,ثبهساز,بهساز كاشانه تهران,60493,202055324,760363451030,3840,3800,3800,-40,-1.04,3760,-80,-2.08,3650,3950,1399-7-19
7,غزر,صنعتي زر ماكارون,57805,6746352,391768546000,57590,55100,60000,2410,4.18,58070,480,0.83,54720,60400,1399-7-19
8,امين,تامين سرمايه امين,56308,37238044,498410381100,13900,13300,13420,-480,-3.45,13380,-520,-3.74,13210,13800,1399-7-19
9,گدنا,تهيه توزيع غذاي دنا آفرين فدك,52856,568482,7861537578,13171,13829,13829,658,5.0,13270,99,0.75,13829,13829,1399-7-19
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,50565,114716353,3206365532120,28650,28600,27800,-850,-2.97,27950,-700,-2.44,27360,28650,1399-7-19
11,سيتا,سرمايه گذاري سيمان تامين,46492,65981353,1457876079930,21410,21550,22480,1070,5.0,22100,690,3.22,21430,22480,1399-7-19
12,وتجارت,بانك تجارت,40875,926560800,3167953925260,3330,3330,3490,160,4.8,3420,90,2.7,3270,3490,1399-7-19
13,شاروم,پتروشيمي اروميه,40743,836303,13549781206,15431,16202,16202,771,5.0,15630,199,1.29,16202,16202,1399-7-19
14,پترول,گروه پتروشيمي س. ايرانيان,40321,161805774,2683254476690,17300,16830,16440,-860,-4.97,16580,-720,-4.16,16440,17200,1399-7-19
15,دي,بانك دي,38747,64958518,3390475323622,50843,51000,53385,2542,5.0,52194,1351,2.66,49800,53385,1399-7-19
16,وبصادر,بانك صادرات ايران,38066,1091130036,4899983578100,4310,4470,4520,210,4.87,4490,180,4.18,4310,4520,1399-7-19
17,زملارد,كشاورزي و دامپروري ملارد شير,35475,975410,44596720610,43544,45721,45721,2177,5.0,45393,1849,4.25,45721,45721,1399-7-19
18,شگويا,پتروشيمي تندگويان,31778,107680801,1731456699556,16699,16200,15930,-769,-4.61,16080,-619,-3.71,15865,16700,1399-7-19
19,آريا,پليمر آريا ساسول,30540,5301429,933701865529,179069,179998,173210,-5859,-3.27,176123,-2946,-1.65,172500,181000,1399-7-19
20,ذوب,سهامي ذوب آهن  اصفهان,29706,299542666,1880364107558,6097,6179,6400,303,4.97,6277,180,2.95,5900,6401,1399-7-19
21,رافزا,رايان هم افزا,28458,166213,5396769897,30923,32469,32469,1546,5.0,31082,159,0.51,32469,32469,1399-7-19
22,شبندر,پالايش نفت بندرعباس,24103,54460089,2106475565960,37590,37500,39460,1870,4.97,38680,1090,2.9,36250,39460,1399-7-19
23,ولپارس,ليزينگ پارسيان,23779,1775713,7830894330,4200,4410,4410,210,5.0,4220,20,0.48,4410,4410,1399-7-19
24,صباح,ح . سرمايه گذاري صبا تامين,20133,60146938,488778747144,8184,8000,8060,-124,-1.52,8126,-58,-0.71,7850,8450,1399-7-19
25,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,19197,65558039,1020297890180,16100,15800,15640,-460,-2.86,15560,-540,-3.35,15310,16060,1399-7-19
26,صبا,سرمايه گذاري صبا تامين,17985,52346080,586477574589,11052,11099,11139,87,0.79,11204,152,1.38,10700,11550,1399-7-19
27,وپارس,بانك‌پارسيان‌,17027,574598313,2598561105890,4320,4530,4530,210,4.86,4520,200,4.63,4390,4530,1399-7-19
28,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,14739,60972003,1247718191290,21320,21000,20260,-1060,-4.97,20460,-860,-4.03,20260,21000,1399-7-19
29,وخارزم,سرمايه گذاري خوارزمي,14541,68116831,879484258240,12830,12430,12950,120,0.94,12910,80,0.62,12320,13300,1399-7-19
30,چكاپا,گروه صنايع كاغذ پارس,13873,124376727,1097176985310,8500,8500,8920,420,4.94,8820,320,3.76,8300,8920,1399-7-19
31,فارس,صنايع پتروشيمي خليج فارس,12302,34999569,1045118716070,29680,29690,29980,300,1.01,29860,180,0.61,29100,30510,1399-7-19
32,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,10551,142130720,732953786480,4960,5140,5200,240,4.84,5160,200,4.03,4960,5200,1399-7-19
33,ساوه,سيمان ساوه,9961,4662896,337492642567,74621,70890,71301,-3320,-4.45,72378,-2243,-3.01,70890,76446,1399-7-19
34,غگيلا,شيرپاستوريزه پگاه گيلان,9074,140040,2336567400,15891,16685,16685,794,5.0,15926,35,0.22,16685,16685,1399-7-19
35,خاذين,سايپاآذين‌,9031,77268392,588578139150,7590,7410,7960,370,4.87,7620,30,0.4,7220,7960,1399-7-19
36,فخوز,فولاد  خوزستان,8795,22336740,865045167840,40120,39300,38150,-1970,-4.91,38730,-1390,-3.46,38120,40120,1399-7-19
37,وساپا,سرمايه‌گذاري‌ سايپا,8368,50850064,569496378390,10870,10860,11410,540,4.97,11200,330,3.04,10400,11410,1399-7-19
38,ثنوسا,نوسازي‌وساختمان‌تهران‌,8285,44404758,509853455440,11580,11600,11250,-330,-2.85,11480,-100,-0.86,11030,11890,1399-7-19
39,پترولح,ح . گروه پتروشيمي س. ايرانيان,7335,38094865,550919880230,15560,14980,14410,-1150,-7.39,14460,-1100,-7.07,14010,15500,1399-7-19
40,شصدفح,ح . صنعتي دوده فام,7246,2341151,42710901769,18542,18590,18251,-291,-1.57,18244,-298,-1.61,17860,18590,1399-7-19
41,خكاوه,سايپا ديزل,7122,87417277,553519389112,6305,5990,6620,315,5.0,6332,27,0.43,5990,6620,1399-7-19
42,وپاسار,بانك  پاسارگاد,6934,77601701,831671131490,10400,10580,10920,520,5.0,10720,320,3.08,10350,10920,1399-7-19
43,دماوند,توليد نيروي برق دماوند,6836,7028645,521527366342,73403,71000,76000,2597,3.54,74200,797,1.09,70550,76970,1399-7-19
