,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,بپيوند,برق و انرژي پيوندگستر پارس,5570980,419999700,7769994450000,1000,18500,18500,17500,1750.0,18500,17500,1750.0,18500,18500,1399-6-12
1,غزر,صنعتي زر ماكارون,153494,22874101,1758070161210,80810,76770,77000,-3810,-4.71,76860,-3950,-4.89,76770,79500,1399-6-12
2,فملي,ملي‌ صنايع‌ مس‌ ايران‌,79276,296440827,9469619495380,33150,32910,31950,-1200,-3.62,31940,-1210,-3.65,31500,33320,1399-6-12
3,شاروم,پتروشيمي اروميه,56784,961082,12582485544,12469,13092,13092,623,5.0,12544,75,0.6,13092,13092,1399-6-12
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,48293,15517069,3105737859450,219970,212000,198280,-21690,-9.86,200150,-19820,-9.01,197980,212000,1399-6-12
5,فولاد,فولاد مباركه اصفهان,47981,320807603,5648079863240,18500,17950,17580,-920,-4.97,17610,-890,-4.81,17580,18100,1399-6-12
6,وتجارت,بانك تجارت,37988,981495117,3047845558900,3250,3210,3130,-120,-3.69,3110,-140,-4.31,3090,3250,1399-6-12
7,امين,تامين سرمايه امين,27443,6540904,105570190560,15380,16140,16140,760,4.94,16140,760,4.94,16140,16140,1399-6-12
8,ثبهساز,بهساز كاشانه تهران,25047,20263111,70110364060,3300,3460,3460,160,4.85,3460,160,4.85,3460,3460,1399-6-12
9,زملارد,كشاورزي و دامپروري ملارد شير,24748,2097083,57994830365,26339,27655,27655,1316,5.0,27655,1316,5.0,27655,27655,1399-6-12
10,وبصادر,بانك صادرات ايران,24104,788249345,2685012273960,3570,3440,3420,-150,-4.2,3410,-160,-4.48,3400,3520,1399-6-12
11,بگيلان,توسعه مسير برق گيلان,23904,1611323,53988988438,31911,33506,33506,1595,5.0,33405,1494,4.68,33506,33506,1399-6-12
12,گدنا,تهيه توزيع غذاي دنا آفرين فدك,22445,227642,1458502294,6102,6407,6407,305,5.0,6110,8,0.13,6407,6407,1399-6-12
13,شبندر,پالايش نفت بندرعباس,18840,55827095,2337038177450,43980,42050,41790,-2190,-4.98,41860,-2120,-4.82,41790,43300,1399-6-12
14,رافزا,رايان هم افزا,18403,106770,3037392960,27094,28448,28448,1354,5.0,27171,77,0.28,28448,28448,1399-6-12
15,آبادا,توليد نيروي برق آبادان,17942,4365711,140043211360,33520,32000,31850,-1670,-4.98,32080,-1440,-4.3,31850,33300,1399-6-12
16,ولپارس,ليزينگ پارسيان,13765,1011139,3862550980,3640,3820,3820,180,4.95,3650,10,0.27,3820,3820,1399-6-12
17,شستا,سرمايه گذاري تامين اجتماعي,13529,74602931,2963228419320,41810,39720,39720,-2090,-5.0,39720,-2090,-5.0,39720,39720,1399-6-12
18,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,10843,90629287,1492060537140,17320,16460,16460,-860,-4.97,16460,-860,-4.97,16460,17000,1399-6-12
19,فخوز,فولاد  خوزستان,10533,61820826,2791209434840,47380,46050,45400,-1980,-4.18,45150,-2230,-4.71,45020,47000,1399-6-12
20,كمند,صندوق س. با درآمد ثابت كمند,10049,492280978,5052978227600,10270,10300,10260,-10,-0.1,10260,-10,-0.1,10250,10340,1399-6-12
21,فارس,صنايع پتروشيمي خليج فارس,8598,51013693,1337634015230,27580,26370,26260,-1320,-4.79,26220,-1360,-4.93,26210,26890,1399-6-12
22,ومعادن,توسعه‌معادن‌وفلزات‌,7031,68023992,1046469334800,16150,15800,15700,-450,-2.79,15380,-770,-4.77,15350,15820,1399-6-12
23,وپاسار,بانك  پاسارگاد,6274,91417928,954048915690,10850,10850,10560,-290,-2.67,10440,-410,-3.78,10310,10890,1399-6-12
