,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پترول,گروه پتروشيمي س. ايرانيان,81886,481148873,8477002732450,17300,18160,18100,800,4.62,17620,320,1.85,16520,18160,1399-7-6
1,زملارد,كشاورزي و دامپروري ملارد شير,59318,10463929,509057488445,46686,49020,49020,2334,5.0,48649,1963,4.2,44352,49020,1399-7-6
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,47185,17186143,3376826031640,216300,205500,194670,-21630,-10.0,196490,-19810,-9.16,194670,205500,1399-7-6
3,شاروم,پتروشيمي اروميه,37434,1002950,14939943200,14187,14896,14896,709,5.0,14387,200,1.41,14896,14896,1399-7-6
4,صبا,سرمايه گذاري صبا تامين,29560,142944517,1846654510087,12966,13614,12501,-465,-3.59,12919,-47,-0.36,12318,13614,1399-7-6
5,ثاميد,توسعه و عمران اميد,27986,163480803,434995834220,2760,2700,2630,-130,-4.71,2660,-100,-3.62,2630,2700,1399-7-6
6,رافزا,رايان هم افزا,21483,267587,8339348855,29681,31165,31165,1484,5.0,29916,235,0.79,31165,31165,1399-7-6
7,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,21372,163282726,3503489782000,20870,21910,21910,1040,4.98,21460,590,2.83,19830,21910,1399-7-6
8,سيتا,سرمايه گذاري سيمان تامين,20245,30062810,608701137820,20920,21110,19880,-1040,-4.97,20250,-670,-3.2,19880,21110,1399-7-6
9,وسپهر,سرمايه گذاري مالي سپهرصادرات,18966,15610561,173167953173,10565,11093,11093,528,5.0,11093,528,5.0,11093,11093,1399-7-6
10,دي,بانك دي,18835,46346397,2496711380284,56070,58873,53267,-2803,-5.0,53871,-2199,-3.92,53267,58873,1399-7-6
11,ولپارس,ليزينگ پارسيان,18779,1937760,8138592000,4000,4200,4200,200,5.0,4020,20,0.5,4200,4200,1399-7-6
12,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,18299,62571274,915954643041,14044,14998,15290,1246,8.87,14639,595,4.24,13020,15448,1399-7-6
13,وبملت,بانك ملت,17719,376626727,2151175943500,5970,5970,5680,-290,-4.86,5710,-260,-4.36,5680,5990,1399-7-6
14,وتجارت,بانك تجارت,16502,742331833,2186692974580,3060,3000,2910,-150,-4.9,2950,-110,-3.59,2910,3040,1399-7-6
15,فولاد,فولاد مباركه اصفهان,15092,100078046,1888645817530,19810,19430,18820,-990,-5.0,18870,-940,-4.75,18820,19800,1399-7-6
16,فملي,ملي‌ صنايع‌ مس‌ ايران‌,13835,51584410,1585249502240,32180,31950,30580,-1600,-4.97,30730,-1450,-4.51,30580,31950,1399-7-6
17,آريا,پليمر آريا ساسول,13442,5559750,1004068420068,190088,180700,180584,-9504,-5.0,180596,-9492,-4.99,180584,180900,1399-7-6
18,شگويا,پتروشيمي تندگويان,13177,63761781,1110926749282,17930,18000,17034,-896,-5.0,17423,-507,-2.83,17034,18400,1399-7-6
19,پترولح,ح . گروه پتروشيمي س. ايرانيان,11726,75347856,1203140923590,17150,17200,16300,-850,-4.96,15970,-1180,-6.88,15440,18000,1399-7-6
20,فرابورس,فرابورس ايران,8469,19510676,1217559217168,62434,65555,60000,-2434,-3.9,62405,-29,-0.05,59313,65555,1399-7-6
21,امين,تامين سرمايه امين,7223,6092609,82700892330,14170,14000,13470,-700,-4.94,13570,-600,-4.23,13470,14000,1399-7-6
22,غگيلا,شيرپاستوريزه پگاه گيلان,6483,93778,1533551634,15575,16353,16353,778,5.0,15598,23,0.15,16353,16353,1399-7-6
23,فارس,صنايع پتروشيمي خليج فارس,5942,18904286,608590720410,33570,33570,31900,-1670,-4.97,32190,-1380,-4.11,31900,33570,1399-7-6
