,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,بوعلي,پتروشيمي بوعلي سينا,87992,35518298,1922580434140,56290,54800,53480,-2810,-4.99,54130,-2160,-3.84,53480,56310,1399-10-16
1,چخزر,صنايع چوب خزر كاسپين,55132,1698370,63532624960,35627,37408,37408,1781,5.0,37408,1781,5.0,37408,37408,1399-10-16
2,بركت,گروه دارويي بركت,48229,121264123,3234688647760,26560,26050,26000,-560,-2.11,26670,110,0.41,25600,27780,1399-10-16
3,شستا,سرمايه گذاري تامين اجتماعي,41178,114024113,2329731483810,21350,20860,20290,-1060,-4.96,20430,-920,-4.31,20290,21070,1399-10-16
4,پالايش,صندوق پالايشي يکم-سهام,37723,19198695,1409561355220,77000,75670,72030,-4970,-6.45,73420,-3580,-4.65,71730,76000,1399-10-16
5,بپيوند,برق و انرژي پيوندگستر پارس,36286,33667321,764374054524,22256,21952,22880,624,2.8,22704,448,2.01,21750,23290,1399-10-16
6,زملارد,كشاورزي و دامپروري ملارد شير,35795,13331649,726378509670,53039,53039,51940,-1099,-2.07,54485,1446,2.73,50388,55690,1399-10-16
7,وسپهر,سرمايه گذاري مالي سپهرصادرات,32374,86165811,869181530280,10358,10400,10041,-317,-3.06,10087,-271,-2.62,10000,10400,1399-10-16
8,خساپا,سايپا,31078,943289096,2093848194750,2300,2300,2190,-110,-4.78,2220,-80,-3.48,2190,2330,1399-10-16
9,خودرو,ايران‌ خودرو,31028,851598528,2505416490130,3080,3060,2930,-150,-4.87,2940,-140,-4.55,2930,3070,1399-10-16
10,غزر,صنعتي زر ماكارون,30798,8303513,434641768540,50220,52000,52500,2280,4.54,52340,2120,4.22,50200,52730,1399-10-16
11,ثبهساز,بهساز كاشانه تهران,30762,192568688,513949588880,2570,2620,2690,120,4.67,2670,100,3.89,2520,2690,1399-10-16
12,كاما,باما,29818,94133712,2447232736030,24920,25860,26160,1240,4.98,26000,1080,4.33,24920,26160,1399-10-16
13,شپنا,پالايش نفت اصفهان,27948,176254524,2051403101760,12150,12150,11550,-600,-4.94,11640,-510,-4.2,11550,12250,1399-10-16
14,ثاميد,توسعه و عمران اميد,27416,182828782,368481449860,2020,2050,1990,-30,-1.49,2020,0,0.0,1970,2100,1399-10-16
15,دارا يكم,صندوق واسطه گري مالي يكم-سهام,27134,10453828,1603409546000,158430,158990,150360,-8070,-5.09,153380,-5050,-3.19,150200,159000,1399-10-16
16,آبادا,توليد نيروي برق آبادان,24994,15060279,272430106320,18090,18950,17870,-220,-1.22,18090,0,0.0,17430,18950,1399-10-16
17,فولاد,فولاد مباركه اصفهان,22845,141067026,1737493836030,12690,12610,12060,-630,-4.96,12320,-370,-2.92,12060,12750,1399-10-16
18,امين,تامين سرمايه امين,22286,19507153,213197782130,10900,11100,10910,10,0.09,10930,30,0.28,10720,11200,1399-10-16
19,سيتا,سرمايه گذاري سيمان تامين,21949,45424449,680838293550,15250,15000,15020,-230,-1.51,14990,-260,-1.7,14610,15260,1399-10-16
20,وتجارت,بانك تجارت,20753,615738947,1962553281860,3320,3230,3160,-160,-4.82,3190,-130,-3.92,3160,3260,1399-10-16
21,بگيلان,توسعه مسير برق گيلان,19469,6217705,137643542055,22973,23090,21832,-1141,-4.97,22137,-836,-3.64,21825,23090,1399-10-16
22,فملي,ملي‌ صنايع‌ مس‌ ايران‌,18783,66092567,888387399650,13830,13690,13270,-560,-4.05,13440,-390,-2.82,13150,13910,1399-10-16
23,خودكفا,اقتصادي و خودكفايي آزادگان,17978,143579641,5757387197492,40185,38980,41390,1205,3.0,40099,-86,-0.21,38980,41390,1399-10-16
24,ثشاهد,سرمايه‌ گذاري‌ شاهد,17675,60461241,1260394921410,21240,21230,20950,-290,-1.37,20850,-390,-1.84,20180,21890,1399-10-16
25,وبصادر,بانك صادرات ايران,17034,439723180,1332243913910,3160,3140,3010,-150,-4.75,3030,-130,-4.11,3010,3150,1399-10-16
26,شتران,پالايش نفت تهران,16330,71092489,706115442910,10320,10420,9810,-510,-4.94,9930,-390,-3.78,9810,10420,1399-10-16
27,غپينو,پارس‌ مينو,16271,132086704,1209402411180,9020,8900,9470,450,4.99,9160,140,1.55,8570,9470,1399-10-16
28,رافزا,رايان هم افزا,14906,280965,11435837430,38764,40702,40702,1938,5.0,39182,418,1.08,40702,40702,1399-10-16
29,پيزد,مجتمع صنايع لاستيك يزد,14771,2729419,204303742583,76441,74500,74629,-1812,-2.37,74852,-1589,-2.08,72700,77330,1399-10-16
30,وبملت,بانك ملت,14510,240371668,1155174551680,5030,4980,4780,-250,-4.97,4810,-220,-4.37,4780,4990,1399-10-16
31,ثاخت,بين‌المللي‌توسعه‌ساختمان,14097,210943606,1020835104380,5030,5000,4780,-250,-4.97,4840,-190,-3.78,4780,5000,1399-10-16
