,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,شستا,سرمايه گذاري تامين اجتماعي,85825,215861599,9912091755160,47460,48400,45090,-2370,-4.99,45920,-1540,-3.24,45090,49830,1399-6-1
1,فولاد,فولاد مباركه اصفهان,82507,369911387,6500552570430,17180,17800,17580,400,2.33,17570,390,2.27,16350,18030,1399-6-1
2,خساپا,سايپا,73083,1434611552,5362649821050,3810,3900,3670,-140,-3.67,3740,-70,-1.84,3620,4000,1399-6-1
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,72353,273713822,7655588046070,26830,28170,28170,1340,4.99,27970,1140,4.25,26820,28170,1399-6-1
4,شپنا,پالايش نفت اصفهان,71781,276042457,10175276907350,37910,39600,36020,-1890,-4.99,36860,-1050,-2.77,36020,39800,1399-6-1
5,غزر,صنعتي زر ماكارون,60999,10533085,861606353000,77910,81800,81800,3890,4.99,81800,3890,4.99,81800,81800,1399-6-1
6,شبندر,پالايش نفت بندرعباس,54441,120277315,5046431742000,41860,43950,41150,-710,-1.7,41960,100,0.24,40000,43950,1399-6-1
7,وپارس,بانك‌پارسيان‌,48576,1264991339,7514437235750,5680,5960,5960,280,4.93,5940,260,4.58,5400,5960,1399-6-1
8,وبصادر,بانك صادرات ايران,40409,931416270,3289803479780,3640,3740,3480,-160,-4.4,3530,-110,-3.02,3460,3820,1399-6-1
9,شتران,پالايش نفت تهران,37031,109900442,4043597454980,37910,38500,36020,-1890,-4.99,36790,-1120,-2.95,36020,39690,1399-6-1
10,خودرو,ايران‌ خودرو,36460,627052325,2788570046190,4610,4610,4380,-230,-4.99,4450,-160,-3.47,4380,4800,1399-6-1
11,وتجارت,بانك تجارت,34578,851448960,2638294484870,3230,3230,3070,-160,-4.95,3100,-130,-4.02,3070,3340,1399-6-1
12,آبادا,توليد نيروي برق آبادان,32996,2310650,76829112500,31670,33250,33250,1580,4.99,33250,1580,4.99,33250,33250,1399-6-1
13,ذوب,سهامي ذوب آهن  اصفهان,27569,203452896,1558520842581,7985,8001,7586,-399,-5.0,7660,-325,-4.07,7586,8220,1399-6-1
14,خبهمن,گروه‌بهمن‌,19973,83222058,3466120443790,40040,42040,40440,400,1.0,41650,1610,4.02,39870,42040,1399-6-1
15,صبا,سرمايه گذاري صبا تامين,19901,41456025,1352284854977,33984,34240,32289,-1695,-4.99,32620,-1364,-4.01,32285,35610,1399-6-1
16,دارا يكم,صندوق واسطه گري مالي يكم-سهام,19493,3500093,642428171690,183140,186870,188500,5360,2.93,183550,410,0.22,179000,188700,1399-6-1
17,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,16354,121292239,980800648670,8380,8010,7970,-410,-4.89,8090,-290,-3.46,7970,8380,1399-6-1
18,وبانك,سرمايه گذاري گروه توسعه ملي,15918,99090528,2207717554840,22610,23740,21500,-1110,-4.91,22280,-330,-1.46,21480,23740,1399-6-1
19,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,14919,103410119,1833886854900,18430,18420,17510,-920,-4.99,17730,-700,-3.8,17510,19000,1399-6-1
20,پترول,گروه پتروشيمي س. ايرانيان,14670,70938471,1044374095120,15200,15440,14440,-760,-5.0,14720,-480,-3.16,14440,15950,1399-6-1
21,شپلي,پلي اكريل ايران,14570,199370443,2335040637820,11459,11802,11800,341,2.98,11712,253,2.21,11118,11802,1399-6-1
22,امين,تامين سرمايه امين,13618,2443010,30562055100,11920,12510,12510,590,4.95,12260,340,2.85,12510,12510,1399-6-1
23,فخوز,فولاد  خوزستان,13572,61109505,2509914845740,39320,41280,41280,1960,4.98,41070,1750,4.45,39000,41280,1399-6-1
24,فارس,صنايع پتروشيمي خليج فارس,13271,54972413,1521234453620,28750,29010,27320,-1430,-4.97,27670,-1080,-3.76,27320,29990,1399-6-1
