,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,شستا,سرمايه گذاري تامين اجتماعي,198763,580476143,16241835237530,29260,27800,27800,-1460,-4.99,27980,-1280,-4.37,27800,28990,1399-9-5
1,خودرو,ايران‌ خودرو,79149,1834877492,7390200535760,4060,3980,3960,-100,-2.46,4030,-30,-0.74,3890,4150,1399-9-5
2,شپنا,پالايش نفت اصفهان,75325,514533809,9152055922160,17290,17000,18150,860,4.97,17790,500,2.89,16510,18150,1399-9-5
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,66987,41022227,8044095801690,196220,191900,196220,0,0.0,196090,-130,-0.07,190900,199900,1399-9-5
4,وتجارت,بانك تجارت,62235,2227810826,8436566222430,3650,3670,3830,180,4.93,3790,140,3.84,3530,3830,1399-9-5
5,خساپا,سايپا,61808,1871561766,5531351911160,2940,2930,2920,-20,-0.68,2960,20,0.68,2830,3060,1399-9-5
6,فملي,ملي‌ صنايع‌ مس‌ ايران‌,57161,208095361,5634619165990,26080,25450,27380,1300,4.98,27080,1000,3.83,25260,27380,1399-9-5
7,وسپهر,سرمايه گذاري مالي سپهرصادرات,56445,122357777,1405670261952,11492,11322,11550,58,0.5,11488,-4,-0.03,11200,11721,1399-9-5
8,شبندر,پالايش نفت بندرعباس,52973,195260723,5456187428040,28680,27250,27630,-1050,-3.66,27940,-740,-2.58,27250,29250,1399-9-5
9,ثاميد,توسعه و عمران اميد,41960,313658038,709429414940,2250,2210,2290,40,1.78,2260,10,0.44,2170,2320,1399-9-5
10,شتران,پالايش نفت تهران,38228,214138738,3042795604510,13780,13500,14460,680,4.93,14210,430,3.12,13120,14460,1399-9-5
11,بپيوند,برق و انرژي پيوندگستر پارس,38192,33707440,795356409806,23167,22222,23800,633,2.73,23596,429,1.85,22222,24315,1399-9-5
12,امين,تامين سرمايه امين,33886,30628807,357332086990,11400,11410,11970,570,5.0,11670,270,2.37,11400,11970,1399-9-5
13,دي,بانك دي,33203,73218705,3141724040803,44838,43200,42598,-2240,-5.0,42909,-1929,-4.3,42597,44500,1399-9-5
14,فولاد,فولاد مباركه اصفهان,33060,280121990,3674662605210,12640,12350,13270,630,4.98,13120,480,3.8,12350,13270,1399-9-5
15,سيتا,سرمايه گذاري سيمان تامين,33009,38646926,662985891830,17270,16800,17310,40,0.23,17150,-120,-0.69,16800,17400,1399-9-5
16,پيزد,مجتمع صنايع لاستيك يزد,31868,3355297,291356447883,90644,86200,86220,-4424,-4.88,86835,-3809,-4.2,86112,89140,1399-9-5
17,غزر,صنعتي زر ماكارون,31354,7817338,406474267790,49790,50000,52270,2480,4.98,52000,2210,4.44,49500,52270,1399-9-5
18,وبملت,بانك ملت,29715,515265002,2875409208330,5530,5410,5660,130,2.35,5580,50,0.9,5350,5730,1399-9-5
