,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,اپال,فرآوري معدني اپال كاني پارس,53887,64856200,1040252744690,16000,15920,16260,260,1.63,16040,40,0.25,15680,16410,1399-12-20
1,بركت,گروه دارويي بركت,50725,106624749,3464490302350,31650,31790,33110,1460,4.61,32490,840,2.65,31020,33390,1399-12-20
2,كزغال,زغال سنگ پروده طبس,41567,15455024,516489518137,32138,32000,34066,1928,6.0,33419,1281,3.99,31496,34066,1399-12-20
3,پالايش,صندوق پالايشي يکم-سهام,39295,55121904,4719394450580,88980,85430,85430,-3550,-3.99,85620,-3360,-3.78,85430,86800,1399-12-20
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,31330,23070134,3298050787290,148090,142350,142170,-5920,-4.0,142960,-5130,-3.46,142170,145490,1399-12-20
5,شپنا,پالايش نفت اصفهان,26731,237638739,3010508271240,12830,12580,12590,-240,-1.87,12670,-160,-1.25,12580,13080,1399-12-20
6,شستا,سرمايه گذاري تامين اجتماعي,18035,65668566,1245126809970,19310,18930,18930,-380,-1.97,18960,-350,-1.81,18930,19200,1399-12-20
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,12667,77459661,947711130950,12410,12190,12250,-160,-1.29,12230,-180,-1.45,12170,12390,1399-12-20
8,فولاد,فولاد مباركه اصفهان,12192,88138499,1101407037500,12590,12480,12590,0,0.0,12500,-90,-0.71,12340,12640,1399-12-20
9,وتجارت,بانك تجارت,11631,327542622,821745733280,2520,2470,2540,20,0.79,2510,-10,-0.4,2470,2550,1399-12-20
10,غگل,گلوكوزان‌,11127,128149377,453759614960,3510,3600,3590,80,2.28,3540,30,0.85,3440,3640,1399-12-20
11,رافزا,رايان هم افزا,10837,430263,38487885876,84389,89452,89452,5063,6.0,86269,1880,2.23,89452,89452,1399-12-20
12,بوعلي,پتروشيمي بوعلي سينا,9594,2803450,118029622810,42370,41760,42110,-260,-0.61,42100,-270,-0.64,41540,42800,1399-12-20
13,شبندر,پالايش نفت بندرعباس,9489,55455595,1514008058380,27820,27270,27270,-550,-1.98,27300,-520,-1.87,27270,27700,1399-12-20
14,بگيلان,توسعه مسير برق گيلان,9407,4157996,87662108791,21006,20600,21370,364,1.73,21083,77,0.37,20586,21638,1399-12-20
15,ثاميد,توسعه و عمران اميد,9402,67148002,103822185990,1570,1560,1550,-20,-1.27,1550,-20,-1.27,1540,1570,1399-12-20
16,وسپهر,سرمايه گذاري مالي سپهرصادرات,9026,21154023,213659214914,10100,10100,10101,1,0.01,10100,0,0.0,10100,10102,1399-12-20
17,خبهمن,گروه‌بهمن‌,7945,26807020,517627534070,19360,19020,19310,-50,-0.26,19310,-50,-0.26,18980,19980,1399-12-20
