,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,شستا,سرمايه گذاري تامين اجتماعي,191960,556622272,24414264766060,45100,46000,43610,-1490,-3.3,43860,-1240,-2.75,42850,47100,1399-6-10
1,آبادا,توليد نيروي برق آبادان,187871,53139361,1786892161190,32800,34440,34430,1630,4.97,33630,830,2.53,31400,34440,1399-6-10
2,شپنا,پالايش نفت اصفهان,131466,636546533,24216752984210,36790,38620,38620,1830,4.97,38040,1250,3.4,35210,38620,1399-6-10
3,فولاد,فولاد مباركه اصفهان,114025,836882421,15668097021370,17910,18800,18800,890,4.97,18720,810,4.52,17910,18800,1399-6-10
4,سيتا,سرمايه گذاري سيمان تامين,112296,115996346,3274058839590,29120,29500,27670,-1450,-4.98,28230,-890,-3.06,27670,29690,1399-6-10
5,شتران,پالايش نفت تهران,96289,318283828,11787091187820,36480,38300,37230,750,2.06,37030,550,1.51,34660,38300,1399-6-10
6,دارا يكم,صندوق واسطه گري مالي يكم-سهام,92123,31731417,7110386715470,208280,229100,229100,20820,10.0,224080,15800,7.59,208280,229100,1399-6-10
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,86470,568572911,18242819749930,30570,32090,32090,1520,4.97,32090,1520,4.97,31480,32090,1399-6-10
8,خساپا,سايپا,86373,2185163737,7862651599210,3670,3850,3500,-170,-4.63,3600,-70,-1.91,3490,3850,1399-6-10
9,وتجارت,بانك تجارت,76667,2348727912,7671864128400,3130,3280,3280,150,4.79,3270,140,4.47,3130,3280,1399-6-10
10,خودرو,ايران‌ خودرو,64586,1226939742,5135260527430,4260,4470,4050,-210,-4.93,4190,-70,-1.64,4050,4470,1399-6-10
11,وبصادر,بانك صادرات ايران,62431,1787870332,6594403574790,3550,3720,3720,170,4.79,3690,140,3.94,3550,3720,1399-6-10
12,شبندر,پالايش نفت بندرعباس,62373,251325492,11129534091000,42290,44400,44400,2110,4.99,44280,1990,4.71,42510,44400,1399-6-10
13,ذوب,سهامي ذوب آهن  اصفهان,47542,370411583,2788634982974,7552,7929,7380,-172,-2.28,7528,-24,-0.32,7175,7929,1399-6-10
14,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,46885,241211962,4370944845560,17650,18530,18410,760,4.31,18120,470,2.66,17000,18530,1399-6-10
15,زملارد,كشاورزي و دامپروري ملارد شير,46435,2095814,52573494190,23891,25085,25085,1194,5.0,25085,1194,5.0,25085,25085,1399-6-10
16,گدنا,تهيه توزيع غذاي دنا آفرين فدك,45861,437955,2791963125,6072,6375,6375,303,4.99,6088,16,0.26,6375,6375,1399-6-10
