,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,212956,174505196,16817325976120,97750,101100,90750,-7000,-7.16,96370,-1380,-1.41,89020,103800,1399-11-12
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,92117,70734051,11600413590780,161510,172110,157000,-4510,-2.79,164000,2490,1.54,155000,173890,1399-11-12
2,شستا,سرمايه گذاري تامين اجتماعي,73972,429564887,10219491019530,22690,23820,23600,910,4.01,23790,1100,4.85,23260,23820,1399-11-12
3,شپنا,پالايش نفت اصفهان,69846,709835502,8886342297530,12050,12650,12170,120,1.0,12520,470,3.9,12050,12650,1399-11-12
4,خساپا,سايپا,41703,1759481352,4049396956400,2220,2330,2270,50,2.25,2300,80,3.6,2230,2330,1399-11-12
5,سپيدار,سپيدار سيستم آسيا,37352,245053,13394596980,52058,54660,54660,2602,5.0,52714,656,1.26,54660,54660,1399-11-12
6,وكبهمن,مديريت سرمايه گذاري كوثربهمن,37341,20599990,319565141456,16001,16350,15201,-800,-5.0,15513,-488,-3.05,15201,16600,1399-11-12
7,وتجارت,بانك تجارت,37173,1484360034,4447769346340,2860,3000,3000,140,4.9,3000,140,4.9,2940,3000,1399-11-12
8,شتران,پالايش نفت تهران,35859,292907893,2895691664190,9770,10250,9500,-270,-2.76,9890,120,1.23,9420,10250,1399-11-12
9,خودرو,ايران‌ خودرو,35518,1105299367,3061981481200,2730,2860,2700,-30,-1.1,2770,40,1.47,2650,2860,1399-11-12
10,بوعلي,پتروشيمي بوعلي سينا,24941,11635126,537144675970,46950,48000,46430,-520,-1.11,46170,-780,-1.66,45030,48430,1399-11-12
11,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,23130,561989323,1694614727120,2980,3120,2890,-90,-3.02,3020,40,1.34,2860,3120,1399-11-12
12,بركت,گروه دارويي بركت,23106,83592610,1641516178420,18900,19840,19840,940,4.97,19640,740,3.92,18900,19840,1399-11-12
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,22089,99883582,1121017024970,11290,11750,10930,-360,-3.19,11220,-70,-0.62,10800,11820,1399-11-12
14,شبندر,پالايش نفت بندرعباس,20942,90906378,2107927426130,23600,24650,22440,-1160,-4.92,23190,-410,-1.74,22420,24670,1399-11-12
15,كاما,باما,19924,96009729,1650741711910,16830,17670,16700,-130,-0.77,17190,360,2.14,16130,17670,1399-11-12
16,فولاد,فولاد مباركه اصفهان,18827,104365384,1261326072420,12220,12630,11800,-420,-3.44,12090,-130,-1.06,11760,12700,1399-11-12
17,زملارد,كشاورزي و دامپروري ملارد شير,16942,5597116,201159579974,34275,35988,35988,1713,5.0,35940,1665,4.86,35000,35988,1399-11-12
18,وسپهر,سرمايه گذاري مالي سپهرصادرات,16773,63950096,685229825552,10533,11000,10401,-132,-1.25,10715,182,1.73,10007,11000,1399-11-12
19,ثاميد,توسعه و عمران اميد,16237,116266367,215352938690,1900,1950,1820,-80,-4.21,1850,-50,-2.63,1810,1950,1399-11-12
20,سيتا,سرمايه گذاري سيمان تامين,16026,31775942,480691718430,15500,15800,15030,-470,-3.03,15130,-370,-2.39,15010,15800,1399-11-12
21,وبصادر,بانك صادرات ايران,15999,454747135,1271311284890,2740,2870,2720,-20,-0.73,2800,60,2.19,2680,2870,1399-11-12
22,آوا,صندوق س.سهام آواي معيار-س,14749,140956684,1192234191650,8244,9090,8151,-93,-1.13,8458,214,2.6,8000,9090,1399-11-12
23,حكشتي,كشتيراني جمهوري اسلامي ايران,14013,69473532,1411179941290,19400,20370,20370,970,5.0,20310,910,4.69,19810,20370,1399-11-12
24,غزر,صنعتي زر ماكارون,13686,8611462,237407829030,28580,28870,27180,-1400,-4.9,27570,-1010,-3.53,27160,28870,1399-11-12
25,چخزر,صنايع چوب خزر كاسپين,13225,383219,24342837318,60498,63522,63522,3024,5.0,61865,1367,2.26,63522,63522,1399-11-12
26,ذوب,سهامي ذوب آهن  اصفهان,13072,176266907,806308716304,4669,4860,4440,-229,-4.9,4574,-95,-2.03,4436,4860,1399-11-12
