,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,سيتا,سرمايه گذاري سيمان تامين,371445,379132545,10515581128270,27930,26540,29320,1390,4.98,27740,-190,-0.68,26540,29320,1399-6-4
1,آريا,پليمر آريا ساسول,122523,26382024,4275214237521,155087,162841,159250,4163,2.68,162050,6963,4.49,147333,162841,1399-6-4
2,وپويا,سرمايه گذاري پويا,104610,117412868,1762946724156,15065,15818,14312,-753,-5.0,15015,-50,-0.33,14312,15818,1399-6-4
3,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,99023,867777222,6565565581190,7630,7250,7890,260,3.41,7570,-60,-0.79,7250,7980,1399-6-4
4,آبادا,توليد نيروي برق آبادان,92605,18303352,579667078070,30170,31670,31670,1500,4.97,31670,1500,4.97,31330,31670,1399-6-4
5,شستا,سرمايه گذاري تامين اجتماعي,81666,213486652,9171457889950,41450,41450,43520,2070,4.99,42960,1510,3.64,39380,43520,1399-6-4
6,خودرو,ايران‌ خودرو,73533,1763473140,7159352107950,4020,3820,4220,200,4.98,4060,40,1.0,3820,4220,1399-6-4
7,پيزد,مجتمع صنايع لاستيك يزد,72535,7382918,944350043240,127216,130000,120856,-6360,-5.0,127910,694,0.55,120856,133576,1399-6-4
8,دي,بانك دي,60112,139890618,7630471021756,55679,52896,57230,1551,2.79,54546,-1133,-2.03,52896,58200,1399-6-4
9,شگويا,پتروشيمي تندگويان,59281,196997651,3652680688693,18569,17641,19497,928,5.0,18542,-27,-0.15,17641,19497,1399-6-4
10,حكشتي,كشتيراني جمهوري اسلامي ايران,49859,81034512,5023870375030,62900,59760,64090,1190,1.89,62000,-900,-1.43,59760,65750,1399-6-4
11,بركت,گروه دارويي بركت,47956,151037060,3909017191790,26970,25630,25950,-1020,-3.78,25880,-1090,-4.04,25630,26870,1399-6-4
12,خساپا,سايپا,39956,1006022390,3522238357370,3430,3430,3600,170,4.96,3500,70,2.04,3260,3600,1399-6-4
13,وخارزم,سرمايه گذاري خوارزمي,31979,194040049,3009756881230,15850,15060,16130,280,1.77,15510,-340,-2.15,15060,16340,1399-6-4
14,خزاميا,زامياد,26488,128702493,2740771034930,22110,21010,21030,-1080,-4.88,21300,-810,-3.66,21010,22490,1399-6-4
15,وآيند,بانك  آينده,26398,393671373,11531209801767,29539,28949,30129,590,2.0,29291,-248,-0.84,28949,30129,1399-6-4
16,خپارس,پارس‌ خودرو,25180,145977811,1845346627780,12630,12000,13260,630,4.99,12640,10,0.08,12000,13260,1399-6-4
17,وساپا,سرمايه‌گذاري‌ سايپا,24145,129001245,2007443604070,16130,15330,15330,-800,-4.96,15560,-570,-3.53,15330,16390,1399-6-4
18,دارا يكم,صندوق واسطه گري مالي يكم-سهام,23262,4691963,888433067020,173720,185000,191090,17370,10.0,189350,15630,9.0,185000,191090,1399-6-4
19,خمحركه,نيرو محركه‌,22142,82594759,1028924851540,12710,12080,12390,-320,-2.52,12460,-250,-1.97,12080,13230,1399-6-4
20,غگل,گلوكوزان‌,19814,137889582,1266030335490,9590,9120,9120,-470,-4.9,9180,-410,-4.28,9120,9410,1399-6-4
21,ذوب,سهامي ذوب آهن  اصفهان,19005,192005485,1381082848659,6935,7000,7281,346,4.99,7193,258,3.72,6935,7281,1399-6-4
