,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,خودرو,ايران‌ خودرو,109003,3695050259,12973115458830,3410,3580,3520,110,3.23,3510,100,2.93,3320,3580,1399-8-25
1,وسپهر,سرمايه گذاري مالي سپهرصادرات,89214,265392256,3354427745547,13124,13200,12468,-656,-5.0,12640,-484,-3.69,12468,13350,1399-8-25
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,87390,52345650,9957940740110,191620,198980,185860,-5760,-3.01,190230,-1390,-0.73,182600,199700,1399-8-25
3,ثاميد,توسعه و عمران اميد,57870,669668591,1592268882120,2370,2480,2290,-80,-3.38,2380,10,0.42,2260,2480,1399-8-25
4,خساپا,سايپا,48560,2763952366,6321109773330,2190,2290,2290,100,4.57,2290,100,4.57,2230,2290,1399-8-25
5,حكشتي,كشتيراني جمهوري اسلامي ايران,44481,174709921,4522922616880,25270,26530,24700,-570,-2.26,25890,620,2.45,24210,26530,1399-8-25
6,فولاد,فولاد مباركه اصفهان,42647,285931951,3621034376110,12310,12920,12420,110,0.89,12660,350,2.84,12310,12920,1399-8-25
7,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,40375,1004043972,3378582994250,3280,3440,3300,20,0.61,3360,80,2.44,3170,3440,1399-8-25
8,بپيوند,برق و انرژي پيوندگستر پارس,38638,51455163,1283901383594,25594,25450,24110,-1484,-5.8,24952,-642,-2.51,23100,26700,1399-8-25
9,شاروم,پتروشيمي اروميه,36517,22977491,456133354818,20274,21280,19261,-1013,-5.0,19851,-423,-2.09,19261,21285,1399-8-25
10,پترول,گروه پتروشيمي س. ايرانيان,35791,205649677,2695139193780,13200,13860,12700,-500,-3.79,13110,-90,-0.68,12540,13860,1399-8-25
11,سيتا,سرمايه گذاري سيمان تامين,33914,64854369,1131760864220,17980,18480,17090,-890,-4.95,17450,-530,-2.95,17090,18480,1399-8-25
12,وپويا,سرمايه گذاري پويا,32701,68483563,710840338493,10798,10990,10259,-539,-4.99,10380,-418,-3.87,10259,11050,1399-8-25
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,32466,193791663,4246295106320,20880,21920,21920,1040,4.98,21910,1030,4.93,21550,21920,1399-8-25
14,وبصادر,بانك صادرات ايران,31640,882137191,2496479916780,2720,2850,2820,100,3.68,2830,110,4.04,2690,2850,1399-8-25
15,شتران,پالايش نفت تهران,30380,268326685,2817529994460,10030,10530,10530,500,4.99,10500,470,4.69,10100,10530,1399-8-25
16,شبندر,پالايش نفت بندرعباس,29702,108346088,2594778197660,23540,24710,23360,-180,-0.76,23950,410,1.74,22510,24710,1399-8-25
17,زملارد,كشاورزي و دامپروري ملارد شير,26939,4419057,167729764659,38757,40000,36820,-1937,-5.0,37956,-801,-2.07,36820,40600,1399-8-25
18,ثبهساز,بهساز كاشانه تهران,26755,253785660,713186601070,2890,2980,2750,-140,-4.84,2810,-80,-2.77,2750,2980,1399-8-25
19,امين,تامين سرمايه امين,23746,41024698,475315921750,11800,12200,11220,-580,-4.92,11590,-210,-1.78,11210,12350,1399-8-25
20,وبملت,بانك ملت,23225,500743946,2323490564560,4510,4730,4570,60,1.33,4640,130,2.88,4460,4730,1399-8-25
21,كرمان,س. توسعه و عمران استان كرمان,22628,48654754,3274068784596,69417,65947,70890,1473,2.12,67292,-2125,-3.06,65947,71951,1399-8-25
22,گدنا,تهيه توزيع غذاي دنا آفرين فدك,22226,9612224,191428696833,18999,19948,19948,949,4.99,19915,916,4.82,19290,19948,1399-8-25
23,پيزد,مجتمع صنايع لاستيك يزد,22223,2881791,272967631361,98291,98292,93377,-4914,-5.0,94722,-3569,-3.63,93377,100115,1399-8-25
24,شپنا,پالايش نفت اصفهان,21690,224422270,2964977418110,13590,12700,13330,-260,-1.91,13210,-380,-2.8,12700,13330,1399-8-25
25,آبادا,توليد نيروي برق آبادان,20666,11538551,206064944000,18070,18780,17500,-570,-3.15,17860,-210,-1.16,17170,18780,1399-8-25
26,ومعادن,توسعه‌معادن‌وفلزات‌,20329,204719664,2737277995590,13960,14070,13280,-680,-4.87,13370,-590,-4.23,13270,14270,1399-8-25
27,بركت,گروه دارويي بركت,20102,106213481,1488664334540,13800,14490,13350,-450,-3.26,14020,220,1.59,13300,14490,1399-8-25
28,ذوب,سهامي ذوب آهن  اصفهان,19694,307036596,1369602110393,4430,4651,4350,-80,-1.81,4461,31,0.7,4250,4651,1399-8-25
29,فارس,صنايع پتروشيمي خليج فارس,19163,102216974,1266432437230,12720,13140,12090,-630,-4.95,12390,-330,-2.59,12090,13140,1399-8-25
30,غزر,صنعتي زر ماكارون,19019,4524216,220372237580,50110,51000,47610,-2500,-4.99,48710,-1400,-2.79,47610,51950,1399-8-25
31,بگيلان,توسعه مسير برق گيلان,18317,9642672,255955299164,27201,28490,25841,-1360,-5.0,26544,-657,-2.42,25841,28490,1399-8-25
32,آريا,پليمر آريا ساسول,17608,4519504,763528648817,168414,176600,167001,-1413,-0.84,168941,527,0.31,161200,176600,1399-8-25
33,شگويا,پتروشيمي تندگويان,17051,91176931,933232760182,9991,10490,9970,-21,-0.21,10235,244,2.44,9580,10490,1399-8-25
34,وساپا,سرمايه‌گذاري‌ سايپا,16053,190197896,1552700385140,8370,8740,7960,-410,-4.9,8160,-210,-2.51,7960,8780,1399-8-25
35,وپارس,بانك‌پارسيان‌,14530,628771616,1872916543270,2850,2990,2960,110,3.86,2980,130,4.56,2870,2990,1399-8-25
36,وخارزم,سرمايه گذاري خوارزمي,13853,119630259,953756724790,7700,8080,7860,160,2.08,7970,270,3.51,7600,8080,1399-8-25
37,ولپارس,ليزينگ پارسيان,13164,3794740,19542911000,4910,5150,5150,240,4.89,4970,60,1.22,5150,5150,1399-8-25
38,ثشاهد,سرمايه‌ گذاري‌ شاهد,13144,46279189,1198890025330,26770,27000,25440,-1330,-4.97,25910,-860,-3.21,25440,27500,1399-8-25
39,رافزا,رايان هم افزا,12990,75616,2673101216,33668,35351,35351,1683,5.0,33753,85,0.25,35351,35351,1399-8-25
40,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,12808,149463232,1597981950140,10200,10710,10710,510,5.0,10690,490,4.8,10410,10710,1399-8-25
41,صباح,ح . سرمايه گذاري صبا تامين,12662,135282521,779400391536,5693,5900,5762,69,1.21,5761,68,1.19,5412,5900,1399-8-25
42,صبا,سرمايه گذاري صبا تامين,10420,39715007,305668080311,7527,7903,7600,73,0.97,7697,170,2.26,7420,7903,1399-8-25
43,نوري,پتروشيمي نوري,9672,5711414,1067241092760,182940,192080,180070,-2870,-1.57,186860,3920,2.14,178000,192080,1399-8-25
44,فرابورس,فرابورس ايران,9553,20723099,945756304452,46250,48562,43939,-2311,-5.0,45638,-612,-1.32,43938,48562,1399-8-25
45,رانفور,خدمات‌انفورماتيك‌,9148,45117613,1573259132490,33780,32900,33900,120,0.36,34870,1090,3.23,32860,35460,1399-8-25
46,ونوين,بانك‌اقتصادنوين‌,9088,281058143,1337059210980,4700,4930,4700,0,0.0,4760,60,1.28,4510,4930,1399-8-25
47,خپارس,پارس‌ خودرو,8860,185864327,1256911121890,6450,6770,6770,320,4.96,6760,310,4.81,6560,6770,1399-8-25
48,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,8338,75161444,1062977127810,15440,13800,14010,-1430,-9.26,14140,-1300,-8.42,13800,14490,1399-8-25
49,ونيرو,سرمايه‌گذاري‌نيرو,8299,120642108,529015100830,4520,4640,4300,-220,-4.87,4380,-140,-3.1,4300,4700,1399-8-25
50,چكاپا,گروه صنايع كاغذ پارس,8214,112869439,558371628740,4780,5010,4920,140,2.93,4950,170,3.56,4680,5010,1399-8-25
51,خمحركه,نيرو محركه‌,8028,83715428,509836775130,6280,6490,5970,-310,-4.94,6090,-190,-3.03,5970,6530,1399-8-25
52,غگل,گلوكوزان‌,7991,81796377,348003574330,4240,4450,4120,-120,-2.83,4250,10,0.24,4050,4450,1399-8-25
53,شبريز,پالايش نفت تبريز,7805,23262350,601177646540,25550,26820,25060,-490,-1.92,25840,290,1.14,24500,26820,1399-8-25
54,فاراك,ماشين‌ سازي‌ اراك‌,7687,91628956,567778878630,6250,6550,5970,-280,-4.48,6200,-50,-0.8,5940,6560,1399-8-25
55,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,7512,74502536,616208712160,8460,8880,8110,-350,-4.14,8270,-190,-2.25,8040,8880,1399-8-25
56,اخابر,مخابرات ايران,6980,125127772,1488697625610,11340,11900,11900,560,4.94,11900,560,4.94,11570,11900,1399-8-25
57,فخوز,فولاد  خوزستان,6798,29535750,1065703022750,34690,36420,35800,1110,3.2,36080,1390,4.01,35040,36420,1399-8-25
58,تنوينح,ح . تامين سرمايه نوين,6774,26655791,121056994447,1000,4900,4560,3560,356.0,4541,3541,354.1,4410,4900,1399-8-25
59,گكوثر,هتل پارسيان كوثر اصفهان,6418,4543163,571715857352,122977,134900,123200,223,0.18,125841,2864,2.33,116750,134900,1399-8-25
60,آگاس,صندوق س.هستي بخش آگاه-س,6047,9227867,589609701096,64740,66500,62060,-2680,-4.14,63894,-846,-1.31,61500,66999,1399-8-25
61,بجهرم,توسعه مولد نيروگاهي جهرم,6018,74526333,266627681469,3522,3696,3440,-82,-2.33,3578,56,1.59,3400,3698,1399-8-25
62,ختوقا,قطعات‌ اتومبيل‌ ايران‌,5908,85369473,263454278780,3080,3230,2990,-90,-2.92,3090,10,0.32,2930,3230,1399-8-25
63,ثاخت,بين‌المللي‌توسعه‌ساختمان,5846,91586234,333234523690,3580,3750,3480,-100,-2.79,3640,60,1.68,3420,3750,1399-8-25
64,ولساپا,ليزينگ رايان‌ سايپا,5812,148673416,574931511340,3910,4100,3760,-150,-3.84,3870,-40,-1.02,3720,4100,1399-8-25
65,حفاري,حفاري شمال,5558,40068680,419527791600,10840,10750,10270,-570,-5.26,10470,-370,-3.41,10220,11200,1399-8-25
66,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,5399,34499691,351516389846,10063,10940,10210,147,1.46,10189,126,1.25,9500,10940,1399-8-25
67,غسالم,سالمين‌,5208,47076574,217346579740,4710,4940,4480,-230,-4.88,4620,-90,-1.91,4480,4940,1399-8-25
68,ساوه,سيمان ساوه,5189,2930491,133532961666,45992,48291,43900,-2092,-4.55,45567,-425,-0.92,43693,48291,1399-8-25
69,وشهر,بانك شهر,5175,92134414,619874991986,6969,6701,6691,-278,-3.99,6728,-241,-3.46,6691,7050,1399-8-25
70,زدشت,كشت و صنعت دشت خرم دره,5162,13613799,464651449899,34051,35410,32800,-1251,-3.67,34131,80,0.23,31500,36720,1399-8-25
71,غگيلا,شيرپاستوريزه پگاه گيلان,5077,78496,1378546752,16726,17562,17562,836,5.0,16748,22,0.13,17562,17562,1399-8-25
72,كچاد,معدني‌وصنعتي‌چادرملو,4979,22865067,379257210380,16250,17060,16300,50,0.31,16590,340,2.09,15750,17060,1399-8-25
73,پكرمان,گروه‌ صنعتي‌ بارز,4947,15879561,481209444450,30630,32160,29100,-1530,-5.0,30300,-330,-1.08,29100,32160,1399-8-25
74,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,4699,40485632,316404965250,7640,8020,7600,-40,-0.52,7820,180,2.36,7400,8020,1399-8-25
75,فروي,ذوب روي اصفهان,4560,7572451,349582908688,44278,46491,46485,2207,4.98,46165,1887,4.26,44010,46491,1399-8-25
76,كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,4377,7641503,460261506790,61060,61060,58040,-3020,-4.95,60230,-830,-1.36,58010,63900,1399-8-25
77,غصينو,صنعتي مينو,4338,9605469,485456418213,51458,48886,49100,-2358,-4.58,50540,-918,-1.78,48886,53000,1399-8-25
78,ارزش,صندوق س ارزش آفرين بيدار-سهام,4257,28699733,287809802920,10020,10610,9740,-280,-2.79,10030,10,0.1,9600,10690,1399-8-25
79,كاوه,فولاد كاوه جنوب كيش,4253,33452418,660054206020,19480,20450,19250,-230,-1.18,19730,250,1.28,19010,20450,1399-8-25
80,هاي وب,داده گسترعصرنوين-هاي وب,4201,14612681,324776962230,22190,23290,21320,-870,-3.92,22230,40,0.18,21100,23290,1399-8-25
81,دماوند,توليد نيروي برق دماوند,4121,4910541,322207753147,67444,70000,64072,-3372,-5.0,65616,-1828,-2.71,64072,70150,1399-8-25
82,انرژي3,سايراشخاص بورس انرژي,4116,1168116,335212087600,299490,299490,284520,-14970,-5.0,286970,-12520,-4.18,284520,302980,1399-8-25
83,دزهراوي,داروسازي‌زهراوي‌,4106,20542981,226293967900,11170,11720,10620,-550,-4.92,11020,-150,-1.34,10620,11720,1399-8-25
84,خرينگ,رينگ‌سازي‌مشهد,4068,9550775,401098603220,40370,42380,42380,2010,4.98,42000,1630,4.04,38800,42380,1399-8-25
