,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,156971,153863929,15287235773700,100780,102500,96750,-4030,-4.0,99360,-1420,-1.41,96750,103900,1399-11-26
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,86353,57467933,9779783056590,172190,176000,165310,-6880,-4.0,170180,-2010,-1.17,165310,178600,1399-11-26
2,خساپا,سايپا,63746,3033340349,7890787595110,2490,2630,2570,80,3.21,2600,110,4.42,2510,2630,1399-11-26
3,شپنا,پالايش نفت اصفهان,47584,415414104,5565709088090,12930,13450,13680,750,5.8,13400,470,3.63,12950,13700,1399-11-26
4,فملي,ملي‌ صنايع‌ مس‌ ايران‌,40479,448956454,5460930004090,11520,12210,12200,680,5.9,12160,640,5.56,11740,12210,1399-11-26
5,گدنا,تهيه توزيع غذاي دنا آفرين فدك,38393,22485135,677803595082,28458,30165,30165,1707,6.0,30145,1687,5.93,29210,30165,1399-11-26
6,سپيدار,سپيدار سيستم آسيا,37011,3401270,235932494820,65440,69366,69366,3926,6.0,69366,3926,6.0,69366,69366,1399-11-26
7,چخزر,صنايع چوب خزر كاسپين,33994,3278477,206506370507,60008,61788,63608,3600,6.0,62989,2981,4.97,60008,63608,1399-11-26
8,خودرو,ايران‌ خودرو,31944,1101184686,3185183274940,2910,3000,2860,-50,-1.72,2890,-20,-0.69,2860,3000,1399-11-26
9,شستا,سرمايه گذاري تامين اجتماعي,29836,124108923,2903958855120,23680,24000,23210,-470,-1.98,23400,-280,-1.18,23210,24210,1399-11-26
10,فولاد,فولاد مباركه اصفهان,26560,217250609,2774064436130,12580,12750,12570,-10,-0.08,12770,190,1.51,12400,13190,1399-11-26
11,كزغال,زغال سنگ پروده طبس,23693,2392319,62666796205,24713,26195,26195,1482,6.0,26195,1482,6.0,26195,26195,1399-11-26
12,وسپهر,سرمايه گذاري مالي سپهرصادرات,20297,98894008,999106777862,10166,10200,10101,-65,-0.64,10103,-63,-0.62,10100,10200,1399-11-26
13,شتران,پالايش نفت تهران,19887,160394025,1576962874130,9810,10280,9620,-190,-1.94,9830,20,0.2,9620,10280,1399-11-26
14,شاروم,پتروشيمي اروميه,19217,24134891,509883025735,20145,21353,21353,1208,6.0,21126,981,4.87,20306,21353,1399-11-26
15,شبندر,پالايش نفت بندرعباس,18526,149413388,3653241731840,23100,24480,24480,1380,5.97,24450,1350,5.84,23800,24480,1399-11-26
16,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,18257,526195895,1772947318480,3400,3460,3340,-60,-1.76,3370,-30,-0.88,3340,3500,1399-11-26
17,غزر,صنعتي زر ماكارون,16196,8451119,241574964990,28240,28970,28480,240,0.85,28580,340,1.2,27690,29550,1399-11-26
18,سنير,سيمان‌ سفيد ني‌ريز,16035,5132026,1403439798420,267100,264330,266570,-530,-0.2,273470,6370,2.38,261760,283120,1399-11-26
19,وتجارت,بانك تجارت,15548,487178183,1456235788200,3030,3100,2970,-60,-1.98,2990,-40,-1.32,2970,3100,1399-11-26
20,بترانس,ايران‌ ترانسفو,15162,436848717,1361246800180,2960,3130,3130,170,5.74,3120,160,5.41,2990,3130,1399-11-26
21,وكبهمن,مديريت سرمايه گذاري كوثربهمن,13854,8467529,117177754788,13998,14327,13719,-279,-1.99,13838,-160,-1.14,13719,14327,1399-11-26
22,سيتا,سرمايه گذاري سيمان تامين,12145,30449052,457352258560,15230,15350,15010,-220,-1.44,15020,-210,-1.38,15000,15350,1399-11-26
23,زملارد,كشاورزي و دامپروري ملارد شير,11832,3572610,131097881484,36428,36900,36061,-367,-1.01,36695,267,0.73,35730,38120,1399-11-26
24,بوعلي,پتروشيمي بوعلي سينا,11756,6389557,290781158990,45590,46890,44680,-910,-2.0,45510,-80,-0.18,44680,46890,1399-11-26
25,ثاميد,توسعه و عمران اميد,10462,88416757,158982834560,1810,1850,1780,-30,-1.66,1800,-10,-0.55,1780,1850,1399-11-26
26,بركت,گروه دارويي بركت,10369,34284103,850102252620,25150,25600,24650,-500,-1.99,24800,-350,-1.39,24650,25600,1399-11-26
27,آوا,صندوق س.سهام آواي معيار-س,10314,103140535,813472588488,8249,8251,7704,-545,-6.61,7887,-362,-4.39,7680,8270,1399-11-26
28,خزر,فنرسازي‌زر,10281,20802155,1089811510830,53130,54630,52070,-1060,-2.0,52390,-740,-1.39,52070,54630,1399-11-26
29,كاما,باما,9670,42779881,670586505220,15790,16000,15480,-310,-1.96,15680,-110,-0.7,15480,16380,1399-11-26
30,بپيوند,برق و انرژي پيوندگستر پارس,9234,9462232,152026316562,15977,16700,15731,-246,-1.54,16067,90,0.56,15658,16700,1399-11-26
31,وبصادر,بانك صادرات ايران,8258,248356409,679591695080,2770,2840,2720,-50,-1.81,2740,-30,-1.08,2720,2840,1399-11-26
32,ولپارس,ليزينگ پارسيان,8051,13475966,73350605980,5490,5600,5390,-100,-1.82,5440,-50,-0.91,5390,5720,1399-11-26
