,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,آريا,پليمر آريا ساسول,122109,21903672,3684743543928,162050,157000,170152,8102,5.0,168225,6175,3.81,156000,170152,1399-6-5
1,وپويا,سرمايه گذاري پويا,68183,78479699,1219437223616,15015,15600,15704,689,4.59,15538,523,3.48,14770,15765,1399-6-5
2,شصدفح,ح . صنعتي دوده فام,66815,16692940,431441719183,25000,25297,26250,1250,5.0,25846,846,3.38,24000,26250,1399-6-5
3,شستا,سرمايه گذاري تامين اجتماعي,59388,134915099,6084624142860,42960,45100,45000,2040,4.75,45100,2140,4.98,45000,45100,1399-6-5
4,آبادا,توليد نيروي برق آبادان,55818,20468456,671294476510,31670,31800,33250,1580,4.99,32800,1130,3.57,31670,33250,1399-6-5
5,سيتا,سرمايه گذاري سيمان تامين,41852,26824329,781124460480,27740,29120,29120,1380,4.97,29120,1380,4.97,29120,29120,1399-6-5
6,پيزد,مجتمع صنايع لاستيك يزد,41813,4481745,590787782912,127910,132000,131650,3740,2.92,131821,3911,3.06,124150,133800,1399-6-5
7,ثشاهد,سرمايه‌ گذاري‌ شاهد,25241,44417364,2866397870740,62790,65000,65920,3130,4.98,64530,1740,2.77,59710,65920,1399-6-5
8,خودرو,ايران‌ خودرو,23912,393783085,1676842944850,4060,4260,4260,200,4.93,4260,200,4.93,4220,4260,1399-6-5
9,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,21223,147869741,1166948190860,7570,7890,7940,370,4.89,7890,320,4.23,7570,7940,1399-6-5
10,خبهمن,گروه‌بهمن‌,19501,73624172,2948159315170,38420,39990,40340,1920,5.0,40040,1620,4.22,38020,40340,1399-6-5
11,ثنوسا,نوسازي‌وساختمان‌تهران‌,16743,143732904,2252208391150,15520,15550,16290,770,4.96,15670,150,0.97,14750,16290,1399-6-5
12,غگل,گلوكوزان‌,16717,78773578,748321559950,9180,9510,9630,450,4.9,9500,320,3.49,9200,9630,1399-6-5
13,خزاميا,زامياد,15588,56083258,1237200667060,21300,21600,22360,1060,4.98,22060,760,3.57,21030,22360,1399-6-5
14,ثعمرا,عمران و توسعه شاهد,14331,55714454,1722338964328,30004,30200,31504,1500,5.0,30914,910,3.03,29000,31504,1399-6-5
15,شپلي,پلي اكريل ايران,14131,174648565,1891705835436,10767,10229,11305,538,5.0,10831,64,0.59,10229,11305,1399-6-5
