,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,207953,380790921,5478878600635,15132,14385,14376,-756,-5.0,14388,-744,-4.92,14376,14690,1399-7-23
1,ثاميد,توسعه و عمران اميد,84938,315779289,1070382814130,3240,3400,3400,160,4.94,3390,150,4.63,3260,3400,1399-7-23
2,بپيوند,برق و انرژي پيوندگستر پارس,68972,13970319,308166767020,22816,22370,22020,-796,-3.49,22059,-757,-3.32,21700,22950,1399-7-23
3,شپنا,پالايش نفت اصفهان,64863,633534058,12992972995120,19540,20510,20510,970,4.96,20510,970,4.96,20390,20510,1399-7-23
4,شتران,پالايش نفت تهران,58028,302095070,5279121498030,16730,17560,17560,830,4.96,17480,750,4.48,16930,17560,1399-7-23
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,55529,23978297,5087060839360,222370,216790,210090,-12280,-5.52,212150,-10220,-4.6,208010,216790,1399-7-23
6,ثبهساز,بهساز كاشانه تهران,55503,168196551,610176985050,3540,3640,3710,170,4.8,3630,90,2.54,3410,3710,1399-7-23
7,شبندر,پالايش نفت بندرعباس,51253,104761748,4409224915940,41360,42100,41320,-40,-0.1,42090,730,1.76,40000,43420,1399-7-23
8,فولاد,فولاد مباركه اصفهان,50169,183427178,3124167500750,17580,17390,16910,-670,-3.81,17030,-550,-3.13,16840,17620,1399-7-23
9,بگيلان,توسعه مسير برق گيلان,49524,7318468,215339678057,29828,30070,29300,-528,-1.77,29424,-404,-1.35,28337,30370,1399-7-23
10,امين,تامين سرمايه امين,43379,23748551,305602025510,13250,13280,12710,-540,-4.08,12870,-380,-2.87,12600,13660,1399-7-23
11,زملارد,كشاورزي و دامپروري ملارد شير,38401,931937,49604210699,50693,53227,53227,2534,5.0,52750,2057,4.06,53227,53227,1399-7-23
12,گدنا,تهيه توزيع غذاي دنا آفرين فدك,37239,357908,5108062976,13593,14272,14272,679,5.0,13657,64,0.47,14272,14272,1399-7-23
13,آبادا,توليد نيروي برق آبادان,35994,8174804,171664052190,22040,21800,20940,-1100,-4.99,21000,-1040,-4.72,20940,21870,1399-7-23
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,32883,93116117,2557915146290,28240,28400,27260,-980,-3.47,27470,-770,-2.73,26990,28400,1399-7-23
15,شاروم,پتروشيمي اروميه,31790,3491877,59361909000,16191,17000,17000,809,5.0,17000,809,5.0,17000,17000,1399-7-23
16,وبصادر,بانك صادرات ايران,31505,625659129,2695568856090,4490,4400,4350,-140,-3.12,4310,-180,-4.01,4270,4440,1399-7-23
17,پترول,گروه پتروشيمي س. ايرانيان,28203,130500809,1988253151410,15940,15900,15150,-790,-4.96,15240,-700,-4.39,15150,15900,1399-7-23
18,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,28188,127749454,2797722947790,21080,21670,21990,910,4.32,21900,820,3.89,21010,22130,1399-7-23
19,وبملت,بانك ملت,26574,403386676,2413374159220,6140,6090,5950,-190,-3.09,5980,-160,-2.61,5840,6180,1399-7-23
20,آريا,پليمر آريا ساسول,23459,2904288,514587278780,182811,181200,176012,-6799,-3.72,177182,-5629,-3.08,175000,182724,1399-7-23
21,غزر,صنعتي زر ماكارون,23315,3612565,187842277540,54620,53200,51890,-2730,-5.0,52000,-2620,-4.8,51890,53300,1399-7-23
22,رافزا,رايان هم افزا,22938,134221,4463922018,31675,33258,33258,1583,5.0,31806,131,0.41,33258,33258,1399-7-23
23,ثشاهد,سرمايه‌ گذاري‌ شاهد,22857,55845904,2253920982180,38610,40530,40540,1930,5.0,40360,1750,4.53,38610,40540,1399-7-23
24,ولپارس,ليزينگ پارسيان,22093,1730431,7838852430,4320,4530,4530,210,4.86,4340,20,0.46,4530,4530,1399-7-23
