,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,ثاميد,توسعه و عمران اميد,174743,729360150,1799768897700,2400,2490,2520,120,5.0,2470,70,2.92,2280,2520,1399-7-13
1,وسپهر,سرمايه گذاري مالي سپهرصادرات,111437,388958461,5434250861931,13311,13976,13976,665,5.0,13971,660,4.96,13500,13976,1399-7-13
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,87327,39346076,8138647662580,217490,218300,200100,-17390,-8.0,206850,-10640,-4.89,196000,220000,1399-7-13
3,پترول,گروه پتروشيمي س. ايرانيان,80309,424926978,8040450887620,18560,19480,18040,-520,-2.8,18920,360,1.94,17650,19480,1399-7-13
4,شپنا,پالايش نفت اصفهان,71521,258114596,6474222954280,24360,25220,25570,1210,4.97,25080,720,2.96,23570,25570,1399-7-13
5,فولاد,فولاد مباركه اصفهان,62606,297946667,5425314064160,18710,18760,18090,-620,-3.31,18210,-500,-2.67,17780,19000,1399-7-13
6,گدنا,تهيه توزيع غذاي دنا آفرين فدك,61149,820210,11038386180,12818,13458,13458,640,4.99,12951,133,1.04,13458,13458,1399-7-13
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,54038,160096131,4694465675800,30030,30450,28550,-1480,-4.93,29320,-710,-2.36,28530,30550,1399-7-13
8,خساپا,سايپا,50805,1950481687,4613701655710,2260,2370,2370,110,4.87,2370,110,4.87,2270,2370,1399-7-13
9,خودرو,ايران‌ خودرو,49789,2026804897,5812584949040,2740,2870,2870,130,4.74,2870,130,4.74,2760,2870,1399-7-13
10,امين,تامين سرمايه امين,49594,38400229,488930345890,13270,13270,12700,-570,-4.3,12730,-540,-4.07,12610,13510,1399-7-13
11,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,46960,782112401,3628943268880,4480,4700,4600,120,2.68,4640,160,3.57,4260,4700,1399-7-13
12,ثبهساز,بهساز كاشانه تهران,45819,165538294,591484890960,3720,3680,3540,-180,-4.84,3570,-150,-4.03,3540,3790,1399-7-13
13,وبصادر,بانك صادرات ايران,45286,1126544017,4769330505430,4220,4420,4100,-120,-2.84,4230,10,0.24,4020,4420,1399-7-13
14,غزر,صنعتي زر ماكارون,44509,6629706,378557119540,59730,59510,56750,-2980,-4.99,57100,-2630,-4.4,56750,59730,1399-7-13
15,سيتا,سرمايه گذاري سيمان تامين,37430,47424538,913790245070,19960,20200,18970,-990,-4.96,19270,-690,-3.46,18970,20200,1399-7-13
16,وتجارت,بانك تجارت,36424,1262170473,3747840652360,2840,2980,2980,140,4.93,2970,130,4.58,2870,2980,1399-7-13
17,شاروم,پتروشيمي اروميه,36147,582109,9124558575,14929,15675,15675,746,5.0,15057,128,0.86,15675,15675,1399-7-13
18,آريا,پليمر آريا ساسول,35043,9124163,1642816132497,185837,179900,176546,-9291,-5.0,180051,-5786,-3.11,176546,188490,1399-7-13
19,شبندر,پالايش نفت بندرعباس,31121,71233348,2681756739680,38310,38920,36420,-1890,-4.93,37650,-660,-1.72,36400,39880,1399-7-13
20,وبملت,بانك ملت,28313,506130410,2783268952910,5610,5680,5420,-190,-3.39,5500,-110,-1.96,5330,5730,1399-7-13
21,ذوب,سهامي ذوب آهن  اصفهان,25477,432465509,2363103321415,5244,5506,5410,166,3.17,5464,220,4.2,5196,5506,1399-7-13
22,رافزا,رايان هم افزا,23649,139203,4450598316,30450,31972,31972,1522,5.0,30578,128,0.42,31972,31972,1399-7-13
23,دي,بانك دي,23398,61632348,2793580937643,47198,47700,44839,-2359,-5.0,45327,-1871,-3.96,44839,47750,1399-7-13
24,شگويا,پتروشيمي تندگويان,22019,92686499,1596934491709,17839,17950,16948,-891,-4.99,17229,-610,-3.42,16948,18200,1399-7-13
25,ولپارس,ليزينگ پارسيان,20627,1528583,6588192730,4110,4310,4310,200,4.87,4130,20,0.49,4310,4310,1399-7-13
26,كرمان,س. توسعه و عمران استان كرمان,18844,45436539,3125653844731,67738,67200,71124,3386,5.0,68792,1054,1.56,64352,71124,1399-7-13
27,وساپا,سرمايه‌گذاري‌ سايپا,18141,141503924,1485931505720,10430,10700,10040,-390,-3.74,10500,70,0.67,9910,10950,1399-7-13
28,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,17906,125636104,2750298223650,22940,22370,21800,-1140,-4.97,21890,-1050,-4.58,21800,22840,1399-7-13
29,خپارس,پارس‌ خودرو,17625,176320739,1467431023030,8210,8620,8210,0,0.0,8320,110,1.34,7800,8620,1399-7-13
