,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,141048,86327019,8438874074990,90910,93250,100000,9090,10.0,97750,6840,7.52,93250,100000,1399-11-11
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,75086,52721496,8514836482190,151580,154770,166730,15150,9.99,161510,9930,6.55,154720,166730,1399-11-11
2,وكبهمن,مديريت سرمايه گذاري كوثربهمن,38070,13864234,221843009056,15256,15890,16018,762,4.99,16001,745,4.88,15750,16018,1399-11-11
3,سپيدار,سپيدار سيستم آسيا,34988,218595,11815496940,51479,54052,54052,2573,5.0,52058,579,1.12,54052,54052,1399-11-11
4,ثبهساز,بهساز كاشانه تهران,27978,259430650,743602351340,2790,2810,2920,130,4.66,2870,80,2.87,2710,2920,1399-11-11
5,زملارد,كشاورزي و دامپروري ملارد شير,25775,11624244,398416053906,34588,32860,35370,782,2.26,34275,-313,-0.9,32859,35971,1399-11-11
6,ولپارس,ليزينگ پارسيان,24566,32794630,221411329790,6790,6660,6700,-90,-1.33,6750,-40,-0.59,6550,7020,1399-11-11
7,شاروم,پتروشيمي اروميه,24356,19327740,432944316895,22743,21800,22200,-543,-2.39,22400,-343,-1.51,21780,23280,1399-11-11
8,چخزر,صنايع چوب خزر كاسپين,24019,430748,26683977104,58999,61948,61948,2949,5.0,60498,1499,2.54,61948,61948,1399-11-11
9,بوعلي,پتروشيمي بوعلي سينا,21457,10350397,485923004030,44760,46500,46990,2230,4.98,46950,2190,4.89,46100,46990,1399-11-11
10,غزر,صنعتي زر ماكارون,21354,14773507,422260948930,28700,29990,28880,180,0.63,28580,-120,-0.42,27500,29990,1399-11-11
11,ثاميد,توسعه و عمران اميد,18278,93945555,178060423470,1810,1840,1900,90,4.97,1900,90,4.97,1840,1900,1399-11-11
12,كسرام,پارس‌ سرام‌,17254,118292562,1306805001030,11340,10780,10800,-540,-4.76,11050,-290,-2.56,10780,11650,1399-11-11
13,سيتا,سرمايه گذاري سيمان تامين,15863,27873869,432046089010,15200,15260,15640,440,2.89,15500,300,1.97,15260,15740,1399-11-11
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,15766,101377683,1144108655080,10780,10980,11310,530,4.92,11290,510,4.73,10790,11310,1399-11-11
15,آبادا,توليد نيروي برق آبادان,15417,5505576,94512490300,16790,16790,17340,550,3.28,17170,380,2.26,16600,17480,1399-11-11
16,ثفارس,عمران‌وتوسعه‌فارس‌,15417,109625048,1274493116400,11700,11120,12280,580,4.96,11630,-70,-0.6,11120,12280,1399-11-11
17,وتوصا,گروه س توسعه صنعتي ايران,14293,90166776,1411158103450,16130,15600,15830,-300,-1.86,15650,-480,-2.98,15330,16700,1399-11-11
18,ماديرا,صنايع ماشين هاي اداري ايران,14145,81098709,833760901527,10372,9854,10789,417,4.02,10281,-91,-0.88,9854,10870,1399-11-11
19,ذوب,سهامي ذوب آهن  اصفهان,13896,188993590,882355866859,4508,4600,4733,225,4.99,4669,161,3.57,4550,4733,1399-11-11
20,بترانس,ايران‌ ترانسفو,13729,243938074,746882227480,3040,3000,3120,80,2.63,3060,20,0.66,2930,3180,1399-11-11
21,امين,تامين سرمايه امين,13593,9488327,99440234270,10440,10440,10460,20,0.19,10480,40,0.38,10400,10630,1399-11-11
22,بركت,گروه دارويي بركت,13518,60079425,1135647696060,18110,18220,19010,900,4.97,18900,790,4.36,18150,19010,1399-11-11
23,آريا,پليمر آريا ساسول,13018,3308674,274901111793,79808,78010,83798,3990,5.0,83085,3277,4.11,78010,83798,1399-11-11
24,شتوكا,توكا رنگ فولاد سپاهان,12878,22937629,1400449456893,63963,60765,60765,-3198,-5.0,61055,-2908,-4.55,60765,62670,1399-11-11
25,فولاد,فولاد مباركه اصفهان,12609,90129496,1101367414080,11670,11830,12250,580,4.97,12220,550,4.71,11830,12250,1399-11-11
26,بگيلان,توسعه مسير برق گيلان,11933,3313600,76134527137,22544,23250,23062,518,2.3,22976,432,1.92,22561,23420,1399-11-11
27,بپيوند,برق و انرژي پيوندگستر پارس,11872,8617005,143399289925,15884,16200,16678,794,5.0,16641,757,4.77,16200,16678,1399-11-11
28,حريل,ريل پردازسير,11491,111564308,614940247345,5666,5660,5400,-266,-4.69,5512,-154,-2.72,5383,5849,1399-11-11
29,آوا,صندوق س.سهام آواي معيار-س,10813,110598389,911751495909,7579,7770,8580,1001,13.21,8244,665,8.77,7750,8600,1399-11-11
30,غگل,گلوكوزان‌,10737,119996550,510174863610,4170,4300,4270,100,2.4,4250,80,1.92,4100,4370,1399-11-11
31,وپويا,سرمايه گذاري پويا,10030,14155527,79388171044,5416,5460,5686,270,4.99,5608,192,3.55,5460,5686,1399-11-11
32,رافزا,رايان هم افزا,9917,58819,2505571762,40570,42598,42598,2028,5.0,40667,97,0.24,42598,42598,1399-11-11
33,وتوس,توسعه‌شهري‌توس‌گستر,9877,35431177,658896727490,18900,17960,19310,410,2.17,18600,-300,-1.59,17960,19560,1399-11-11
34,خودرو,ايران‌ خودرو,9332,348405253,952363988530,2610,2640,2740,130,4.98,2730,120,4.6,2640,2740,1399-11-11
35,پيزد,مجتمع صنايع لاستيك يزد,9115,1143944,81402525952,67873,71000,71266,3393,5.0,71160,3287,4.84,68000,71266,1399-11-11
36,پاكشو,گروه صنعتي پاكشو,8817,21909598,1738964807340,77800,78000,81690,3890,5.0,79370,1570,2.02,76710,81690,1399-11-11
37,خموتور,موتورسازان‌تراكتورسازي‌ايران‌,8744,43862573,898053991690,21780,20100,19810,-1970,-9.04,20470,-1310,-6.01,19700,21100,1399-11-11
38,غنوش,نوش‌ مازندران‌,8626,14778860,801557987750,56270,53460,53460,-2810,-4.99,54240,-2030,-3.61,53460,56250,1399-11-11
39,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,8470,4076459,757182530800,190310,180800,188910,-1400,-0.74,185750,-4560,-2.4,180800,195000,1399-11-11
40,تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,8358,8488523,493532842260,61420,60000,57000,-4420,-7.2,58140,-3280,-5.34,57000,63000,1399-11-11
41,كوير,توليدي فولاد سپيد فراب كوير,8229,69140044,1549295361770,23220,22400,23150,-70,-0.3,22410,-810,-3.49,22060,23750,1399-11-11
