,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,82852,218301699,2666437579794,12640,12023,12015,-625,-4.94,12214,-426,-3.37,12008,12640,1399-8-26
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,66036,38752560,7352415571410,190230,182000,188770,-1460,-0.77,189730,-500,-0.26,182000,192990,1399-8-26
2,خودرو,ايران‌ خودرو,53764,1796911113,6554401342620,3510,3480,3680,170,4.84,3650,140,3.99,3390,3680,1399-8-26
3,ثاميد,توسعه و عمران اميد,48361,427253866,1008348964070,2380,2300,2340,-40,-1.68,2360,-20,-0.84,2270,2450,1399-8-26
4,وپويا,سرمايه گذاري پويا,42300,77486661,772284078571,10380,9861,9861,-519,-5.0,9967,-413,-3.98,9861,10210,1399-8-26
5,بپيوند,برق و انرژي پيوندگستر پارس,37459,34734008,873280490109,24952,23901,24702,-250,-1.0,25142,190,0.76,23610,25970,1399-8-26
6,شاروم,پتروشيمي اروميه,35345,12503967,249196705192,19851,18859,19690,-161,-0.81,19929,78,0.39,18859,20500,1399-8-26
7,فولاد,فولاد مباركه اصفهان,31263,166110885,2154058995330,12660,12450,12990,330,2.61,12970,310,2.45,12150,13250,1399-8-26
8,زملارد,كشاورزي و دامپروري ملارد شير,29635,2818365,103530744301,37956,36100,36059,-1897,-5.0,36734,-1222,-3.22,36059,38790,1399-8-26
9,سيتا,سرمايه گذاري سيمان تامين,28426,37487350,646686667140,17450,16600,17050,-400,-2.29,17250,-200,-1.15,16600,17660,1399-8-26
10,حكشتي,كشتيراني جمهوري اسلامي ايران,27502,88437663,2254124069390,25890,24600,25070,-820,-3.17,25490,-400,-1.54,24600,26670,1399-8-26
11,ثبهساز,بهساز كاشانه تهران,23870,125162437,351036737400,2810,2710,2770,-40,-1.42,2800,-10,-0.36,2670,2870,1399-8-26
12,امين,تامين سرمايه امين,23623,26305946,301117245330,11590,11210,11320,-270,-2.33,11450,-140,-1.21,11100,11690,1399-8-26
13,بگيلان,توسعه مسير برق گيلان,22205,7394472,194698007358,26544,25900,26330,-214,-0.81,26330,-214,-0.81,25260,27000,1399-8-26
14,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,21814,511401187,1779826331250,3360,3270,3520,160,4.76,3480,120,3.57,3230,3520,1399-8-26
15,ثشاهد,سرمايه‌ گذاري‌ شاهد,21074,86342084,2149658022210,25910,24620,24640,-1270,-4.9,24900,-1010,-3.9,24620,25890,1399-8-26
16,پترول,گروه پتروشيمي س. ايرانيان,20527,105815738,1384084163690,13110,12500,12900,-210,-1.6,13080,-30,-0.23,12500,13490,1399-8-26
17,آبادا,توليد نيروي برق آبادان,20460,5469915,96919988100,17860,17200,17440,-420,-2.35,17720,-140,-0.78,17000,18150,1399-8-26
18,وبملت,بانك ملت,19341,466155957,2242412764940,4640,4540,4870,230,4.96,4810,170,3.66,4490,4870,1399-8-26
19,گدنا,تهيه توزيع غذاي دنا آفرين فدك,18010,619653,12956944230,19915,20910,20910,995,5.0,20139,224,1.12,20910,20910,1399-8-26
20,بركت,گروه دارويي بركت,17924,76666739,1034121735090,14020,13320,13320,-700,-4.99,13490,-530,-3.78,13320,14000,1399-8-26
21,شبندر,پالايش نفت بندرعباس,16843,93594734,2332628075950,23950,23100,25140,1190,4.97,24920,970,4.05,22880,25140,1399-8-26
22,وبصادر,بانك صادرات ايران,16132,494661491,1456849110190,2830,2770,2970,140,4.95,2950,120,4.24,2700,2970,1399-8-26
23,صباح,ح . سرمايه گذاري صبا تامين,15672,124407498,717611320972,5761,5531,5725,-36,-0.62,5768,7,0.12,5500,5900,1399-8-26
24,وساپا,سرمايه‌گذاري‌ سايپا,15353,143159531,1146010904350,8160,7760,7850,-310,-3.8,8010,-150,-1.84,7760,8310,1399-8-26
25,آريا,پليمر آريا ساسول,15138,3169731,535071601464,168941,167300,168942,1,0.0,168807,-134,-0.08,161660,171980,1399-8-26
26,ذوب,سهامي ذوب آهن  اصفهان,13833,182371744,823546435851,4461,4302,4500,39,0.87,4516,55,1.23,4302,4609,1399-8-26
27,خساپا,سايپا,13770,816553362,1944410647300,2290,2310,2400,110,4.8,2380,90,3.93,2290,2400,1399-8-26
28,ولپارس,ليزينگ پارسيان,13741,1707829,8897789090,4970,5210,5210,240,4.83,5000,30,0.6,5210,5210,1399-8-26
29,رافزا,رايان هم افزا,13716,79811,2828501840,33753,35440,35440,1687,5.0,33843,90,0.27,35440,35440,1399-8-26
30,فملي,ملي‌ صنايع‌ مس‌ ايران‌,13618,72996482,1667171219520,21910,22190,23000,1090,4.97,22840,930,4.24,21920,23000,1399-8-26
31,شپنا,پالايش نفت اصفهان,13531,115421058,1577677670500,13210,13330,13870,660,5.0,13670,460,3.48,12750,13870,1399-8-26
32,شگويا,پتروشيمي تندگويان,12679,53545061,558807139562,10235,9891,10530,295,2.88,10436,201,1.96,9783,10700,1399-8-26
33,فارس,صنايع پتروشيمي خليج فارس,12569,64814584,797066444260,12390,11950,12170,-220,-1.78,12300,-90,-0.73,11820,12680,1399-8-26
34,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,12402,62836904,880788588720,14140,13800,13880,-260,-1.84,14020,-120,-0.85,13440,14620,1399-8-26
35,صبا,سرمايه گذاري صبا تامين,10920,40745267,324532110299,7697,7720,8081,384,4.99,7965,268,3.48,7390,8081,1399-8-26
36,وپارس,بانك‌پارسيان‌,10715,416650704,1281226652420,2980,2940,3120,140,4.7,3080,100,3.36,2840,3120,1399-8-26
37,ومعادن,توسعه‌معادن‌وفلزات‌,9210,51523807,684984529960,13370,12870,13200,-170,-1.27,13290,-80,-0.6,12740,13650,1399-8-26
38,ونوين,بانك‌اقتصادنوين‌,9209,177065556,850115528710,4760,4600,4700,-60,-1.26,4800,40,0.84,4600,4960,1399-8-26
39,ونيرو,سرمايه‌گذاري‌نيرو,9163,127510620,534779449340,4380,4200,4170,-210,-4.79,4190,-190,-4.34,4170,4280,1399-8-26
40,وخارزم,سرمايه گذاري خوارزمي,8967,63265538,522293193240,7970,7860,8360,390,4.89,8260,290,3.64,7660,8360,1399-8-26
41,خمحركه,نيرو محركه‌,8293,77852117,457981928760,6090,5790,5790,-300,-4.93,5880,-210,-3.45,5790,6080,1399-8-26
42,شتران,پالايش نفت تهران,8042,68743634,749871842620,10500,10530,11020,520,4.95,10910,410,3.9,10240,11020,1399-8-26
