,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,چخزر,صنايع چوب خزر كاسپين,47162,1862593,80655864679,41241,43303,43303,2062,5.0,43303,2062,5.0,43303,43303,1399-10-22
1,بوعلي,پتروشيمي بوعلي سينا,44783,16144031,819854300820,51210,51190,50080,-1130,-2.21,50780,-430,-0.84,49200,52420,1399-10-22
2,شستا,سرمايه گذاري تامين اجتماعي,43683,256613082,5304362245010,19750,20730,20730,980,4.96,20670,920,4.66,20150,20730,1399-10-22
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,37518,178996501,2143701119600,12440,12750,11830,-610,-4.9,11980,-460,-3.7,11820,12750,1399-10-22
4,خودرو,ايران‌ خودرو,36806,974171290,2682450872870,2850,2880,2730,-120,-4.21,2750,-100,-3.51,2710,2900,1399-10-22
5,شتران,پالايش نفت تهران,33806,199308400,1795336314770,9310,9580,8860,-450,-4.83,9010,-300,-3.22,8850,9590,1399-10-22
6,شپنا,پالايش نفت اصفهان,33715,257710178,2772012696760,11060,11250,10560,-500,-4.52,10760,-300,-2.71,10510,11390,1399-10-22
7,خساپا,سايپا,32752,1025553322,2293541999140,2260,2300,2200,-60,-2.65,2240,-20,-0.88,2150,2360,1399-10-22
8,پالايش,صندوق پالايشي يکم-سهام,31658,23097304,1585229882200,69590,71120,67090,-2500,-3.59,68630,-960,-1.38,66310,71800,1399-10-22
9,وتجارت,بانك تجارت,29356,947294867,2752421644410,2920,2920,2930,10,0.34,2910,-10,-0.34,2800,2950,1399-10-22
10,سپيدار,سپيدار سيستم آسيا,27861,176324,7669741352,41427,43498,43498,2071,5.0,41718,291,0.7,43498,43498,1399-10-22
11,وسپهر,سرمايه گذاري مالي سپهرصادرات,27642,114880316,1163363605025,10164,10278,10002,-162,-1.59,10127,-37,-0.36,9981,10278,1399-10-22
12,ولپارس,ليزينگ پارسيان,24428,33602167,243155809950,6910,7250,7110,200,2.89,7240,330,4.78,6950,7250,1399-10-22
13,دارا يكم,صندوق واسطه گري مالي يكم-سهام,23197,12526874,1752738545940,143400,145000,137600,-5800,-4.04,139920,-3480,-2.43,137110,145000,1399-10-22
14,ثاميد,توسعه و عمران اميد,22680,180902239,369792550820,2060,2100,2010,-50,-2.43,2040,-20,-0.97,1980,2140,1399-10-22
15,شاروم,پتروشيمي اروميه,20772,4934254,135677182238,26188,27497,27497,1309,5.0,27497,1309,5.0,27497,27497,1399-10-22
16,فولاد,فولاد مباركه اصفهان,19202,81843369,971574771470,11780,12300,11520,-260,-2.21,11870,90,0.76,11400,12300,1399-10-22
17,بپيوند,برق و انرژي پيوندگستر پارس,18588,19477602,382102840785,20385,20300,19366,-1019,-5.0,19618,-767,-3.76,19366,20610,1399-10-22
18,سيتا,سرمايه گذاري سيمان تامين,18374,33015832,496044893710,15190,15100,15010,-180,-1.18,15020,-170,-1.12,15000,15230,1399-10-22
19,زملارد,كشاورزي و دامپروري ملارد شير,18276,4739736,222432923098,48993,47960,46544,-2449,-5.0,46929,-2064,-4.21,46544,48994,1399-10-22
20,بركت,گروه دارويي بركت,17865,62502810,1437440161180,23980,23900,22790,-1190,-4.96,23000,-980,-4.09,22790,24170,1399-10-22
21,پيزد,مجتمع صنايع لاستيك يزد,17591,5118502,443577900075,83151,87308,86990,3839,4.62,86662,3511,4.22,78994,87308,1399-10-22
22,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,16704,302128393,982295803390,3370,3430,3210,-160,-4.75,3250,-120,-3.56,3210,3430,1399-10-22
23,ثشاهد,سرمايه‌ گذاري‌ شاهد,16370,61627482,1373058568760,22660,23600,21700,-960,-4.24,22280,-380,-1.68,21650,23600,1399-10-22
24,ذوب,سهامي ذوب آهن  اصفهان,16238,311506996,1477171152954,4524,4750,4746,222,4.91,4742,218,4.82,4621,4750,1399-10-22
25,آبادا,توليد نيروي برق آبادان,15631,7692719,130852625480,17310,17790,16780,-530,-3.06,17010,-300,-1.73,16530,17790,1399-10-22
26,امين,تامين سرمايه امين,15419,21545661,219964169680,10420,10420,9970,-450,-4.32,10210,-210,-2.02,9950,10570,1399-10-22
27,وبصادر,بانك صادرات ايران,14684,341748026,927977850200,2810,2820,2690,-120,-4.27,2720,-90,-3.2,2670,2820,1399-10-22
28,بگيلان,توسعه مسير برق گيلان,14666,5293648,116400599727,21973,21990,21645,-328,-1.49,21989,16,0.07,21510,22500,1399-10-22
29,تملت,تامين سرمايه بانك ملت,14653,102985731,825504792670,7750,8130,7810,60,0.77,8020,270,3.48,7760,8130,1399-10-22
30,فارس,صنايع پتروشيمي خليج فارس,14002,91659548,1006901043040,10990,11030,10940,-50,-0.45,10990,0,0.0,10450,11400,1399-10-22
31,وپويا,سرمايه گذاري پويا,13987,39540964,273972026967,6644,6700,6976,332,5.0,6929,285,4.29,6610,6976,1399-10-22
32,حكشتي,كشتيراني جمهوري اسلامي ايران,13851,74068978,1634641386880,21120,22170,21790,670,3.17,22070,950,4.5,21450,22170,1399-10-22
33,ثبهساز,بهساز كاشانه تهران,13848,55423936,174585398400,3000,3150,3150,150,5.0,3150,150,5.0,3150,3150,1399-10-22
