,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,ثاميد,توسعه و عمران اميد,150169,545389615,1476728108420,2740,2610,2790,50,1.82,2710,-30,-1.09,2610,2870,1399-8-10
1,شاروم,پتروشيمي اروميه,92678,56216154,1275604224445,22779,22900,21800,-979,-4.3,22691,-88,-0.39,21641,23917,1399-8-10
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,68346,33211490,6651172175070,190730,195510,200990,10260,5.38,200270,9540,5.0,195500,203400,1399-8-10
3,وسپهر,سرمايه گذاري مالي سپهرصادرات,60746,129787695,1608203606142,11867,12200,12460,593,5.0,12391,524,4.42,12010,12460,1399-8-10
4,وپويا,سرمايه گذاري پويا,50460,75385921,849351742556,11539,10963,10963,-576,-4.99,11267,-272,-2.36,10963,11775,1399-8-10
5,زملارد,كشاورزي و دامپروري ملارد شير,49825,6052450,280450559572,47533,45157,45157,-2376,-5.0,46337,-1196,-2.52,45157,48500,1399-8-10
6,شپنا,پالايش نفت اصفهان,48173,253787950,3668252008540,14130,14190,14690,560,3.96,14450,320,2.26,13700,14830,1399-8-10
7,بپيوند,برق و انرژي پيوندگستر پارس,41729,45744841,1099428148474,21941,24100,24135,2194,10.0,24034,2093,9.54,23038,24135,1399-8-10
8,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,38746,650056154,2726207465260,4050,4010,4250,200,4.94,4190,140,3.46,3950,4250,1399-8-10
9,ثبهساز,بهساز كاشانه تهران,37833,164030056,499920701400,2960,2970,3080,120,4.05,3050,90,3.04,2930,3100,1399-8-10
10,سيتا,سرمايه گذاري سيمان تامين,35258,56847722,1007990664040,16960,17800,17800,840,4.95,17730,770,4.54,17120,17800,1399-8-10
11,شتران,پالايش نفت تهران,32680,133700376,1615775812750,11830,11450,12140,310,2.62,12090,260,2.2,11410,12420,1399-8-10
12,آبادا,توليد نيروي برق آبادان,30752,9570876,186860102450,19220,20000,19460,240,1.25,19520,300,1.56,18260,20180,1399-8-10
13,خساپا,سايپا,30187,871226041,2123601822750,2250,2420,2490,240,10.67,2440,190,8.44,2340,2500,1399-8-10
14,بگيلان,توسعه مسير برق گيلان,29710,15440626,439488345321,28150,28602,28240,90,0.32,28463,313,1.11,27720,29500,1399-8-10
15,فولاد,فولاد مباركه اصفهان,29424,181913059,2367451880040,12440,12900,13060,620,4.98,13010,570,4.58,12450,13060,1399-8-10
16,شبندر,پالايش نفت بندرعباس,27183,55195306,1593422911850,28460,28030,28810,350,1.23,28870,410,1.44,28010,29870,1399-8-10
17,امين,تامين سرمايه امين,25733,30593784,363716185640,11340,11900,11900,560,4.94,11890,550,4.85,11570,11900,1399-8-10
18,گدنا,تهيه توزيع غذاي دنا آفرين فدك,24527,238085,3795551070,15183,15942,15942,759,5.0,15238,55,0.36,15942,15942,1399-8-10
19,غزر,صنعتي زر ماكارون,21612,8501636,447706280560,51260,53820,51750,490,0.96,52660,1400,2.73,50260,53820,1399-8-10
20,فملي,ملي‌ صنايع‌ مس‌ ايران‌,20359,78073449,1681410500120,20580,21300,21600,1020,4.96,21540,960,4.66,20650,21600,1399-8-10
21,آريا,پليمر آريا ساسول,20328,5461676,883188426293,155107,156500,162862,7755,5.0,161706,6599,4.25,156500,162862,1399-8-10
22,شگويا,پتروشيمي تندگويان,19940,86027977,976558275589,11198,11290,11249,51,0.46,11352,154,1.38,10916,11720,1399-8-10
23,وبصادر,بانك صادرات ايران,18869,535809190,1827756566250,3270,3300,3430,160,4.89,3410,140,4.28,3270,3430,1399-8-10
