,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وكبهمن,مديريت سرمايه گذاري كوثربهمن,151766,95993891,1681595741898,17905,17010,17385,-520,-2.9,17518,-387,-2.16,17010,18400,1399-11-1
1,چخزر,صنايع چوب خزر كاسپين,128673,25287439,1267884996414,49254,46792,51716,2462,5.0,50139,885,1.8,46792,51716,1399-11-1
2,زملارد,كشاورزي و دامپروري ملارد شير,31500,8365927,311026821994,36864,35028,38707,1843,5.0,37178,314,0.85,35028,38707,1399-11-1
3,سپيدار,سپيدار سيستم آسيا,30117,198132,9390466140,45139,47395,47395,2256,5.0,45518,379,0.84,47395,47395,1399-11-1
4,وسپهر,سرمايه گذاري مالي سپهرصادرات,24215,61354166,653862523008,10501,10502,10612,111,1.06,10657,156,1.49,10502,10920,1399-11-1
5,شاروم,پتروشيمي اروميه,24033,17210640,404513643685,22592,22510,23721,1129,5.0,23504,912,4.04,21600,23721,1399-11-1
6,دانا,بيمه دانا,17640,237695246,1868926554370,8160,7760,7860,-300,-3.68,7860,-300,-3.68,7760,8280,1399-11-1
7,كاما,باما,17111,76163179,1501408859960,19150,20400,19500,350,1.83,19710,560,2.92,19380,20400,1399-11-1
8,بپيوند,برق و انرژي پيوندگستر پارس,16174,17475649,302240563986,16654,16800,17486,832,5.0,17295,641,3.85,16160,17486,1399-11-1
9,كرمان,س. توسعه و عمران استان كرمان,14676,16965587,1296271646978,77229,77002,73990,-3239,-4.19,76406,-823,-1.07,73400,80800,1399-11-1
10,سيتا,سرمايه گذاري سيمان تامين,14433,27432251,422561592240,15260,15370,15320,60,0.39,15400,140,0.92,15100,15710,1399-11-1
11,گكوثر,هتل پارسيان كوثر اصفهان,13888,243098064,815054469018,3502,3327,3327,-175,-5.0,3353,-149,-4.25,3327,3466,1399-11-1
12,ولپارس,ليزينگ پارسيان,13340,19007116,150785188680,7570,7940,7940,370,4.89,7930,360,4.76,7670,7940,1399-11-1
13,بترانس,ايران‌ ترانسفو,13340,361230028,1234324360130,3570,3400,3400,-170,-4.76,3420,-150,-4.2,3400,3540,1399-11-1
