,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,كزغال,زغال سنگ پروده طبس,164121,11943566,372591348462,29431,31196,31196,1765,6.0,31196,1765,6.0,28843,31196,1399-11-29
1,پالايش,صندوق پالايشي يکم-سهام,94057,105414163,9530168392020,92210,93140,89260,-2950,-3.2,90410,-1800,-1.95,88530,95800,1399-11-29
2,شپنا,پالايش نفت اصفهان,33144,263643848,3440731689110,13070,13400,12950,-120,-0.92,13050,-20,-0.15,12810,13650,1399-11-29
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,26187,17947915,2755653970750,158100,153300,151780,-6320,-4.0,153540,-4560,-2.88,151780,159930,1399-11-29
4,گدنا,تهيه توزيع غذاي دنا آفرين فدك,18434,27987967,972942373291,33805,35833,33129,-676,-2.0,34763,958,2.83,33129,35833,1399-11-29
5,شبندر,پالايش نفت بندرعباس,16831,72057894,1870280551350,25250,25890,25970,720,2.85,25960,710,2.81,25260,26750,1399-11-29
6,فملي,ملي‌ صنايع‌ مس‌ ايران‌,15432,118999975,1443208274750,12280,12300,12100,-180,-1.47,12130,-150,-1.22,12040,12530,1399-11-29
7,بوعلي,پتروشيمي بوعلي سينا,14813,4806298,206179680880,43710,43700,42870,-840,-1.92,42900,-810,-1.85,42840,43700,1399-11-29
8,وكبهمن,مديريت سرمايه گذاري كوثربهمن,13772,9083559,118883573233,13336,13180,13070,-266,-1.99,13088,-248,-1.86,13070,13314,1399-11-29
9,وسپهر,سرمايه گذاري مالي سپهرصادرات,13584,50837983,513474203664,10100,10101,10101,1,0.01,10100,0,0.0,10100,10102,1399-11-29
10,زملارد,كشاورزي و دامپروري ملارد شير,13286,7443256,295326481308,38778,38003,39110,332,0.86,39677,899,2.32,38003,41000,1399-11-29
11,ولپارس,ليزينگ پارسيان,12189,16324724,89296630840,5260,5250,5570,310,5.89,5470,210,3.99,5220,5570,1399-11-29
12,وپارس,بانك‌پارسيان‌,11839,355003661,1182456551080,3190,3310,3380,190,5.96,3330,140,4.39,3240,3380,1399-11-29
13,شتران,پالايش نفت تهران,11224,84608382,797592591460,9520,9500,9340,-180,-1.89,9430,-90,-0.95,9330,9800,1399-11-29
14,زنگان,صنعت روي زنگان,10432,5835212,644477268951,109642,107450,108200,-1442,-1.32,110446,804,0.73,107450,115000,1399-11-29
15,سيتا,سرمايه گذاري سيمان تامين,10408,21256871,319659609890,15010,15010,15010,0,0.0,15040,30,0.2,15000,15260,1399-11-29
16,وهنر,گروه توسعه هنر ايران,9284,127838598,1226620688685,9501,9311,9786,285,3.0,9595,94,0.99,9311,9786,1399-11-29
17,سفار,سيمان‌فارس‌,8532,4238545,668968144680,155370,152270,164690,9320,6.0,157830,2460,1.58,152270,164690,1399-11-29
18,رافزا,رايان هم افزا,8513,49738,2209262484,41904,44418,44418,2514,6.0,42008,104,0.25,44418,44418,1399-11-29
19,فزرين,زرين معدن آسيا,8178,35607639,1088519701118,29109,29110,30574,1465,5.03,30570,1461,5.02,29109,30855,1399-11-29
20,امين يكم,صندوق درآمد ثابت امين يكم فردا,8027,753648263,7731850354783,10241,10250,10264,23,0.22,10259,18,0.18,10247,10270,1399-11-29
21,تليسه,دامداري تليسه نمونه,8002,92904037,430829357196,4463,4552,4570,107,2.4,4637,174,3.9,4430,4730,1399-11-29
22,خساپا,سايپا,7726,307520068,765108591750,2530,2510,2480,-50,-1.98,2490,-40,-1.58,2480,2530,1399-11-29
23,شبريز,پالايش نفت تبريز,7307,53997050,1571641965020,27480,29120,29120,1640,5.97,29110,1630,5.93,28540,29120,1399-11-29
24,امين,تامين سرمايه امين,7305,5938056,61777343630,10410,10400,10410,0,0.0,10400,-10,-0.1,10400,10430,1399-11-29
25,امين يكم2,صندوق درآمد ثابت امين يكم فردا,7195,719500000,719500000,10241,1,1,-10240,-99.99,1,-10240,-99.99,1,1,1399-11-29
26,حآسا,آسيا سير ارس,7118,10612181,501277481074,45561,46000,46000,439,0.96,47236,1675,3.68,45800,48294,1399-11-29
27,بپيوند,برق و انرژي پيوندگستر پارس,7084,7964347,122095408791,15520,15230,15330,-190,-1.22,15330,-190,-1.22,15210,15800,1399-11-29
28,آبادا,توليد نيروي برق آبادان,6960,3511751,51883671720,14750,14670,14960,210,1.42,14770,20,0.14,14500,15330,1399-11-29
29,خنصير,مهندسي‌نصيرماشين‌,6938,6076330,693136906950,107870,109800,114340,6470,6.0,114070,6200,5.75,109700,114340,1399-11-29
30,آريا,پليمر آريا ساسول,6368,2012614,153299226811,77319,75840,76090,-1229,-1.59,76169,-1150,-1.49,75773,78850,1399-11-29
31,فولاد,فولاد مباركه اصفهان,6312,52683594,642911604320,12430,12300,12200,-230,-1.85,12200,-230,-1.85,12190,12430,1399-11-29
32,حريل,ريل پردازسير,6231,71907876,445566095876,6253,6128,6128,-125,-2.0,6196,-57,-0.91,6128,6358,1399-11-29
33,بگيلان,توسعه مسير برق گيلان,6189,2029694,42761671489,21332,21150,21090,-242,-1.13,21104,-228,-1.07,20906,21500,1399-11-29
34,شاروم,پتروشيمي اروميه,6182,8081139,169934081174,21412,21130,20984,-428,-2.0,21028,-384,-1.79,20984,21790,1399-11-29
35,شستا,سرمايه گذاري تامين اجتماعي,5884,41221372,908971985760,22500,22050,22050,-450,-2.0,22050,-450,-2.0,22050,22140,1399-11-29
36,بركت,گروه دارويي بركت,5879,29087041,829593388630,27160,28500,28770,1610,5.93,28520,1360,5.01,27880,28780,1399-11-29
37,چفيبر,فيبر ايران‌,5693,28207105,410747187090,14330,14430,14940,610,4.26,14560,230,1.61,14050,15140,1399-11-29
38,پترول,گروه پتروشيمي س. ايرانيان,5606,37280495,371986492730,10160,10160,9960,-200,-1.97,9980,-180,-1.77,9960,10230,1399-11-29
39,كمند,صندوق س. با درآمد ثابت كمند,5417,241057006,2429418599971,10072,10080,10079,7,0.07,10078,6,0.06,10077,10080,1399-11-29
40,سنير,سيمان‌ سفيد ني‌ريز,5281,2569360,674096355350,266930,261600,261600,-5330,-2.0,262360,-4570,-1.71,261600,269470,1399-11-29
41,آوا,صندوق س.سهام آواي معيار-س,5201,44322844,330928609415,7491,7520,7464,-27,-0.36,7466,-25,-0.33,7353,7640,1399-11-29
42,خكار,ايركا پارت صنعت,5199,20171311,457467761570,21990,23300,21910,-80,-0.36,22680,690,3.14,21600,23300,1399-11-29
43,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,5154,12044106,304645347360,24650,25800,24990,340,1.38,25290,640,2.6,24500,26050,1399-11-29
44,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,5122,33796200,252519772020,7450,7600,7350,-100,-1.34,7470,20,0.27,7310,7740,1399-11-29
45,ولشرق,ليزينگ ايران و شرق,5076,49140514,455839926187,9063,9606,8882,-181,-2.0,9276,213,2.35,8882,9606,1399-11-29
46,غمهرا,توليدي‌مهرام‌,4857,3821790,503418153670,129730,134320,127140,-2590,-2.0,131720,1990,1.53,127140,137510,1399-11-29
47,غگل,گلوكوزان‌,4738,51847652,196660628170,3780,3840,3780,0,0.0,3790,10,0.26,3760,3870,1399-11-29
48,ساروم,سيمان‌اروميه‌,4726,12216063,492192914550,38650,37880,40960,2310,5.98,40290,1640,4.24,37880,40960,1399-11-29
49,وبملت,بانك ملت,4548,144485007,577765291710,4070,3990,3990,-80,-1.97,4000,-70,-1.72,3990,4190,1399-11-29
50,ديران,ايران‌دارو,4496,17339111,500222829020,27250,28880,28880,1630,5.98,28850,1600,5.87,28500,28880,1399-11-29
51,دانا,بيمه دانا,4389,39408476,279859193670,7080,7240,7020,-60,-0.85,7100,20,0.28,6940,7450,1399-11-29
52,شپاس ت.ف0011,اختيارف.تبعي شپاس001128,4369,436592287,436592287,27899,1,1,-27898,-100.0,1,-27898,-100.0,1,1,1399-11-29
