,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,دارا يكم,صندوق واسطه گري مالي يكم-سهام,86869,62606765,9410702511180,141620,138500,155780,14160,10.0,150310,8690,6.14,133150,155780,1399-11-6
1,شستا,سرمايه گذاري تامين اجتماعي,61387,268035495,6058762061480,21910,21500,22650,740,3.38,22600,690,3.15,20830,23000,1399-11-6
2,پالايش,صندوق پالايشي يکم-سهام,40686,50785311,4056380906770,74360,78000,81790,7430,9.99,79870,5510,7.41,75210,81790,1399-11-6
3,خودرو,ايران‌ خودرو,34842,1059127890,2917140618940,2730,2700,2770,40,1.47,2750,20,0.73,2600,2850,1399-11-6
4,خساپا,سايپا,33660,1188287734,2655979357420,2210,2180,2270,60,2.71,2240,30,1.36,2100,2310,1399-11-6
5,سپيدار,سپيدار سيستم آسيا,30164,186526,9828241466,50182,52691,52691,2509,5.0,50608,426,0.85,52691,52691,1399-11-6
6,چخزر,صنايع چوب خزر كاسپين,27435,5273691,300239096211,54699,55690,57433,2734,5.0,56931,2232,4.08,54120,57433,1399-11-6
7,بوعلي,پتروشيمي بوعلي سينا,25609,15903881,713177055080,46960,44620,44630,-2330,-4.96,44840,-2120,-4.51,44620,46230,1399-11-6
8,وكبهمن,مديريت سرمايه گذاري كوثربهمن,25117,18225520,294614189499,16988,16139,16139,-849,-5.0,16165,-823,-4.84,16139,16400,1399-11-6
9,وسپهر,سرمايه گذاري مالي سپهرصادرات,23444,87494350,921610636990,10428,10850,10410,-18,-0.17,10533,105,1.01,10210,10850,1399-11-6
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,23388,123304854,1383561983910,11170,11000,11350,180,1.61,11220,50,0.45,10620,11550,1399-11-6
11,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,23303,552803208,1706496029880,3140,3020,3040,-100,-3.18,3090,-50,-1.59,2990,3220,1399-11-6
12,بركت,گروه دارويي بركت,20571,73904888,1469933894170,20490,19520,19470,-1020,-4.98,19890,-600,-2.93,19470,20900,1399-11-6
13,فولاد,فولاد مباركه اصفهان,19715,102333432,1206384835980,11620,11400,11710,90,0.77,11790,170,1.46,11100,12100,1399-11-6
14,شاروم,پتروشيمي اروميه,19387,22857051,497368162894,22716,21581,21860,-856,-3.77,21760,-956,-4.21,21581,22788,1399-11-6
15,ذوب,سهامي ذوب آهن  اصفهان,18613,282851616,1383423516173,5100,4845,4845,-255,-5.0,4891,-209,-4.1,4845,5065,1399-11-6
16,شپنا,پالايش نفت اصفهان,16647,215005789,2341737154760,10530,10700,11050,520,4.94,10890,360,3.42,10390,11050,1399-11-6
17,آبادا,توليد نيروي برق آبادان,16489,10594409,181502128770,16470,16490,17290,820,4.98,17130,660,4.01,16120,17290,1399-11-6
18,وبصادر,بانك صادرات ايران,16489,595423187,1622938452230,2640,2650,2770,130,4.92,2730,90,3.41,2510,2770,1399-11-6
19,حتوكا,حمل‌ونقل‌توكا,15166,52378237,1944950331920,38190,36290,38350,160,0.42,37130,-1060,-2.78,36290,39890,1399-11-6
20,وخارزم,سرمايه گذاري خوارزمي,14467,106497605,1025781203260,9710,9250,9450,-260,-2.68,9630,-80,-0.82,9230,9970,1399-11-6
21,كرمان,س. توسعه و عمران استان كرمان,14346,19375336,1328783116252,71156,69990,67610,-3546,-4.98,68581,-2575,-3.62,67599,71998,1399-11-6
22,آوا,صندوق س.سهام آواي معيار-س,14023,148637765,1217604905956,8303,7750,8010,-293,-3.53,8192,-111,-1.34,7310,8654,1399-11-6
23,غزر,صنعتي زر ماكارون,13465,7009406,183746475370,25720,24800,26880,1160,4.51,26210,490,1.91,24500,27000,1399-11-6
24,پترول,گروه پتروشيمي س. ايرانيان,13354,108839953,1146727923290,10210,9870,10700,490,4.8,10540,330,3.23,9710,10720,1399-11-6
25,وبملت,بانك ملت,13100,299187183,1241173213290,4080,4030,4210,130,3.19,4150,70,1.72,3900,4270,1399-11-6
26,ثاميد,توسعه و عمران اميد,12818,167038174,323100937130,2030,1950,1930,-100,-4.93,1930,-100,-4.93,1930,1980,1399-11-6
27,آريا,پليمر آريا ساسول,12710,5701557,483386616864,88426,84006,84006,-4420,-5.0,84782,-3644,-4.12,84005,87994,1399-11-6
28,شتران,پالايش نفت تهران,12702,148746202,1329130161670,8650,8690,9080,430,4.97,8940,290,3.35,8310,9080,1399-11-6
29,زملارد,كشاورزي و دامپروري ملارد شير,11678,4386874,167171822843,39651,37669,37669,-1982,-5.0,38107,-1544,-3.89,37669,39470,1399-11-6
30,امين,تامين سرمايه امين,11177,11205276,116806073510,10510,10400,10490,-20,-0.19,10420,-90,-0.86,10400,10630,1399-11-6
31,ولپارس,ليزينگ پارسيان,10916,44078592,324400439980,7730,7350,7350,-380,-4.92,7360,-370,-4.79,7350,7490,1399-11-6
32,سيتا,سرمايه گذاري سيمان تامين,10907,26303434,409333450670,16300,15530,15490,-810,-4.97,15560,-740,-4.54,15490,15890,1399-11-6
