,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,اپال,فرآوري معدني اپال كاني پارس,118049,108315016,1733221518780,16000,16200,15950,-50,-0.31,16000,0,0.0,15810,16340,1399-12-19
1,كزغال,زغال سنگ پروده طبس,110154,15613606,501789613238,31691,31300,32000,309,0.98,32138,447,1.41,31300,32650,1399-12-19
2,پالايش,صندوق پالايشي يکم-سهام,107845,131950354,11740823033560,88120,90270,85200,-2920,-3.31,88980,860,0.98,85010,92800,1399-12-19
3,بركت,گروه دارويي بركت,65714,207168457,6557825333210,30370,29770,31750,1380,4.54,31650,1280,4.21,29770,32190,1399-12-19
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,50132,34018488,5037809555340,146810,150100,142350,-4460,-3.04,148090,1280,0.87,142220,153880,1399-12-19
5,شپنا,پالايش نفت اصفهان,43677,379517014,4870439950910,12170,12500,12610,440,3.62,12830,660,5.42,12400,12900,1399-12-19
6,بوعلي,پتروشيمي بوعلي سينا,29046,4966296,210441675030,42420,42210,41900,-520,-1.23,42370,-50,-0.12,41900,43000,1399-12-19
7,خساپا,سايپا,28456,906452432,2009583947490,2200,2250,2170,-30,-1.36,2220,20,0.91,2160,2320,1399-12-19
8,شستا,سرمايه گذاري تامين اجتماعي,28371,71209319,1374821048950,19190,19480,18860,-330,-1.72,19310,120,0.63,18820,20210,1399-12-19
9,خودرو,ايران‌ خودرو,26610,656499884,1609334250570,2400,2490,2380,-20,-0.83,2450,50,2.08,2370,2540,1399-12-19
10,وسپهر,سرمايه گذاري مالي سپهرصادرات,26067,37245734,376185920917,10100,10100,10100,0,0.0,10100,0,0.0,10100,10102,1399-12-19
11,شاروم,پتروشيمي اروميه,25320,5936701,115359045450,19376,19600,18989,-387,-2.0,19432,56,0.29,18989,20040,1399-12-19
12,وكبهمن,مديريت سرمايه گذاري كوثربهمن,23159,9441562,113087134861,12116,12296,11874,-242,-2.0,11978,-138,-1.14,11874,12296,1399-12-19
13,شبندر,پالايش نفت بندرعباس,22503,90888830,2528788709020,26760,27400,27160,400,1.49,27820,1060,3.96,26880,28360,1399-12-19
14,شتران,پالايش نفت تهران,20311,137766764,1219391976610,8540,8760,8650,110,1.29,8850,310,3.63,8570,9050,1399-12-19
15,فملي,ملي‌ صنايع‌ مس‌ ايران‌,18822,94091491,1167707811960,12350,12580,12170,-180,-1.46,12410,60,0.49,12110,12850,1399-12-19
16,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,17985,376656493,1078092770230,2870,2910,2820,-50,-1.74,2860,-10,-0.35,2820,2990,1399-12-19
17,فولاد,فولاد مباركه اصفهان,17137,127413792,1604384493000,12410,12700,12400,-10,-0.08,12590,180,1.45,12240,13000,1399-12-19
18,امين,تامين سرمايه امين,16879,6133587,63808561080,10400,10400,10400,0,0.0,10400,0,0.0,10400,10420,1399-12-19
19,كاما,باما,15056,85503642,1155722057250,13750,13480,13480,-270,-1.96,13520,-230,-1.67,13480,13800,1399-12-19
20,سيتا,سرمايه گذاري سيمان تامين,14404,13451817,201840339140,15000,15000,15000,0,0.0,15000,0,0.0,15000,15090,1399-12-19
21,ولپارس,ليزينگ پارسيان,14394,13482481,69366212640,5180,5080,5080,-100,-1.93,5140,-40,-0.77,5080,5390,1399-12-19
22,وتجارت,بانك تجارت,13527,394609506,995567024940,2510,2560,2510,0,0.0,2520,10,0.4,2460,2610,1399-12-19
23,ثاميد,توسعه و عمران اميد,12215,72998227,114768128630,1590,1580,1560,-30,-1.89,1570,-20,-1.26,1560,1620,1399-12-19
24,رافزا,رايان هم افزا,11928,4817932,406580823744,79614,84390,84390,4776,6.0,84389,4775,6.0,81180,84390,1399-12-19
25,آريا,پليمر آريا ساسول,11855,3360734,276200305677,80290,82000,81130,840,1.05,82185,1895,2.36,80700,84500,1399-12-19
26,حكشتي,كشتيراني جمهوري اسلامي ايران,11787,48993721,962305811430,19930,19540,19540,-390,-1.96,19640,-290,-1.46,19540,20090,1399-12-19
27,بگيلان,توسعه مسير برق گيلان,11714,3881827,81542051432,21230,20806,20806,-424,-2.0,21006,-224,-1.06,20806,21700,1399-12-19
28,بترانس,ايران‌ ترانسفو,10234,212566948,576482743590,2700,2680,2650,-50,-1.85,2710,10,0.37,2650,2850,1399-12-19
29,وپارس,بانك‌پارسيان‌,9477,289388276,872224674090,3040,3040,2980,-60,-1.97,3010,-30,-0.99,2980,3140,1399-12-19
30,خصدرا,صنعتي‌ دريايي‌ ايران‌,8937,141679580,422597444747,3100,2976,2976,-124,-4.0,2983,-117,-3.77,2976,3088,1399-12-19
31,خبهمن,گروه‌بهمن‌,8082,38685652,748947548940,19520,19260,19130,-390,-2.0,19360,-160,-0.82,19130,20200,1399-12-19
32,شبريز,پالايش نفت تبريز,7990,23602407,740402093010,31020,31590,30450,-570,-1.84,31370,350,1.13,30400,32780,1399-12-19
33,ذوب,سهامي ذوب آهن  اصفهان,7807,88703611,337075223149,3813,3880,3737,-76,-1.99,3800,-13,-0.34,3737,3950,1399-12-19
34,وبصادر,بانك صادرات ايران,7221,144288392,330222024550,2290,2330,2250,-40,-1.75,2290,0,0.0,2250,2380,1399-12-19
35,وبملت,بانك ملت,7171,145437118,543547321450,3690,3760,3670,-20,-0.54,3740,50,1.36,3660,3860,1399-12-19
36,چكاپا,گروه صنايع كاغذ پارس,6567,109241416,571790339930,5330,5230,5230,-100,-1.88,5230,-100,-1.88,5230,5320,1399-12-19
37,پترول,گروه پتروشيمي س. ايرانيان,6439,26378236,251060275330,9450,9670,9330,-120,-1.27,9520,70,0.74,9300,9760,1399-12-19
38,حريل,ريل پردازسير,6221,56789697,330000053006,5693,6034,5600,-93,-1.63,5811,118,2.07,5580,6034,1399-12-19
