,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,272659,366452991,5545017175790,15372,15400,14698,-674,-4.38,15132,-240,-1.56,14645,16140,1399-7-22
1,بپيوند,برق و انرژي پيوندگستر پارس,93097,22260860,507893348917,23759,23130,22573,-1186,-4.99,22816,-943,-3.97,22572,24300,1399-7-22
2,خودرو,ايران‌ خودرو,84984,2009727499,7797344009190,3730,3800,3910,180,4.83,3880,150,4.02,3730,3910,1399-7-22
3,خساپا,سايپا,84928,1869123834,5613400783830,3040,3040,2960,-80,-2.63,3000,-40,-1.32,2890,3170,1399-7-22
4,ثاميد,توسعه و عمران اميد,69768,214024109,694187085870,3110,3150,3260,150,4.82,3240,130,4.18,3130,3260,1399-7-22
5,بگيلان,توسعه مسير برق گيلان,68101,9955040,296937060090,30143,29421,30039,-104,-0.35,29828,-315,-1.05,28650,31100,1399-7-22
6,امين,تامين سرمايه امين,67741,39254026,520073331110,12780,12980,13400,620,4.85,13250,470,3.68,12700,13410,1399-7-22
7,زملارد,كشاورزي و دامپروري ملارد شير,63459,6906316,350104226642,49220,51500,51681,2461,5.0,50693,1473,2.99,46759,51681,1399-7-22
8,دارا يكم,صندوق واسطه گري مالي يكم-سهام,62185,34156239,7595249005870,226780,225800,222210,-4570,-2.02,222370,-4410,-1.94,214500,232000,1399-7-22
9,ثبهساز,بهساز كاشانه تهران,54269,128815908,456246898280,3680,3670,3540,-140,-3.8,3540,-140,-3.8,3500,3670,1399-7-22
10,گدنا,تهيه توزيع غذاي دنا آفرين فدك,47475,451342,6403640296,13513,14188,14188,675,5.0,13593,80,0.59,14188,14188,1399-7-22
11,فولاد,فولاد مباركه اصفهان,46400,177118808,3112948836350,17600,17600,17630,30,0.17,17580,-20,-0.11,17020,18000,1399-7-22
12,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,44278,499966305,2619963836750,5440,5210,5170,-270,-4.96,5240,-200,-3.68,5170,5580,1399-7-22
13,وپويا,سرمايه گذاري پويا,43576,33779548,424987120857,11992,12591,12591,599,4.99,12581,589,4.91,12130,12591,1399-7-22
14,شاروم,پتروشيمي اروميه,40557,626120,10541982440,16036,16837,16837,801,5.0,16191,155,0.97,16837,16837,1399-7-22
15,دي,بانك دي,40505,93771129,5461151393509,55487,58261,58261,2774,5.0,58239,2752,4.96,57000,58261,1399-7-22
16,آبادا,توليد نيروي برق آبادان,40016,9365900,206428647460,23080,22100,21940,-1140,-4.94,22040,-1040,-4.51,21930,23110,1399-7-22
17,وبصادر,بانك صادرات ايران,38132,820661340,3688291458230,4600,4590,4580,-20,-0.43,4490,-110,-2.39,4370,4680,1399-7-22
18,وتجارت,بانك تجارت,36848,898664908,3090536859520,3490,3470,3470,-20,-0.57,3440,-50,-1.43,3320,3590,1399-7-22
19,شپنا,پالايش نفت اصفهان,34470,418647631,8178780411490,18610,19540,19540,930,5.0,19540,930,5.0,19110,19540,1399-7-22
20,شتران,پالايش نفت تهران,33552,199849030,3342548833540,16120,16200,16920,800,4.96,16730,610,3.78,15780,16920,1399-7-22
