,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,73463,198220210,2318123042272,12045,12110,11530,-515,-4.28,11695,-350,-2.91,11443,12289,1399-8-6
1,خودرو,ايران‌ خودرو,58292,1441026839,4379242914480,3070,3160,3040,-30,-0.98,3040,-30,-0.98,2920,3220,1399-8-6
2,بپيوند,برق و انرژي پيوندگستر پارس,56410,24488191,496060894146,20022,20060,21023,1001,5.0,20257,235,1.17,19021,21023,1399-8-6
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,53163,26022228,4885186872240,188820,196500,187980,-840,-0.44,187730,-1090,-0.58,182000,197560,1399-8-6
4,سيتا,سرمايه گذاري سيمان تامين,48320,54133701,882704452060,16560,16600,16770,210,1.27,16310,-250,-1.51,15740,17000,1399-8-6
5,بگيلان,توسعه مسير برق گيلان,43672,17854157,480541859647,26560,26500,27888,1328,5.0,26915,355,1.34,25232,27888,1399-8-6
6,امين,تامين سرمايه امين,42242,37123007,403993452620,11020,11110,11300,280,2.54,10880,-140,-1.27,10470,11470,1399-8-6
7,فولاد,فولاد مباركه اصفهان,30884,272763658,3409012907120,13080,12850,12440,-640,-4.89,12500,-580,-4.43,12430,13190,1399-8-6
8,غزر,صنعتي زر ماكارون,26386,4086380,199497071600,46500,48820,48820,2320,4.99,48820,2320,4.99,48820,48820,1399-8-6
9,آبادا,توليد نيروي برق آبادان,24913,6639716,125575747550,19820,18830,19250,-570,-2.88,18910,-910,-4.59,18830,19590,1399-8-6
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,23360,136913045,2845911615950,21800,21150,20760,-1040,-4.77,20790,-1010,-4.63,20710,22050,1399-8-6
11,گدنا,تهيه توزيع غذاي دنا آفرين فدك,21834,1212590,18677523770,14670,15403,15403,733,5.0,14922,252,1.72,15403,15403,1399-8-6
12,آريا,پليمر آريا ساسول,20038,4557893,680196439687,153982,156000,150800,-3182,-2.07,149235,-4747,-3.08,146300,158520,1399-8-6
13,ولپارس,ليزينگ پارسيان,17098,1379819,6457552920,4460,4680,4680,220,4.93,4480,20,0.45,4680,4680,1399-8-6
14,وبصادر,بانك صادرات ايران,17059,715449019,2425193014460,3520,3520,3360,-160,-4.55,3390,-130,-3.69,3350,3550,1399-8-6
15,وبملت,بانك ملت,16741,527800628,2447293819800,4850,4830,4640,-210,-4.33,4640,-210,-4.33,4610,4930,1399-8-6
16,رافزا,رايان هم افزا,16666,97266,3318521388,32494,34118,34118,1624,5.0,32596,102,0.31,34118,34118,1399-8-6
17,پترول,گروه پتروشيمي س. ايرانيان,10745,68767607,849262391360,12820,12640,12180,-640,-4.99,12350,-470,-3.67,12180,13180,1399-8-6
18,صباح,ح . سرمايه گذاري صبا تامين,9887,44755008,273691921579,6214,6225,6158,-56,-0.9,6115,-99,-1.59,6006,6501,1399-8-6
19,خساپا,سايپا,9185,273251831,614805198250,2310,2300,2200,-110,-4.76,2250,-60,-2.6,2200,2350,1399-8-6
20,ثبهساز,بهساز كاشانه تهران,8888,52058438,160439576160,3240,3080,3080,-160,-4.94,3080,-160,-4.94,3080,3170,1399-8-6
21,كاوه,فولاد كاوه جنوب كيش,6509,42702939,802120689380,18420,19000,18900,480,2.61,18780,360,1.95,17810,19340,1399-8-6
22,غگيلا,شيرپاستوريزه پگاه گيلان,6210,89303,1524670119,16260,17073,17073,813,5.0,16284,24,0.15,17073,17073,1399-8-6
23,فخوز,فولاد  خوزستان,5718,16902016,541296999740,32600,33010,32510,-90,-0.28,32030,-570,-1.75,31010,33800,1399-8-6
24,انرژي3,سايراشخاص بورس انرژي,4593,1040953,401844533700,399790,402900,379810,-19980,-5.0,386040,-13750,-3.44,379810,412000,1399-8-6
25,ثباغ,شهر سازي و خانه سازي باغميشه,4588,22682941,748515048352,31456,32300,33028,1572,5.0,32999,1543,4.91,32300,33028,1399-8-6
26,ذوب,سهامي ذوب آهن  اصفهان,4283,101219175,444495158793,4622,4391,4400,-222,-4.8,4391,-231,-5.0,4391,4420,1399-8-6
27,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,4192,31527650,351134223090,11600,11390,11020,-580,-5.0,11140,-460,-3.97,11020,11490,1399-8-6
28,شصدفح,ح . صنعتي دوده فام,4162,1440214,25241019592,17707,17707,17545,-162,-0.91,17526,-181,-1.02,17305,18110,1399-8-6
29,شگويا,پتروشيمي تندگويان,4082,26163830,307220926217,12338,11722,11722,-616,-4.99,11742,-596,-4.83,11722,11896,1399-8-6
30,خرينگ,رينگ‌سازي‌مشهد,4062,8131218,287321961880,34690,36420,34150,-540,-1.56,35340,650,1.87,32960,36420,1399-8-6
31,وپارس,بانك‌پارسيان‌,3763,89065216,291897859410,3370,3350,3210,-160,-4.75,3280,-90,-2.67,3210,3460,1399-8-6
32,ونوين,بانك‌اقتصادنوين‌,3709,108338593,414515712470,3960,4000,3780,-180,-4.55,3830,-130,-3.28,3770,4090,1399-8-6
33,نوري,پتروشيمي نوري,3290,2410909,368239772280,157700,157760,154000,-3700,-2.35,152740,-4960,-3.15,150000,161990,1399-8-6
34,چكاپا,گروه صنايع كاغذ پارس,3103,42357080,250924754010,6230,5920,5920,-310,-4.98,5920,-310,-4.98,5920,6140,1399-8-6
35,حتايد,تايدواترخاورميانه,2906,11902373,207924222500,17130,17850,16620,-510,-2.98,17470,340,1.98,16400,17980,1399-8-6
36,ومهان,گروه توسعه مالي مهر آيندگان,2726,30200214,416801697516,14453,14650,13732,-721,-4.99,13801,-652,-4.51,13731,14715,1399-8-6
37,شصدف,صنعتي دوده فام,2628,480009,11032526856,21890,22984,22984,1094,5.0,22116,226,1.03,22984,22984,1399-8-6
38,وبانك,سرمايه گذاري گروه توسعه ملي,2599,26991577,242616660500,9440,9450,8970,-470,-4.98,8990,-450,-4.77,8970,9450,1399-8-6
39,پاكشو,گروه صنعتي پاكشو,2582,1823161,157453410160,83700,87400,86960,3260,3.89,86360,2660,3.18,85340,87400,1399-8-6
40,كچاد,معدني‌وصنعتي‌چادرملو,2538,25660071,347747597630,14170,13550,13600,-570,-4.02,13550,-620,-4.38,13470,14380,1399-8-6
41,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2425,84266710,2783654368290,33015,33030,33036,21,0.06,33034,19,0.06,33028,33037,1399-8-6
42,ارفع,شركت آهن و فولاد ارفع,2373,16266405,192274184232,12352,12600,11800,-552,-4.47,11820,-532,-4.31,11735,12640,1399-8-6
