,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,56503,65065063,4753957518550,79650,76500,71690,-7960,-9.99,73060,-6590,-8.27,71690,76800,1399-11-18
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,40219,30619195,3903946008210,139120,134000,125210,-13910,-10.0,127500,-11620,-8.35,125210,134000,1399-11-18
2,سپيدار,سپيدار سيستم آسيا,40122,387755,22632096085,55588,58367,58367,2779,5.0,56786,1198,2.16,58367,58367,1399-11-18
3,غزر,صنعتي زر ماكارون,25198,21873230,630288731460,30210,28700,28700,-1510,-5.0,28820,-1390,-4.6,28700,29950,1399-11-18
4,وسپهر,سرمايه گذاري مالي سپهرصادرات,22004,109085214,1091038680446,10172,9900,10100,-72,-0.71,10002,-170,-1.67,9664,10196,1399-11-18
5,فملي,ملي‌ صنايع‌ مس‌ ايران‌,21243,190201645,1801804028930,9940,9940,9450,-490,-4.93,9470,-470,-4.73,9450,9940,1399-11-18
6,خساپا,سايپا,17768,695946513,1447941005740,2170,2180,2070,-100,-4.61,2080,-90,-4.15,2070,2180,1399-11-18
7,بوعلي,پتروشيمي بوعلي سينا,16661,8531031,356332489870,42790,43180,41510,-1280,-2.99,41770,-1020,-2.38,41450,43180,1399-11-18
8,كزغال,زغال سنگ پروده طبس,15149,772629,16611523500,20477,21500,21500,1023,5.0,20801,324,1.58,21500,21500,1399-11-18
9,فولاد,فولاد مباركه اصفهان,14819,110236217,1135693759180,10780,10670,10250,-530,-4.92,10300,-480,-4.45,10250,10800,1399-11-18
10,كلوند,كاشي‌ الوند,14675,24722601,1185228550530,46280,47900,48590,2310,4.99,47940,1660,3.59,43970,48590,1399-11-18
11,سيتا,سرمايه گذاري سيمان تامين,14350,34002845,511518960090,15000,15000,15030,30,0.2,15040,40,0.27,15000,15430,1399-11-18
12,شپنا,پالايش نفت اصفهان,13540,185684473,1990241681900,11260,10910,10700,-560,-4.97,10720,-540,-4.8,10700,11190,1399-11-18
13,خودرو,ايران‌ خودرو,12977,476502822,1172254128510,2570,2570,2450,-120,-4.67,2460,-110,-4.28,2450,2570,1399-11-18
14,بركت,گروه دارويي بركت,11783,52895611,1116507854150,21900,22000,20810,-1090,-4.98,21110,-790,-3.61,20810,22100,1399-11-18
15,وتجارت,بانك تجارت,11708,557563870,1501258565460,2830,2740,2690,-140,-4.95,2690,-140,-4.95,2690,2770,1399-11-18
16,وپويا,سرمايه گذاري پويا,11138,39770557,238020505026,5767,6010,6055,288,4.99,5985,218,3.78,5550,6055,1399-11-18
17,پيزد,مجتمع صنايع لاستيك يزد,11132,2857547,202302114401,67868,70500,71261,3393,5.0,70796,2928,4.31,67868,71261,1399-11-18
18,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,10977,32846086,900645803420,26520,27840,27830,1310,4.94,27420,900,3.39,25610,27840,1399-11-18
19,كلر,كلر پارس,10961,8985066,1230889294157,134651,134660,141370,6719,4.99,136993,2342,1.74,127919,141383,1399-11-18
20,غگل,گلوكوزان‌,10885,138504353,530566877650,3840,3700,3890,50,1.3,3830,-10,-0.26,3650,4010,1399-11-18
21,آريا,پليمر آريا ساسول,10612,4832393,351269780725,75113,73431,74399,-714,-0.95,72691,-2422,-3.22,71620,74800,1399-11-18
