,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,دارا يكم,صندوق واسطه گري مالي يكم-سهام,84057,34478436,6450131338620,184410,178250,196700,12290,6.66,187080,2670,1.45,173300,198250,1399-7-29
1,وسپهر,سرمايه گذاري مالي سپهرصادرات,71217,163681900,2092392079227,13296,12632,13145,-151,-1.14,12783,-513,-3.86,12632,13250,1399-7-29
2,بپيوند,برق و انرژي پيوندگستر پارس,62351,27874807,607844298597,21466,20393,22539,1073,5.0,21806,340,1.58,20393,22539,1399-7-29
3,آبادا,توليد نيروي برق آبادان,52279,17051533,336523198560,19600,18620,20580,980,5.0,19740,140,0.71,18620,20580,1399-7-29
4,سيتا,سرمايه گذاري سيمان تامين,50152,60093009,1075279068870,18120,17220,18620,500,2.76,17890,-230,-1.27,17220,18940,1399-7-29
5,بگيلان,توسعه مسير برق گيلان,48622,13846664,389053571296,27304,26000,28669,1365,5.0,28097,793,2.9,26000,28669,1399-7-29
6,امين,تامين سرمايه امين,47563,48977573,586724949120,11720,11140,12300,580,4.95,11980,260,2.22,11140,12300,1399-7-29
7,زملارد,كشاورزي و دامپروري ملارد شير,43809,9053093,454036854356,52272,49659,50315,-1957,-3.74,50153,-2119,-4.05,49659,51990,1399-7-29
8,ثبهساز,بهساز كاشانه تهران,37936,180717744,633611032190,3610,3430,3640,30,0.83,3510,-100,-2.77,3430,3700,1399-7-29
9,غزر,صنعتي زر ماكارون,36053,4575609,215834183400,47710,45330,49050,1340,2.81,47170,-540,-1.13,45330,50000,1399-7-29
10,آريا,پليمر آريا ساسول,26430,6187082,983245233574,160525,152600,164300,3775,2.35,158919,-1606,-1.0,152600,166100,1399-7-29
11,گدنا,تهيه توزيع غذاي دنا آفرين فدك,24046,268677,3916235952,13882,14576,14576,694,5.0,13933,51,0.37,14576,14576,1399-7-29
12,شاروم,پتروشيمي اروميه,24030,4080215,80294550985,18742,19679,19679,937,5.0,19679,937,5.0,19679,19679,1399-7-29
13,رافزا,رايان هم افزا,19672,128260,4306586020,31979,33577,33577,1598,5.0,32109,130,0.41,33577,33577,1399-7-29
14,ولپارس,ليزينگ پارسيان,17607,1798979,8257313610,4380,4590,4590,210,4.79,4400,20,0.46,4590,4590,1399-7-29
15,پترول,گروه پتروشيمي س. ايرانيان,17533,112069309,1499352317570,13820,13130,14050,230,1.66,13380,-440,-3.18,13130,14290,1399-7-29
16,وبملت,بانك ملت,16467,445050850,2308633159970,5430,5160,5350,-80,-1.47,5190,-240,-4.42,5160,5380,1399-7-29
17,وبصادر,بانك صادرات ايران,15315,481813105,1838523290170,4010,3810,3900,-110,-2.74,3820,-190,-4.74,3810,3980,1399-7-29
18,خودرو,ايران‌ خودرو,10923,639433941,2046188611200,3360,3200,3200,-160,-4.76,3200,-160,-4.76,3200,3200,1399-7-29
