,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,دارا يكم,صندوق واسطه گري مالي يكم-سهام,62630,33579648,6085868910210,181110,181600,183250,2140,1.18,181240,130,0.07,176300,185000,1399-8-21
1,خودرو,ايران‌ خودرو,46096,1620136602,5269062890400,3160,3190,3310,150,4.75,3250,90,2.85,3110,3310,1399-8-21
2,زملارد,كشاورزي و دامپروري ملارد شير,41420,9274770,345211454530,38243,36600,37177,-1066,-2.79,37220,-1023,-2.67,36331,39700,1399-8-21
3,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,39047,909349975,2844197995080,3080,3090,3230,150,4.87,3130,50,1.62,2940,3230,1399-8-21
4,ثاميد,توسعه و عمران اميد,34718,235064522,530574216940,2160,2210,2260,100,4.63,2260,100,4.63,2210,2260,1399-8-21
5,بپيوند,برق و انرژي پيوندگستر پارس,34597,38915706,919668979085,23385,23600,23650,265,1.13,23632,247,1.06,22256,24499,1399-8-21
6,گدنا,تهيه توزيع غذاي دنا آفرين فدك,33606,14008806,254963801473,17525,18250,18401,876,5.0,18200,675,3.85,16700,18401,1399-8-21
7,شاروم,پتروشيمي اروميه,31921,21749575,421832725911,18482,19250,19406,924,5.0,19395,913,4.94,18800,19406,1399-8-21
8,وبصادر,بانك صادرات ايران,31892,931139632,2417825300730,2640,2590,2660,20,0.76,2600,-40,-1.52,2510,2700,1399-8-21
9,شبندر,پالايش نفت بندرعباس,29025,107770816,2424554373560,23040,22600,22860,-180,-0.78,22500,-540,-2.34,21890,23500,1399-8-21
10,فولاد,فولاد مباركه اصفهان,28812,173100493,2036028177970,11600,11650,12000,400,3.45,11760,160,1.38,11290,12160,1399-8-21
11,سيتا,سرمايه گذاري سيمان تامين,27809,41367443,712923886340,17110,17260,17420,310,1.81,17230,120,0.7,16600,17630,1399-8-21
