,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,فملي,ملي‌ صنايع‌ مس‌ ايران‌,62001,252296660,6828173103080,27970,28700,27220,-750,-2.68,27060,-910,-3.25,26580,29260,1399-6-2
1,فولاد,فولاد مباركه اصفهان,56036,419529484,7060284429280,17570,17940,16700,-870,-4.95,16830,-740,-4.21,16700,18000,1399-6-2
2,آبادا,توليد نيروي برق آبادان,47715,26157184,830618939280,33250,34910,31590,-1660,-4.99,31750,-1500,-4.51,31590,34910,1399-6-2
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,43315,7634365,1353069903540,183550,188500,176000,-7550,-4.11,177230,-6320,-3.44,170100,194500,1399-6-2
4,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,28096,193324901,8426230127210,44240,46450,42370,-1870,-4.23,43590,-650,-1.47,42030,46450,1399-6-2
5,شبندر,پالايش نفت بندرعباس,27546,116409325,4661464553230,41960,41600,39870,-2090,-4.98,40040,-1920,-4.58,39870,42990,1399-6-2
6,وتجارت,بانك تجارت,26100,978135658,2891570294630,3100,3000,2950,-150,-4.84,2960,-140,-4.52,2950,3100,1399-6-2
7,وبصادر,بانك صادرات ايران,23334,947959811,3197077552180,3530,3580,3360,-170,-4.82,3370,-160,-4.53,3360,3600,1399-6-2
8,صبا,سرمايه گذاري صبا تامين,22689,69162398,2146517505588,32620,31650,30998,-1622,-4.97,31036,-1584,-4.86,30989,32600,1399-6-2
9,وپارس,بانك‌پارسيان‌,19670,321992500,1860593947150,5940,5950,5650,-290,-4.88,5780,-160,-2.69,5650,6040,1399-6-2
10,امين,تامين سرمايه امين,19460,12497990,160849131300,12260,12870,12870,610,4.98,12870,610,4.98,12870,12870,1399-6-2
11,شپنا,پالايش نفت اصفهان,17092,63345064,2238602097640,36860,35550,35020,-1840,-4.99,35340,-1520,-4.12,35020,36800,1399-6-2
12,خساپا,سايپا,15490,276144592,996089948450,3740,3740,3560,-180,-4.81,3610,-130,-3.48,3560,3750,1399-6-2
13,شستا,سرمايه گذاري تامين اجتماعي,14761,18592465,811189247950,45920,43630,43630,-2290,-4.99,43630,-2290,-4.99,43630,43630,1399-6-2
14,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,13632,130787199,2207540346210,17730,16900,16850,-880,-4.96,16880,-850,-4.79,16850,17400,1399-6-2
15,ولپارس,ليزينگ پارسيان,12952,1380431,5107594700,3530,3700,3700,170,4.82,3550,20,0.57,3700,3700,1399-6-2
16,ثبهساز,بهساز كاشانه تهران,12424,23668535,66508583350,2680,2810,2810,130,4.85,2810,130,4.85,2810,2810,1399-6-2
17,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,12359,207716522,3959598306450,20020,19050,19140,-880,-4.4,19060,-960,-4.8,19020,19300,1399-6-2
18,شتران,پالايش نفت تهران,12046,78252524,2735708239040,36790,34960,34960,-1830,-4.97,34960,-1830,-4.97,34960,34960,1399-6-2
