,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وكبهمن,مديريت سرمايه گذاري كوثربهمن,484686,95669247,2053512763592,21611,21030,22405,794,3.67,21465,-146,-0.68,20531,22449,1399-10-13
1,بركت,گروه دارويي بركت,82822,251253269,7100255915750,27540,27540,28700,1160,4.21,28260,720,2.61,26170,28910,1399-10-13
2,بوعلي,پتروشيمي بوعلي سينا,63412,18778812,1050870879000,58670,57100,55740,-2930,-4.99,55960,-2710,-4.62,55740,57800,1399-10-13
3,چخزر,صنايع چوب خزر كاسپين,51947,1668579,53921798964,30778,32316,32316,1538,5.0,32316,1538,5.0,32316,32316,1399-10-13
4,وسپهر,سرمايه گذاري مالي سپهرصادرات,51786,162632894,1680577776010,10475,10122,10475,0,0.0,10334,-141,-1.35,9952,10990,1399-10-13
5,شاروم,پتروشيمي اروميه,45780,35913019,1156216676308,32735,34000,31400,-1335,-4.08,32195,-540,-1.65,31099,34000,1399-10-13
6,پالايش,صندوق پالايشي يکم-سهام,41777,20354463,1549250349320,81080,79400,74740,-6340,-7.82,76110,-4970,-6.13,74710,79400,1399-10-13
7,شستا,سرمايه گذاري تامين اجتماعي,40877,137406283,2982037747870,22710,21840,21580,-1130,-4.98,21700,-1010,-4.45,21580,22710,1399-10-13
8,دارا يكم,صندوق واسطه گري مالي يكم-سهام,34301,10725596,1634251761440,163170,161000,150100,-13070,-8.01,152370,-10800,-6.62,150010,161000,1399-10-13
9,خودرو,ايران‌ خودرو,32907,754936784,2240768944730,3110,3030,2960,-150,-4.82,2970,-140,-4.5,2960,3080,1399-10-13
10,ولپارس,ليزينگ پارسيان,31144,69140923,571772943320,8660,8410,8230,-430,-4.97,8270,-390,-4.5,8230,8660,1399-10-13
11,سيتا,سرمايه گذاري سيمان تامين,28743,63957938,964101355000,15810,15350,15020,-790,-5.0,15070,-740,-4.68,15020,15700,1399-10-13
12,آريا,پليمر آريا ساسول,26368,5645801,1019686992363,180196,179000,187198,7002,3.89,180610,414,0.23,173769,187500,1399-10-13
13,شپنا,پالايش نفت اصفهان,25733,178766967,2186795515120,12850,12610,12210,-640,-4.98,12230,-620,-4.82,12210,12800,1399-10-13
14,فولاد,فولاد مباركه اصفهان,25300,182265257,2297349323520,13220,12700,12560,-660,-4.99,12600,-620,-4.69,12560,13070,1399-10-13
15,خساپا,سايپا,24461,682018052,1464056388490,2250,2210,2140,-110,-4.89,2150,-100,-4.44,2140,2230,1399-10-13
16,فملي,ملي‌ صنايع‌ مس‌ ايران‌,24393,99617857,1349643321940,14200,13650,13490,-710,-5.0,13550,-650,-4.58,13490,14020,1399-10-13
17,زملارد,كشاورزي و دامپروري ملارد شير,22329,4315664,207620662728,45977,48000,48275,2298,5.0,48109,2132,4.64,46500,48275,1399-10-13
18,آبادا,توليد نيروي برق آبادان,21220,10411892,172902791460,17180,16900,16330,-850,-4.95,16610,-570,-3.32,16330,17350,1399-10-13
19,ثاميد,توسعه و عمران اميد,21109,126262456,248003254680,2060,1990,1960,-100,-4.85,1960,-100,-4.85,1960,2000,1399-10-13
20,امين,تامين سرمايه امين,20391,25365801,262453679030,10560,10590,10410,-150,-1.42,10350,-210,-1.99,10040,10590,1399-10-13
21,كاما,باما,17071,68791958,1731246441210,26300,26440,24990,-1310,-4.98,25170,-1130,-4.3,24990,26440,1399-10-13
22,بگيلان,توسعه مسير برق گيلان,15226,5406487,127259685670,24684,24639,23450,-1234,-5.0,23538,-1146,-4.64,23450,24639,1399-10-13
23,پيزد,مجتمع صنايع لاستيك يزد,15054,1667551,136625669630,83948,84000,82040,-1908,-2.27,81932,-2016,-2.4,79800,84000,1399-10-13
24,پترول,گروه پتروشيمي س. ايرانيان,14011,86338070,933909837540,11350,11270,10820,-530,-4.67,10820,-530,-4.67,10790,11270,1399-10-13
25,رافزا,رايان هم افزا,13921,81344,3279139328,38393,40312,40312,1919,5.0,38513,120,0.31,40312,40312,1399-10-13
26,غزر,صنعتي زر ماكارون,13140,2087710,105496412230,53160,51200,50510,-2650,-4.98,50530,-2630,-4.95,50510,51200,1399-10-13
27,ثبهساز,بهساز كاشانه تهران,12435,80085687,200541531080,2620,2520,2490,-130,-4.96,2500,-120,-4.58,2490,2600,1399-10-13
28,ديران,ايران‌دارو,12155,36372806,1224344576020,32360,33960,33970,1610,4.98,33660,1300,4.02,32180,33970,1399-10-13
29,شتران,پالايش نفت تهران,11688,58026936,594289968480,10750,10340,10220,-530,-4.93,10240,-510,-4.74,10220,10490,1399-10-13
30,شيران,س. صنايع‌شيميايي‌ايران,11451,13811538,504939743370,38300,37460,36410,-1890,-4.93,36560,-1740,-4.54,36390,37980,1399-10-13
31,انرژي3,سايراشخاص بورس انرژي,11272,2290242,916205051950,404450,391000,404500,50,0.01,400050,-4400,-1.09,384850,418000,1399-10-13
32,شگويا,پتروشيمي تندگويان,11144,49638484,529026153117,11191,10650,10650,-541,-4.83,10658,-533,-4.76,10632,11110,1399-10-13
33,كبافق,معادن‌ بافق‌,10326,11287947,723414225790,62690,64000,65810,3120,4.98,64090,1400,2.23,60000,65820,1399-10-13
34,حآسا,آسيا سير ارس,9697,14244233,761923943379,51319,53870,53884,2565,5.0,53490,2171,4.23,51319,53884,1399-10-13
35,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,9602,29122353,533790128610,18460,19000,18090,-370,-2.0,18330,-130,-0.7,17630,19200,1399-10-13
36,شبندر,پالايش نفت بندرعباس,9591,36390620,907704468750,26240,25110,24930,-1310,-4.99,24940,-1300,-4.95,24930,25670,1399-10-13
37,وپارس,بانك‌پارسيان‌,9538,244256074,853092763940,3660,3600,3480,-180,-4.92,3490,-170,-4.64,3480,3620,1399-10-13
38,ذوب,سهامي ذوب آهن  اصفهان,9184,152169504,698469149938,4827,4660,4586,-241,-4.99,4590,-237,-4.91,4586,4695,1399-10-13
39,آينده,بازرگاني آينده سازان بهشت پارس,8868,43211299,859320016686,20805,19765,19765,-1040,-5.0,19886,-919,-4.42,19765,20687,1399-10-13
40,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,8146,70369738,806959918370,12050,11550,11450,-600,-4.98,11470,-580,-4.81,11450,11800,1399-10-13
41,فروي,ذوب روي اصفهان,8038,6009289,440885935916,74823,72400,72600,-2223,-2.97,73367,-1456,-1.95,71082,76300,1399-10-13
42,سفاسي,شركت فارسيت اهواز,7946,26402171,480069703373,17986,18300,18525,539,3.0,18183,197,1.1,17447,18525,1399-10-13
43,ثنوسا,نوسازي‌وساختمان‌تهران‌,7835,50776684,776313064250,15140,15440,15420,280,1.85,15290,150,0.99,14710,15780,1399-10-13
44,ثفارس,عمران‌وتوسعه‌فارس‌,7817,53403520,649086940480,12600,12200,11970,-630,-5.0,12150,-450,-3.57,11970,12780,1399-10-13
45,نوري,پتروشيمي نوري,7778,8335507,563413074850,70600,68600,67070,-3530,-5.0,67590,-3010,-4.26,67070,70400,1399-10-13
46,ثاخت,بين‌المللي‌توسعه‌ساختمان,7288,195981551,989024745410,4910,4790,5150,240,4.89,5050,140,2.85,4720,5150,1399-10-13
47,زكوثر,سرمايه گذاري كشاورزي كوثر,7147,13302296,370205442630,28570,27260,27300,-1270,-4.45,27830,-740,-2.59,27150,29300,1399-10-13
48,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,7083,2075270,639602832330,309660,320910,295110,-14550,-4.7,308200,-1460,-0.47,294180,324000,1399-10-13
49,وتوصا,گروه س توسعه صنعتي ايران,7049,35658555,815615890640,23120,22540,23150,30,0.13,22870,-250,-1.08,21970,24000,1399-10-13
50,دبالك,مواد اوليه دارويي البرز بالك,6742,15989450,480529238926,29013,29050,30462,1449,4.99,30053,1040,3.58,28100,30463,1399-10-13
51,وگردش,بانك گردشگري,6262,56931242,1383509913795,23632,24340,24340,708,3.0,24301,669,2.83,23000,24340,1399-10-13
52,فارس,صنايع پتروشيمي خليج فارس,5836,25022297,302929050130,12500,12020,11880,-620,-4.96,12110,-390,-3.12,11880,12600,1399-10-13
53,صبا,سرمايه گذاري صبا تامين,5737,21984569,166089711731,7935,7730,7539,-396,-4.99,7555,-380,-4.79,7539,7772,1399-10-13
54,دتوليد,داروسازي توليد دارو,5699,10568539,403739690141,39348,37400,37381,-1967,-5.0,38202,-1146,-2.91,37381,40200,1399-10-13
55,غگيلا,شيرپاستوريزه پگاه گيلان,5606,482381,10288221968,20313,21328,21328,1015,5.0,20512,199,0.98,21328,21328,1399-10-13
56,ثقزوي,شركت عمران و سازندگي قزوين,5587,10065925,378111578363,37120,38200,38233,1113,3.0,37564,444,1.2,36007,38233,1399-10-13
57,هاي وب,داده گسترعصرنوين-هاي وب,5309,13439694,363152650570,28410,27000,26990,-1420,-5.0,27020,-1390,-4.89,26990,27700,1399-10-13
58,كسرام,پارس‌ سرام‌,5291,48201537,614157534210,12160,12760,12760,600,4.93,12740,580,4.77,12200,12760,1399-10-13
59,كلر,كلر پارس,5244,9072756,940223287909,98847,102999,103789,4942,5.0,103631,4784,4.84,99999,103789,1399-10-13
60,قجام,فرآوردههاي غذايي وقندتربت‌جام‌,5221,43647744,659061878953,14661,15394,14700,39,0.27,15100,439,2.99,14001,15394,1399-10-13
61,وملل,اعتباري ملل,5032,29913276,479817697108,15737,16000,16200,463,2.94,16040,303,1.93,15300,16500,1399-10-13
62,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,4967,7280054,1042818886110,136830,133000,142000,5170,3.78,143240,6410,4.68,133000,143670,1399-10-13
63,كروي,توسعه‌ معادن‌ روي‌ ايران‌,4958,11272423,448139600440,38250,36800,40160,1910,4.99,39760,1510,3.95,36800,40160,1399-10-13
64,غگرجي,بيسكويت‌  گرجي‌,4901,11603022,256666365520,21840,20750,22930,1090,4.99,22120,280,1.28,20750,22930,1399-10-13
65,وساپا,سرمايه‌گذاري‌ سايپا,4892,58952622,480205834960,8550,8230,8140,-410,-4.8,8150,-400,-4.68,8130,8380,1399-10-13
66,كچاد,معدني‌وصنعتي‌چادرملو,4857,19918674,427000179450,22240,22420,21200,-1040,-4.68,21440,-800,-3.6,21130,22420,1399-10-13
67,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,4853,30533497,411148207090,14110,13460,13410,-700,-4.96,13470,-640,-4.54,13410,14000,1399-10-13
68,خرينگ,رينگ‌سازي‌مشهد,4811,4599759,340071320160,76220,75000,72410,-3810,-5.0,73930,-2290,-3.0,72410,78500,1399-10-13
69,بكام,كارخانجات توليدي شهيد قندي,4787,48424591,210059927630,4500,4350,4340,-160,-3.56,4340,-160,-3.56,4280,4560,1399-10-13
70,بپيوند,برق و انرژي پيوندگستر پارس,4745,5053572,122064423852,25207,24600,23947,-1260,-5.0,24154,-1053,-4.18,23947,24980,1399-10-13
71,كحافظ,كاشي‌ وسراميك‌ حافظ‌,4729,15077774,250789414820,16040,16310,16840,800,4.99,16630,590,3.68,16050,16840,1399-10-13
72,كمند,صندوق س. با درآمد ثابت كمند,4651,215907339,2192730671739,10139,10153,10156,17,0.17,10156,17,0.17,10153,10159,1399-10-13
73,كهمدا,شيشه‌ همدان‌,4549,19765477,256393315670,12590,13210,13210,620,4.92,12970,380,3.02,12270,13210,1399-10-13
74,زگلدشت,كشت و دام گلدشت نمونه اصفهان,4536,5395985,318282956498,57931,57600,59990,2059,3.55,58985,1054,1.82,55100,60827,1399-10-13
75,غگلستا,شير پاستوريزه پگاه گلستان,4533,11316966,323494615464,27975,27840,29373,1398,5.0,28585,610,2.18,26577,29373,1399-10-13
76,البرز,بيمه البرز,4528,65392617,381058949110,5900,5800,5780,-120,-2.03,5830,-70,-1.19,5610,6000,1399-10-13
77,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,4517,31391803,257587863730,8500,8790,8080,-420,-4.94,8210,-290,-3.41,8080,8790,1399-10-13
78,قرن,پديده شيمي قرن,4494,7344391,477047542860,67100,65000,64550,-2550,-3.8,64950,-2150,-3.2,63750,68000,1399-10-13
79,غنوش,نوش‌ مازندران‌,4477,9895006,676201978470,65110,68360,68360,3250,4.99,68340,3230,4.96,66410,68360,1399-10-13
80,فاراك,ماشين‌ سازي‌ اراك‌,4391,49698622,360773904200,7610,7250,7230,-380,-4.99,7260,-350,-4.6,7230,7600,1399-10-13
81,فرابورس,فرابورس ايران,4278,8415255,441802745071,55099,52530,52345,-2754,-5.0,52500,-2599,-4.72,52345,54999,1399-10-13
82,ومعادن,توسعه‌معادن‌وفلزات‌,4209,37363315,470283651230,13190,12700,12700,-490,-3.71,12590,-600,-4.55,12540,12930,1399-10-13
83,كاذر,فرآورده‌هاي‌نسوزآذر,4201,10417508,328491913840,30090,31550,31590,1500,4.99,31530,1440,4.79,30350,31590,1399-10-13
84,دماوند,توليد نيروي برق دماوند,4193,3821299,220781173555,60322,60000,57310,-3012,-4.99,57776,-2546,-4.22,57306,60000,1399-10-13
85,كگل,معدني و صنعتي گل گهر,4070,21577059,423580006310,20350,19610,19570,-780,-3.83,19630,-720,-3.54,19340,20200,1399-10-13
86,حكشتي,كشتيراني جمهوري اسلامي ايران,4024,12151687,269635545630,23310,22190,22150,-1160,-4.98,22190,-1120,-4.8,22150,23310,1399-10-13
87,لكما,كارخانجات‌مخابراتي‌ايران‌,3975,36547467,286170811125,7670,7800,7900,230,3.0,7830,160,2.09,7440,7900,1399-10-13
88,سنير,سيمان‌ سفيد ني‌ريز,3950,2095321,256419549240,119820,120090,125810,5990,5.0,122380,2560,2.14,113830,125810,1399-10-13
89,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,3932,75171036,286221718470,3990,3820,3800,-190,-4.76,3810,-180,-4.51,3800,3920,1399-10-13
90,خاور,ايران خودرو ديزل,3920,78250827,661129278714,8217,8463,8463,246,2.99,8449,232,2.82,8217,8463,1399-10-13
91,شبريز,پالايش نفت تبريز,3860,19429772,581688865910,31500,30010,29930,-1570,-4.98,29940,-1560,-4.95,29930,31000,1399-10-13
92,حفارس,حمل و نقل بين المللي خليج فارس,3840,60103653,280516111540,4530,4750,4750,220,4.86,4670,140,3.09,4400,4750,1399-10-13
93,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,3828,12943272,363345557730,27110,27000,28460,1350,4.98,28070,960,3.54,26110,28460,1399-10-13
94,تاپكيش,تجارت الكترونيك پارسيان كيش,3805,14775030,345695514235,23958,25154,22761,-1197,-5.0,23397,-561,-2.34,22761,25154,1399-10-13
95,وسينا,بانك سينا,3694,28158075,285077191640,10600,10450,10120,-480,-4.53,10120,-480,-4.53,10070,10950,1399-10-13
96,ولساپا,ليزينگ رايان‌ سايپا,3669,62022063,240558656490,4070,3950,3870,-200,-4.91,3880,-190,-4.67,3870,4060,1399-10-13
97,فلامي,لاميران‌,3619,4864257,244436295350,51840,50030,49400,-2440,-4.71,50250,-1590,-3.07,49250,54000,1399-10-13
98,فنورد,نوردوقطعات‌ فولادي‌,3602,1493788,378056692470,246830,234490,259170,12340,5.0,253090,6260,2.54,234490,259170,1399-10-13
99,شتوكا,توكا رنگ فولاد سپاهان,3578,6575198,390641274211,56588,59417,59417,2829,5.0,59411,2823,4.99,58765,59417,1399-10-13
100,تنوينح,ح . تامين سرمايه نوين,3573,16988931,75436778907,4863,4700,4400,-463,-9.52,4440,-423,-8.7,4380,4700,1399-10-13
101,فخوز,فولاد  خوزستان,3545,15098976,218813246390,15060,14600,14340,-720,-4.78,14490,-570,-3.78,14310,14990,1399-10-13
102,خپارس,پارس‌ خودرو,3539,43256714,328303250690,7970,7650,7580,-390,-4.89,7590,-380,-4.77,7580,7850,1399-10-13
103,غگل,گلوكوزان‌,3538,47307333,250173607440,5550,5290,5280,-270,-4.86,5290,-260,-4.68,5280,5580,1399-10-13
104,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,3522,26117697,174970393860,7020,6860,6690,-330,-4.7,6700,-320,-4.56,6670,6950,1399-10-13
105,كوير,توليدي فولاد سپيد فراب كوير,3500,13003496,299659865620,23800,24000,22700,-1100,-4.62,23040,-760,-3.19,22610,24000,1399-10-13
106,چكاوهح,ح . صنايع‌كاغذسازي‌كاوه‌,3498,14234958,180472432710,12972,12850,12300,-672,-5.18,12680,-292,-2.25,12220,13300,1399-10-13
