,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,101354,45260285,4559894871090,104170,104700,100010,-4160,-3.99,100750,-3420,-3.28,100000,104700,1399-9-24
1,وتجارت,بانك تجارت,71112,1941838124,7274388769000,3690,3750,3640,-50,-1.36,3750,60,1.63,3560,3870,1399-9-24
2,شستا,سرمايه گذاري تامين اجتماعي,69569,143671067,3900667739910,27940,27600,26550,-1390,-4.97,27150,-790,-2.83,26550,28470,1399-9-24
3,بپيوند,برق و انرژي پيوندگستر پارس,62768,47445295,1574549824864,32451,33650,31940,-511,-1.57,33187,736,2.27,31486,34550,1399-9-24
4,خودرو,ايران‌ خودرو,60976,1468736610,5591222603510,3910,3910,3720,-190,-4.86,3810,-100,-2.56,3720,4040,1399-9-24
5,وپارس,بانك‌پارسيان‌,59562,1743102136,8332395697120,4680,4910,4610,-70,-1.5,4780,100,2.14,4520,4910,1399-9-24
6,وسپهر,سرمايه گذاري مالي سپهرصادرات,58659,157538266,1829377102034,11997,11889,11398,-599,-4.99,11612,-385,-3.21,11398,12196,1399-9-24
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,51325,19961006,3709175397330,184130,187000,180690,-3440,-1.87,185820,1690,0.92,179550,192000,1399-9-24
8,شاروم,پتروشيمي اروميه,50406,55175381,1611853444062,28768,30206,28020,-748,-2.6,29213,445,1.55,27330,30206,1399-9-24
9,شپنا,پالايش نفت اصفهان,47546,216036559,3762821204740,17960,18050,17070,-890,-4.96,17420,-540,-3.01,17070,18850,1399-9-24
10,بركت,گروه دارويي بركت,46322,146885073,3433214703250,22550,23660,23130,580,2.57,23370,820,3.64,22550,23670,1399-9-24
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,40942,175069052,2687956326200,16010,16090,15210,-800,-5.0,15350,-660,-4.12,15210,16090,1399-9-24
12,فولاد,فولاد مباركه اصفهان,37825,259853930,3780876051210,15110,14960,14360,-750,-4.96,14550,-560,-3.71,14360,15170,1399-9-24
13,خساپا,سايپا,36984,1216376789,3525857561380,2980,2980,2840,-140,-4.7,2900,-80,-2.68,2840,3090,1399-9-24
14,وبصادر,بانك صادرات ايران,36018,853528813,3009869758030,3530,3580,3390,-140,-3.97,3530,0,0.0,3360,3700,1399-9-24
15,زملارد,كشاورزي و دامپروري ملارد شير,35877,6182176,296279171016,47750,49975,45450,-2300,-4.82,47925,175,0.37,45370,50131,1399-9-24
16,امين,تامين سرمايه امين,35630,25779268,301101585290,11990,11890,11430,-560,-4.67,11680,-310,-2.59,11400,12360,1399-9-24
17,ولپارس,ليزينگ پارسيان,33924,95344823,780806233180,7800,8190,8190,390,5.0,8190,390,5.0,7930,8190,1399-9-24
18,شبندر,پالايش نفت بندرعباس,31412,100776326,3295684084000,33190,34000,31540,-1650,-4.97,32700,-490,-1.48,31540,34200,1399-9-24
19,وبملت,بانك ملت,29168,437876965,2313774227710,5190,5200,5140,-50,-0.96,5280,90,1.73,5050,5440,1399-9-24
20,ثاميد,توسعه و عمران اميد,27495,138495301,340335391040,2530,2510,2410,-120,-4.74,2460,-70,-2.77,2410,2560,1399-9-24
21,پيزد,مجتمع صنايع لاستيك يزد,27337,2382261,213101540032,90119,90000,87350,-2769,-3.07,89453,-666,-0.74,85614,93000,1399-9-24
22,آبادا,توليد نيروي برق آبادان,26391,10543539,201550610340,20000,19760,19000,-1000,-5.0,19120,-880,-4.4,19000,19760,1399-9-24
23,بگيلان,توسعه مسير برق گيلان,25902,6709422,182275686316,28254,27240,26842,-1412,-5.0,27167,-1087,-3.85,26842,28254,1399-9-24
24,زدشت,كشت و صنعت دشت خرم دره,25087,35702683,2336338846555,66563,69900,62200,-4363,-6.55,65439,-1124,-1.69,60040,71730,1399-9-24
25,سيتا,سرمايه گذاري سيمان تامين,24895,42106401,768711825600,18980,18600,18040,-940,-4.95,18260,-720,-3.79,18040,18990,1399-9-24
26,آريا,پليمر آريا ساسول,24025,4921142,904695152108,191333,189530,183200,-8133,-4.25,183838,-7495,-3.92,181767,189530,1399-9-24
27,تليسه,دامداري تليسه نمونه,23630,214558590,1676405921942,7497,7300,7780,283,3.77,7813,316,4.22,7300,7871,1399-9-24
28,دي,بانك دي,23303,49897029,2477191337094,50961,50000,48413,-2548,-5.0,49646,-1315,-2.58,48413,51970,1399-9-24
29,ثبهساز,بهساز كاشانه تهران,22866,101202277,311848415840,3170,3110,3020,-150,-4.73,3080,-90,-2.84,3020,3210,1399-9-24
