,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,چخزر,صنايع چوب خزر كاسپين,200139,27380444,1419561559361,50128,50000,49500,-628,-1.25,51846,1718,3.43,47622,52634,1399-10-29
1,ولپارس,ليزينگ پارسيان,36016,55417500,402582670190,7160,7230,7330,170,2.37,7260,100,1.4,7110,7490,1399-10-29
2,وسپهر,سرمايه گذاري مالي سپهرصادرات,35975,120375121,1269885528859,10445,10961,10319,-126,-1.21,10549,104,1.0,10100,10961,1399-10-29
3,بوعلي,پتروشيمي بوعلي سينا,35237,10618890,447934982550,44140,42800,42990,-1150,-2.61,42180,-1960,-4.44,41940,42990,1399-10-29
4,سپيدار,سپيدار سيستم آسيا,34015,579584,26182707200,43024,45175,45175,2151,5.0,44082,1058,2.46,45175,45175,1399-10-29
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,29013,16533066,1681946456270,111670,106000,100510,-11160,-9.99,101730,-9940,-8.9,100510,106000,1399-10-29
6,پالايش,صندوق پالايشي يکم-سهام,27384,17764894,937022097640,56460,56000,51400,-5060,-8.96,52750,-3710,-6.57,51310,56200,1399-10-29
7,وخارزم,سرمايه گذاري خوارزمي,21071,176074517,1496296689180,8220,8440,8630,410,4.99,8500,280,3.41,8010,8630,1399-10-29
8,سيتا,سرمايه گذاري سيمان تامين,20258,32304857,487894823620,15060,15000,15080,20,0.13,15100,40,0.27,15000,15550,1399-10-29
9,فولاد,فولاد مباركه اصفهان,18153,171942544,1687151987440,10320,9810,9810,-510,-4.94,9810,-510,-4.94,9810,10000,1399-10-29
10,پيزد,مجتمع صنايع لاستيك يزد,16538,3052812,230596056462,76227,74550,73250,-2977,-3.91,75536,-691,-0.91,72416,78925,1399-10-29
11,آريا,پليمر آريا ساسول,14873,5379377,410989761623,79263,75300,76550,-2713,-3.42,76401,-2862,-3.61,75300,82000,1399-10-29
12,شستا,سرمايه گذاري تامين اجتماعي,13284,72432081,1368847863330,19840,19000,18850,-990,-4.99,18900,-940,-4.74,18850,19490,1399-10-29
13,بگيلان,توسعه مسير برق گيلان,12598,7399445,147939219578,20887,20000,19843,-1044,-5.0,19993,-894,-4.28,19843,20995,1399-10-29
14,آبادا,توليد نيروي برق آبادان,12593,6305645,99150616240,16490,15670,15670,-820,-4.97,15720,-770,-4.67,15670,16220,1399-10-29
15,خودرو,ايران‌ خودرو,11934,372127212,877163917530,2450,2440,2330,-120,-4.9,2360,-90,-3.67,2330,2440,1399-10-29
16,وبصادر,بانك صادرات ايران,11361,419918638,963474218040,2350,2450,2240,-110,-4.68,2290,-60,-2.55,2240,2450,1399-10-29
17,رافزا,رايان هم افزا,10244,71577,3000364686,39922,41918,41918,1996,5.0,40036,114,0.29,41918,41918,1399-10-29
18,فجام,جام‌دارو,9973,62081150,708115556350,11290,11850,10820,-470,-4.16,11410,120,1.06,10730,11850,1399-10-29
19,غزر,صنعتي زر ماكارون,9797,6305074,143591485630,26170,23490,22640,-3530,-13.49,22770,-3400,-12.99,22320,23500,1399-10-29
20,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,7465,86877115,815154902270,9860,9510,9370,-490,-4.97,9380,-480,-4.87,9370,9650,1399-10-29
21,سبهان,سيمان‌ بهبهان‌,7189,5107697,551291183980,111400,106090,105830,-5570,-5.0,107930,-3470,-3.11,105830,116500,1399-10-29
22,شپنا,پالايش نفت اصفهان,6708,71977742,639603127820,9340,8890,8880,-460,-4.93,8890,-450,-4.82,8880,9060,1399-10-29
23,خساپا,سايپا,6703,205195454,396722511790,2020,1970,1920,-100,-4.95,1930,-90,-4.46,1920,2000,1399-10-29
24,ددام,داروسازي زاگرس فارمد پارس,6467,24793734,481713159330,18940,19300,18940,0,0.0,19430,490,2.59,18100,19880,1399-10-29
25,سنير,سيمان‌ سفيد ني‌ريز,6310,3972943,697808436360,167300,175660,175660,8360,5.0,175640,8340,4.99,169590,175660,1399-10-29
26,كمند,صندوق س. با درآمد ثابت كمند,6166,274027825,2761665892092,10068,10079,10077,9,0.09,10078,10,0.1,10076,10081,1399-10-29
27,خموتور,موتورسازان‌تراكتورسازي‌ايران‌,5989,39101010,1122931976530,28570,29990,27150,-1420,-4.97,28720,150,0.53,27150,29990,1399-10-29
28,فملي,ملي‌ صنايع‌ مس‌ ايران‌,5987,63923016,632217936760,10410,9890,9890,-520,-5.0,9890,-520,-5.0,9890,9980,1399-10-29
29,غشاذر,پگاه‌آذربايجان‌غربي‌,5840,22437246,584922865050,25210,24700,26180,970,3.85,26070,860,3.41,23950,26470,1399-10-29
30,دتوزيع,توزيع دارو پخش,5573,5731020,281972855717,48738,49940,47352,-1386,-2.84,49201,463,0.95,46500,50800,1399-10-29
31,غگيلا,شيرپاستوريزه پگاه گيلان,4478,114860,2585383740,21438,22509,22509,1071,5.0,21490,52,0.24,22509,22509,1399-10-29
32,ولساپا,ليزينگ رايان‌ سايپا,4279,88869835,310222418280,3660,3480,3480,-180,-4.92,3490,-170,-4.64,3480,3650,1399-10-29
33,داوه,داروسازي آوه سينا,4214,14984902,337598856674,22810,21670,23000,190,0.83,22529,-281,-1.23,21670,23850,1399-10-29
34,سشرق,سيمان‌ شرق‌,4188,41984353,252493033990,6150,5850,6220,70,1.14,6010,-140,-2.28,5850,6370,1399-10-29
35,غپآذر,شير پگاه آذربايجان شرقي,4029,4684878,326409965608,66638,69800,69969,3331,5.0,69673,3035,4.55,67000,69969,1399-10-29
36,ثبهساز,بهساز كاشانه تهران,4019,49271076,150269326010,3180,3060,3030,-150,-4.72,3050,-130,-4.09,3030,3140,1399-10-29
37,ومعادن,توسعه‌معادن‌وفلزات‌,3981,41508680,410099286710,10360,9900,9850,-510,-4.92,9880,-480,-4.63,9850,10270,1399-10-29
