,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,ثاميد,توسعه و عمران اميد,240519,585543660,1402410197590,2370,2260,2480,110,4.64,2400,30,1.27,2260,2480,1399-7-12
1,غزر,صنعتي زر ماكارون,133138,11997551,716596018260,61710,58630,61360,-350,-0.57,59730,-1980,-3.21,58630,64000,1399-7-12
2,ثبهساز,بهساز كاشانه تهران,122479,305187593,1135663968480,3690,3510,3870,180,4.88,3720,30,0.81,3510,3870,1399-7-12
3,گدنا,تهيه توزيع غذاي دنا آفرين فدك,85536,987048,13120829064,12660,13293,13293,633,5.0,12818,158,1.25,13293,13293,1399-7-12
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,63910,17340100,3771249334660,201020,209620,221120,20100,10.0,217490,16470,8.19,206790,221120,1399-7-12
5,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,51642,780647460,3496371899280,4440,4400,4660,220,4.95,4480,40,0.9,4220,4660,1399-7-12
6,آريا,پليمر آريا ساسول,47686,9550955,1774922134552,185614,180500,183000,-2614,-1.41,185837,223,0.12,178900,194207,1399-7-12
7,شاروم,پتروشيمي اروميه,45365,737217,11431286802,14768,15506,15506,738,5.0,14929,161,1.09,15506,15506,1399-7-12
8,صباح,ح . سرمايه گذاري صبا تامين,40136,129084030,1119551869799,8881,8680,8555,-326,-3.67,8673,-208,-2.34,8440,9060,1399-7-12
9,دي,بانك دي,38583,77065385,3637361816606,46976,46100,47008,32,0.07,47198,222,0.47,44800,48840,1399-7-12
10,سيتا,سرمايه گذاري سيمان تامين,38221,48122301,960493297630,19140,19200,20090,950,4.96,19960,820,4.28,19200,20090,1399-7-12
11,فولاد,فولاد مباركه اصفهان,37819,178638666,3342359852500,17920,18290,18810,890,4.97,18710,790,4.41,17930,18810,1399-7-12
12,امين,تامين سرمايه امين,34564,21829597,289592024930,12640,13270,13270,630,4.98,13270,630,4.98,13110,13270,1399-7-12
13,وبصادر,بانك صادرات ايران,33506,896150573,3777634799290,4030,4230,4230,200,4.96,4220,190,4.71,4130,4230,1399-7-12
