,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,دارا يكم,صندوق واسطه گري مالي يكم-سهام,54077,20279806,3812857622140,200050,200150,183920,-16130,-8.06,188010,-12040,-6.02,183010,200930,1399-8-3
1,وسپهر,سرمايه گذاري مالي سپهرصادرات,26980,73431322,929453400047,13213,13000,12553,-660,-5.0,12657,-556,-4.21,12553,13349,1399-8-3
2,گدنا,تهيه توزيع غذاي دنا آفرين فدك,21219,1203737,17911606560,14172,14880,14880,708,5.0,14414,242,1.71,14880,14880,1399-8-3
3,شاروم,پتروشيمي اروميه,21169,3361936,72937201520,20662,21695,21695,1033,5.0,21695,1033,5.0,21695,21695,1399-8-3
4,آريا,پليمر آريا ساسول,19784,6056679,966574487421,166667,168005,158334,-8333,-5.0,159588,-7079,-4.25,158334,169990,1399-8-3
5,ولپارس,ليزينگ پارسيان,15688,1162256,5392867840,4420,4640,4640,220,4.98,4440,20,0.45,4640,4640,1399-8-3
6,رافزا,رايان هم افزا,15653,91258,3087988204,32227,33838,33838,1611,5.0,32322,95,0.29,33838,33838,1399-8-3
7,خودرو,ايران‌ خودرو,15490,572628898,1810295980160,3320,3160,3160,-160,-4.82,3160,-160,-4.82,3160,3260,1399-8-3
8,انرژي3,سايراشخاص بورس انرژي,14067,2636097,1101650754610,419080,424500,401260,-17820,-4.25,417910,-1170,-0.28,399060,440030,1399-8-3
9,فولاد,فولاد مباركه اصفهان,10681,65151597,895100745920,14330,13960,13620,-710,-4.95,13740,-590,-4.12,13620,14280,1399-8-3
10,سيتا,سرمايه گذاري سيمان تامين,10258,13061470,226523008610,18160,17460,17260,-900,-4.96,17340,-820,-4.52,17260,17940,1399-8-3
11,كدما,معدني‌ دماوند,9441,4527857,832219682780,176840,176500,185680,8840,5.0,183800,6960,3.94,175000,185680,1399-8-3
12,ولساپا,ليزينگ رايان‌ سايپا,9339,179497673,696319006250,3750,3930,3930,180,4.8,3880,130,3.47,3640,3930,1399-8-3
13,فملي,ملي‌ صنايع‌ مس‌ ايران‌,9270,30119164,689808784080,23990,23260,22800,-1190,-4.96,22900,-1090,-4.54,22800,23730,1399-8-3
14,پترول,گروه پتروشيمي س. ايرانيان,8598,59888553,802053012140,14020,13490,13320,-700,-4.99,13390,-630,-4.49,13320,14090,1399-8-3
15,وتجارت,بانك تجارت,8367,352628208,1057748757930,3140,3020,2990,-150,-4.78,3000,-140,-4.46,2990,3100,1399-8-3
16,صباح,ح . سرمايه گذاري صبا تامين,7336,51289315,330641467307,6769,6750,6432,-337,-4.98,6447,-322,-4.76,6431,6760,1399-8-3
17,بگيلان,توسعه مسير برق گيلان,6589,3431798,94838799043,28900,28111,27455,-1445,-5.0,27635,-1265,-4.38,27455,28700,1399-8-3
18,وبملت,بانك ملت,6402,163472066,832705611750,5340,5200,5080,-260,-4.87,5090,-250,-4.68,5080,5200,1399-8-3
19,غگيلا,شيرپاستوريزه پگاه گيلان,5579,88404,1504017252,16203,17013,17013,810,5.0,16226,23,0.14,17013,17013,1399-8-3
20,ونوين,بانك‌اقتصادنوين‌,5449,107857499,443838621410,4180,4290,4060,-120,-2.87,4120,-60,-1.44,3980,4320,1399-8-3
21,نوين,بيمه نوين,5290,82233453,544734639187,6324,6640,6640,316,5.0,6624,300,4.74,6400,6640,1399-8-3
22,ختور,رادياتور ايران‌,4684,12143253,516271161860,40540,42560,42560,2020,4.98,42520,1980,4.88,40600,42560,1399-8-3
23,بپيوند,برق و انرژي پيوندگستر پارس,4642,3129020,65654830130,22004,21890,20904,-1100,-5.0,20983,-1021,-4.64,20904,21890,1399-8-3
24,كترام,توليدي‌ كاشي‌ تكسرام‌,4401,20138616,472369296450,22620,23750,23750,1130,5.0,23460,840,3.71,21510,23750,1399-8-3
25,ذوب,سهامي ذوب آهن  اصفهان,4350,50101271,243445191992,5089,4950,4835,-254,-4.99,4859,-230,-4.52,4835,5000,1399-8-3
26,نوري,پتروشيمي نوري,4259,3508776,573787246510,165710,167990,164000,-1710,-1.03,163530,-2180,-1.32,158000,169700,1399-8-3
27,امين,تامين سرمايه امين,4142,4791227,55245873450,12090,11530,11490,-600,-4.96,11530,-560,-4.63,11490,11930,1399-8-3
28,غزر,صنعتي زر ماكارون,4094,782445,35044886360,46940,45800,44600,-2340,-4.99,45360,-1580,-3.37,44600,45800,1399-8-3
29,وبصادر,بانك صادرات ايران,3903,105238998,389513028120,3890,3700,3700,-190,-4.88,3700,-190,-4.88,3700,3790,1399-8-3
30,فخوز,فولاد  خوزستان,3892,20352488,660338161930,33880,34400,32190,-1690,-4.99,32450,-1430,-4.22,32190,34400,1399-8-3
31,ودي,بيمه  دي,3870,25106866,581874842286,22938,24084,22590,-348,-1.52,23176,238,1.04,22240,24084,1399-8-3
32,شصدفح,ح . صنعتي دوده فام,3782,2109076,38237887491,18048,18094,18100,52,0.29,18130,82,0.45,17646,18448,1399-8-3
33,ثباغ,شهر سازي و خانه سازي باغميشه,3535,21465998,643357300050,28569,29130,29997,1428,5.0,29971,1402,4.91,29130,29997,1399-8-3
34,امين يكم,صندوق درآمد ثابت امين يكم فردا,3240,114862184,1172737426720,10390,10220,10230,-160,-1.54,10210,-180,-1.73,10190,10230,1399-8-3
35,بپاس,بيمه پاسارگاد,3203,20048151,1277059969675,63677,63677,65000,1323,2.08,63700,23,0.04,60494,65300,1399-8-3
36,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,3189,11875073,125718070837,11307,10860,10400,-907,-8.02,10587,-720,-6.37,10340,11200,1399-8-3
37,ثبهساز,بهساز كاشانه تهران,3146,24339787,82539089810,3550,3450,3380,-170,-4.79,3390,-160,-4.51,3380,3460,1399-8-3
38,شگويا,پتروشيمي تندگويان,3095,23541310,294784283820,13181,12522,12522,-659,-5.0,12522,-659,-5.0,12522,12522,1399-8-3
39,كمند,صندوق س. با درآمد ثابت كمند,3041,133845837,1354722699730,10100,10110,10120,20,0.2,10120,20,0.2,10100,10140,1399-8-3
40,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,3041,21785109,174260389220,8120,8220,7780,-340,-4.19,8000,-120,-1.48,7770,8390,1399-8-3
41,پترولح,ح . گروه پتروشيمي س. ايرانيان,2980,18913609,188027223060,10980,10060,9880,-1100,-10.02,9940,-1040,-9.47,9880,10970,1399-8-3
42,دكوثر,داروسازي‌ كوثر,2776,7242118,159111937150,21050,22100,22100,1050,4.99,21970,920,4.37,21400,22100,1399-8-3
43,شپنا,پالايش نفت اصفهان,2684,23003500,378867645000,17330,16470,16470,-860,-4.96,16470,-860,-4.96,16470,16470,1399-8-3
44,وپاسار,بانك  پاسارگاد,2649,52517876,521424165100,10030,10030,9530,-500,-4.99,9930,-100,-1.0,9530,10070,1399-8-3
45,آگاس,صندوق س.هستي بخش آگاه-س,2490,4832336,305597074154,67132,65600,63000,-4132,-6.16,63240,-3892,-5.8,63000,67500,1399-8-3
46,شصدف,صنعتي دوده فام,2444,152109,3435990201,21514,22589,22589,1075,5.0,21584,70,0.33,22589,22589,1399-8-3
47,وپارس,بانك‌پارسيان‌,2401,65879600,232487153460,3680,3630,3500,-180,-4.89,3530,-150,-4.08,3500,3640,1399-8-3
48,ارزش,صندوق س ارزش آفرين بيدار-سهام,2334,13945748,139941708370,10560,10440,9900,-660,-6.25,10030,-530,-5.02,9870,10450,1399-8-3
49,وسكاب,س.ص.بازنشستگي كاركنان بانكها,2270,28604330,186568567700,6370,6680,6440,70,1.1,6520,150,2.35,6220,6680,1399-8-3
50,فروي,ذوب روي اصفهان,2188,2134209,109664293312,53601,53350,50921,-2680,-5.0,51384,-2217,-4.14,50921,54000,1399-8-3
51,وپست,پست بانك ايران,2153,18350832,197523157980,10500,11020,10320,-180,-1.71,10760,260,2.48,10200,11020,1399-8-3
52,شسينا,صنايع‌شيميايي‌سينا,2120,429247,258279695130,573920,602610,602610,28690,5.0,601700,27780,4.84,551000,602610,1399-8-3
53,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2120,63116290,2082680754100,32948,32982,32991,43,0.13,32998,50,0.15,32982,33002,1399-8-3
54,كاما,باما,2079,979844,174903169350,186100,180030,176800,-9300,-5.0,178500,-7600,-4.08,176800,186200,1399-8-3
55,خساپا,سايپا,2014,39938665,96252182650,2530,2410,2410,-120,-4.74,2430,-100,-3.95,2410,2410,1399-8-3
56,طلا,صندوق س.پشتوانه طلاي لوتوس,1974,1342665,125103273327,90734,94840,93781,3047,3.36,93175,2441,2.69,90750,94840,1399-8-3
57,كبافق,معادن‌ بافق‌,1953,2960054,103517165560,35450,36990,33680,-1770,-4.99,34970,-480,-1.35,33680,36990,1399-8-3
58,صبا,سرمايه گذاري صبا تامين,1941,6826649,61581837775,9462,9000,8989,-473,-5.0,9225,-237,-2.5,8989,9300,1399-8-3
59,كگل,معدني و صنعتي گل گهر,1920,15433562,246310418070,16750,16320,15920,-830,-4.96,15960,-790,-4.72,15920,17210,1399-8-3
60,شتران,پالايش نفت تهران,1896,12226997,168488018660,14500,13780,13780,-720,-4.97,13780,-720,-4.97,13780,13780,1399-8-3
61,چكاپا,گروه صنايع كاغذ پارس,1880,19168591,123893988500,6780,6460,6450,-330,-4.87,6460,-320,-4.72,6450,6740,1399-8-3
62,ما,بيمه  ما,1860,16851229,109313461580,6260,6570,6570,310,4.95,6490,230,3.67,6080,6570,1399-8-3
63,چكارن,كارتن‌ ايران‌,1759,12863836,48015474850,3890,3840,3700,-190,-4.88,3730,-160,-4.11,3700,3970,1399-8-3
64,غمينو,شركت صنايع غذايي مينو شرق,1744,5476999,87924831800,15527,15101,16303,776,5.0,16053,526,3.39,15101,16303,1399-8-3
65,وبانك,سرمايه گذاري گروه توسعه ملي,1690,16946065,168341131200,10440,10100,9920,-520,-4.98,9930,-510,-4.89,9920,10120,1399-8-3
66,پارند,صندوق س. پارند پايدار سپهر,1652,62945391,740016824750,11800,11800,11800,0,0.0,11760,-40,-0.34,11710,11900,1399-8-3
67,كچاد,معدني‌وصنعتي‌چادرملو,1631,13356581,198045042660,15540,14900,14770,-770,-4.95,14830,-710,-4.57,14770,15500,1399-8-3
68,كحافظ,كاشي‌ وسراميك‌ حافظ‌,1623,7203908,188166076960,24880,26120,26120,1240,4.98,26120,1240,4.98,26120,26120,1399-8-3
69,سرو,صندوق س سروسودمند مدبران-سهام,1604,2075236,120493111700,61620,60800,57000,-4620,-7.5,58060,-3560,-5.78,56370,60840,1399-8-3
70,كاوه,فولاد كاوه جنوب كيش,1601,22730614,420377405600,19370,19300,18410,-960,-4.96,18490,-880,-4.54,18410,19300,1399-8-3
71,شسپا,نفت سپاهان,1555,7133003,137281913120,20230,19520,19220,-1010,-4.99,19250,-980,-4.84,19220,19990,1399-8-3
72,وگردش,بانك گردشگري,1539,12837954,218030099562,16983,17400,16984,1,0.01,16983,0,0.0,16480,17400,1399-8-3
73,بجهرم,توسعه مولد نيروگاهي جهرم,1491,12281383,49032182296,4178,4021,3970,-208,-4.98,3992,-186,-4.45,3970,4176,1399-8-3
74,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,1484,12933628,157930790980,12850,12210,12210,-640,-4.98,12210,-640,-4.98,12210,12340,1399-8-3
75,حتايد,تايدواترخاورميانه,1476,7098607,117856620800,16270,15800,17080,810,4.98,16600,330,2.03,15800,17080,1399-8-3
76,ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,1463,7049044,91285507480,13410,13520,13030,-380,-2.83,12950,-460,-3.43,12740,13520,1399-8-3
77,زاگرس,پتروشيمي زاگرس,1460,2129916,320406988289,157912,153000,150017,-7895,-5.0,150432,-7480,-4.74,150017,157900,1399-8-3
78,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,1440,6625883,311314004820,49340,48000,46890,-2450,-4.97,46980,-2360,-4.78,46880,49700,1399-8-3
79,فرابورس,فرابورس ايران,1417,2908846,193079364698,69445,67180,65973,-3472,-5.0,66377,-3068,-4.42,65973,69770,1399-8-3
80,وبيمهح,ح . سرمايه‌ گذاري‌ صنعت‌ بيمه‌,1355,38564916,57471631570,1600,1530,1450,-150,-9.38,1490,-110,-6.88,1450,1590,1399-8-3
81,كلر,كلر پارس,1349,734223,45073945405,63162,63162,61000,-2162,-3.42,61518,-1644,-2.6,60004,66000,1399-8-3
82,كدماح,ح . معدني‌ دماوند,1287,1249105,126846612750,112830,101550,101550,-11280,-10.0,101550,-11280,-10.0,101550,101550,1399-8-3
83,كپشيرح,ح . پشم‌شيشه‌ايران‌,1258,5729044,69600505490,11232,11450,12100,868,7.73,12149,917,8.16,11450,12360,1399-8-3
84,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,1230,1146954,165959487570,151230,155000,145900,-5330,-3.52,144700,-6530,-4.32,143670,155000,1399-8-3
85,پارس,پتروشيمي پارس,1210,1040295,143879692960,145530,144200,138260,-7270,-5.0,138310,-7220,-4.96,138260,144200,1399-8-3
86,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,1183,8466129,94812107570,11700,12000,11150,-550,-4.7,11200,-500,-4.27,11120,12190,1399-8-3
87,پكرمان,گروه‌ صنعتي‌ بارز,1182,5109403,119210797550,22740,23870,22320,-420,-1.85,23330,590,2.59,22070,23870,1399-8-3
88,درهآور,دارويي ره آورد تامين,1177,2366364,74172676293,30670,32203,30000,-670,-2.18,31345,675,2.2,29137,32203,1399-8-3
89,شبندر,پالايش نفت بندرعباس,1152,7665036,253942642680,34870,33130,33130,-1740,-4.99,33130,-1740,-4.99,33130,33130,1399-8-3
90,تپولا,مهندسي مرآت پولاد,1137,4302841,121226649911,26928,27990,28274,1346,5.0,28174,1246,4.63,27000,28274,1399-8-3
91,پاكشو,گروه صنعتي پاكشو,1108,1643724,135174263280,85710,85000,81430,-4280,-4.99,82240,-3470,-4.05,81430,86800,1399-8-3
92,اعتلاح,ح سرمايه گذاري اعتلاء البرز,1097,5023792,28276730033,5841,5600,5549,-292,-5.0,5629,-212,-3.63,5549,5920,1399-8-3
93,رنيك,جنرال مكانيك,1095,5986643,131842592647,22119,21190,23203,1084,4.9,22023,-96,-0.43,21014,23203,1399-8-3
94,افق,فروشگاههاي زنجيره اي افق كوروش,1076,861166,60803242410,73900,72020,70210,-3690,-4.99,71540,-2360,-3.19,70210,73880,1399-8-3
95,فجر,فولاد اميركبيركاشان,1065,1443013,72644835300,50010,52510,49400,-610,-1.22,50340,330,0.66,48010,52510,1399-8-3
96,وتوكاح,ح . ‌توكافولاد(هلدينگ‌,1064,8790734,58527376182,7391,6740,6650,-741,-10.03,6658,-733,-9.92,6650,7050,1399-8-3
97,تسه9906,امتياز تسهيلات مسكن شهريور99,1057,14381,13267254074,926222,926225,950000,23778,2.57,922554,-3668,-0.4,900000,950000,1399-8-3
98,خرينگ,رينگ‌سازي‌مشهد,1047,4327422,145393653730,32020,33620,33620,1600,5.0,33600,1580,4.93,32060,33620,1399-8-3
99,هرمز,فولاد هرمزگان جنوب,1047,12608299,143319602937,11847,12000,11255,-592,-5.0,11367,-480,-4.05,11255,12120,1399-8-3
100,وخاور,بانك خاورميانه,1032,26834858,271066915480,10590,10080,10090,-500,-4.72,10100,-490,-4.63,10070,10700,1399-8-3
101,خزر,فنرسازي‌زر,1013,3962602,39179992050,9660,10040,10070,410,4.24,9830,170,1.76,9660,10090,1399-8-3
102,اپرداز,آتيه داده پرداز,997,3686197,125225678458,35294,36000,33530,-1764,-5.0,33972,-1322,-3.75,33530,36150,1399-8-3
103,سفارس,سيمان فارس و خوزستان,986,4104524,68200011520,17310,17310,16450,-860,-4.97,16620,-690,-3.99,16450,17560,1399-8-3
104,كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,986,1725573,79416049060,46080,43910,45080,-1000,-2.17,46020,-60,-0.13,43910,48300,1399-8-3
105,وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,965,8212058,21972058830,2790,2790,2680,-110,-3.94,2740,-50,-1.79,2660,2790,1399-8-3
106,وآوا,سرمايه گذاري آوا نوين,959,2966838,36033410505,12556,12880,11929,-627,-4.99,12250,-306,-2.44,11929,12880,1399-8-3
