,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,شستا,سرمايه گذاري تامين اجتماعي,127608,277954297,8503790211270,31120,30880,30130,-990,-3.18,30590,-530,-1.7,30010,32000,1399-9-3
1,خودرو,ايران‌ خودرو,74027,1888946132,7451583444620,3880,3860,4000,120,3.09,3940,60,1.55,3800,4050,1399-9-3
2,فملي,ملي‌ صنايع‌ مس‌ ايران‌,67849,187672307,5115519510610,27010,27450,26730,-280,-1.04,27260,250,0.93,26300,28300,1399-9-3
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,61749,33623321,6425896179420,186950,189100,192520,5570,2.98,191110,4160,2.23,188120,193990,1399-9-3
4,پيزد,مجتمع صنايع لاستيك يزد,53556,4873466,446710038537,89306,85300,93771,4465,5.0,91662,2356,2.64,85300,93771,1399-9-3
5,وسپهر,سرمايه گذاري مالي سپهرصادرات,50750,111899620,1316229375224,11534,11540,11880,346,3.0,11763,229,1.99,11540,12000,1399-9-3
6,فولاد,فولاد مباركه اصفهان,47836,254999176,3364279871960,13390,13070,13090,-300,-2.24,13190,-200,-1.49,12890,13750,1399-9-3
7,ثاميد,توسعه و عمران اميد,47691,319604981,738319024360,2330,2330,2320,-10,-0.43,2310,-20,-0.86,2250,2410,1399-9-3
8,شاروم,پتروشيمي اروميه,34776,10752318,195561035637,18117,17800,18628,511,2.82,18188,71,0.39,17765,18715,1399-9-3
9,وپويا,سرمايه گذاري پويا,34395,64119636,562571195888,9100,8820,8705,-395,-4.34,8774,-326,-3.58,8645,9240,1399-9-3
10,بپيوند,برق و انرژي پيوندگستر پارس,33933,24872067,589728968519,23278,23540,23790,512,2.2,23710,432,1.86,22940,24441,1399-9-3
11,وتجارت,بانك تجارت,33285,1609713220,5627913499640,3340,3430,3500,160,4.79,3500,160,4.79,3410,3500,1399-9-3
12,تليسه,دامداري تليسه نمونه,32309,301157094,2558077001517,7916,8010,8707,791,9.99,8494,578,7.3,7220,8707,1399-9-3
13,شبندر,پالايش نفت بندرعباس,30328,83933779,2487577064320,28890,29700,30050,1160,4.02,29640,750,2.6,28990,30290,1399-9-3
14,سيتا,سرمايه گذاري سيمان تامين,30327,39119441,684932056310,17320,17320,17710,390,2.25,17510,190,1.1,17110,17900,1399-9-3
15,دي,بانك دي,29797,61817492,2798352282702,45098,44001,44503,-595,-1.32,45268,170,0.38,44001,47000,1399-9-3
16,حكشتي,كشتيراني جمهوري اسلامي ايران,28090,82953431,2087886928610,26140,24840,24880,-1260,-4.82,25170,-970,-3.71,24840,26730,1399-9-3
17,ثبهساز,بهساز كاشانه تهران,27763,122061834,339223801590,2790,2750,2810,20,0.72,2780,-10,-0.36,2720,2860,1399-9-3
18,غزر,صنعتي زر ماكارون,27210,4107429,196555157590,48390,48000,47780,-610,-1.26,47850,-540,-1.12,46510,49500,1399-9-3
19,امين,تامين سرمايه امين,25971,21169750,240874279290,11310,11450,11380,70,0.62,11380,70,0.62,11310,11550,1399-9-3
20,بگيلان,توسعه مسير برق گيلان,25741,6990913,181288198629,25686,26800,26011,325,1.27,25932,246,0.96,25460,26800,1399-9-3
21,وبملت,بانك ملت,24894,523939028,2822519340650,5170,5210,5420,250,4.84,5390,220,4.26,5200,5420,1399-9-3
22,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,23080,397425751,1493141994130,3730,3740,3780,50,1.34,3760,30,0.8,3650,3890,1399-9-3
23,ذوب,سهامي ذوب آهن  اصفهان,20919,280361157,1310871013606,4775,4640,4618,-157,-3.29,4676,-99,-2.07,4555,4899,1399-9-3
24,گدنا,تهيه توزيع غذاي دنا آفرين فدك,19572,371629,8861865134,22711,23846,23846,1135,5.0,22889,178,0.78,23846,23846,1399-9-3
25,خزاميا,زامياد,18983,154005576,2061460688340,13940,13290,13250,-690,-4.95,13390,-550,-3.95,13250,14240,1399-9-3
26,پتاير,ايران‌ تاير,17724,11114506,1689952334650,152930,150000,146000,-6930,-4.53,152050,-880,-0.58,140110,163990,1399-9-3
27,وبصادر,بانك صادرات ايران,17081,506441589,1764844340840,3330,3420,3490,160,4.8,3480,150,4.5,3350,3490,1399-9-3
28,خساپا,سايپا,16528,865959661,2473441338580,2730,2800,2860,130,4.76,2860,130,4.76,2780,2860,1399-9-3
29,ولپارس,ليزينگ پارسيان,16103,3620114,20127833840,5300,5560,5560,260,4.91,5400,100,1.89,5560,5560,1399-9-3
30,رافزا,رايان هم افزا,15706,95736,3444677016,34268,35981,35981,1713,5.0,34380,112,0.33,35981,35981,1399-9-3
31,آريا,پليمر آريا ساسول,15544,2616523,430759945072,165628,165400,164000,-1628,-0.98,164631,-997,-0.6,163000,170000,1399-9-3
32,پترول,گروه پتروشيمي س. ايرانيان,15472,75623418,996651277850,13030,13010,13100,70,0.54,13180,150,1.15,13000,13490,1399-9-3
33,كحافظ,كاشي‌ وسراميك‌ حافظ‌,15030,68702353,1504895089320,22710,22350,21770,-940,-4.14,21900,-810,-3.57,21580,23240,1399-9-3
34,كچاد,معدني‌وصنعتي‌چادرملو,14456,96355949,2024329942620,20080,21080,21080,1000,4.98,21010,930,4.63,20200,21080,1399-9-3
35,شگويا,پتروشيمي تندگويان,14057,59319345,687413900739,11644,11550,11490,-154,-1.32,11588,-56,-0.48,11306,12099,1399-9-3
36,كاما,باما,13917,8374739,1500495497770,173110,168500,181760,8650,5.0,179170,6060,3.5,168500,181760,1399-9-3
37,بترانس,ايران‌ ترانسفو,12508,36146722,1192041677930,31590,32550,33160,1570,4.97,32980,1390,4.4,31640,33160,1399-9-3
38,ثشاهد,سرمايه‌ گذاري‌ شاهد,12305,38623396,916252049730,24390,24400,23180,-1210,-4.96,23720,-670,-2.75,23180,25300,1399-9-3
39,شبريز,پالايش نفت تبريز,11636,26275386,807382775220,30610,30990,30730,120,0.39,30730,120,0.39,30000,31690,1399-9-3
40,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,11401,60276735,785804112300,12800,13140,13000,200,1.56,13040,240,1.88,12700,13390,1399-9-3
41,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,10124,49350960,702952803960,14660,14500,14040,-620,-4.23,14240,-420,-2.86,13970,14990,1399-9-3
42,خپارس,پارس‌ خودرو,9932,102225034,834491864820,7840,8050,8230,390,4.97,8160,320,4.08,7950,8230,1399-9-3
43,گكوثر,هتل پارسيان كوثر اصفهان,9354,5102748,845167192671,163374,163000,163400,26,0.02,165630,2256,1.38,159000,173000,1399-9-3
44,وساپا,سرمايه‌گذاري‌ سايپا,9234,95564737,791134521340,7980,7850,8370,390,4.89,8280,300,3.76,7850,8370,1399-9-3
45,غگل,گلوكوزان‌,9084,86021863,376115983550,4490,4410,4310,-180,-4.01,4370,-120,-2.67,4270,4600,1399-9-3
46,تملت,تامين سرمايه بانك ملت,9062,41551497,339910178590,8460,8040,8130,-330,-3.9,8180,-280,-3.31,8040,8600,1399-9-3
47,ومعادن,توسعه‌معادن‌وفلزات‌,8664,50197521,737098309630,14910,14950,14530,-380,-2.55,14680,-230,-1.54,14300,15250,1399-9-3
48,فخوز,فولاد  خوزستان,8627,25780285,937821616720,37340,36300,35500,-1840,-4.93,36380,-960,-2.57,35480,38100,1399-9-3
49,كگل,معدني و صنعتي گل گهر,8484,34982557,696262931210,19120,20070,20070,950,4.97,19900,780,4.08,19120,20070,1399-9-3
50,صبا,سرمايه گذاري صبا تامين,8469,22352413,184028063654,8224,8005,8270,46,0.56,8233,9,0.11,8005,8451,1399-9-3
51,بركت,گروه دارويي بركت,8363,39177465,616747854960,15070,15300,15820,750,4.98,15740,670,4.45,14720,15820,1399-9-3
52,فارس,صنايع پتروشيمي خليج فارس,8092,45411408,570698626590,12540,12300,12450,-90,-0.72,12570,30,0.24,12290,12960,1399-9-3
53,ونوين,بانك‌اقتصادنوين‌,7962,188501932,940847692400,4790,4870,5020,230,4.8,4990,200,4.18,4770,5020,1399-9-3
54,كاوه,فولاد كاوه جنوب كيش,7889,43516054,811951625200,19390,18650,18430,-960,-4.95,18660,-730,-3.76,18430,19570,1399-9-3
55,بكام,كارخانجات توليدي شهيد قندي,7845,91704225,380089089080,4290,4200,4160,-130,-3.03,4140,-150,-3.5,4080,4360,1399-9-3
56,شتران,پالايش نفت تهران,7589,67992502,934112154940,13090,13740,13740,650,4.97,13740,650,4.97,13640,13740,1399-9-3
57,حسير,ريل سير كوثر,7576,29442892,527093386680,17882,17000,18776,894,5.0,17902,20,0.11,16988,18776,1399-9-3
