,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وكبهمن,مديريت سرمايه گذاري كوثربهمن,133755,59088489,1393584740035,22517,23300,23642,1125,5.0,23585,1068,4.74,23000,23642,1399-10-15
1,بوعلي,پتروشيمي بوعلي سينا,111866,41445964,2332894454340,58210,59380,55300,-2910,-5.0,56290,-1920,-3.3,55300,60500,1399-10-15
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,46647,21472980,3402029048380,150800,153000,160300,9500,6.3,158430,7630,5.06,150610,164960,1399-10-15
3,شستا,سرمايه گذاري تامين اجتماعي,46580,129011606,2754404451190,21290,21290,21080,-210,-0.99,21350,60,0.28,20920,22000,1399-10-15
4,بركت,گروه دارويي بركت,45351,131055822,3480391972010,27760,27100,26380,-1380,-4.97,26560,-1200,-4.32,26380,28380,1399-10-15
5,بپيوند,برق و انرژي پيوندگستر پارس,41182,44063486,980668038653,23107,22700,21953,-1154,-4.99,22256,-851,-3.68,21952,23100,1399-10-15
6,ولپارس,ليزينگ پارسيان,40951,108664456,823695730610,7920,7750,7530,-390,-4.92,7580,-340,-4.29,7530,7960,1399-10-15
7,پالايش,صندوق پالايشي يکم-سهام,40334,30742892,2367125240570,75560,77500,76600,1040,1.38,77000,1440,1.91,75000,78400,1399-10-15
8,خودرو,ايران‌ خودرو,39873,1046244915,3227598473310,2980,3060,3090,110,3.69,3080,100,3.36,2980,3120,1399-10-15
9,چخزر,صنايع چوب خزر كاسپين,39114,1635357,58262863839,33931,35627,35627,1696,5.0,35627,1696,5.0,35627,35627,1399-10-15
10,وسپهر,سرمايه گذاري مالي سپهرصادرات,38704,93966294,973299227585,10377,10400,10401,24,0.23,10358,-19,-0.18,10225,10503,1399-10-15
11,شپنا,پالايش نفت اصفهان,38701,195245899,2371915742700,11900,12100,12230,330,2.77,12150,250,2.1,11730,12450,1399-10-15
12,شاروم,پتروشيمي اروميه,31126,25637261,769035485692,31330,30600,29764,-1566,-5.0,29997,-1333,-4.25,29764,31500,1399-10-15
13,ثاميد,توسعه و عمران اميد,29685,206590083,416626722940,1950,1980,2040,90,4.62,2020,70,3.59,1910,2040,1399-10-15
14,كاما,باما,29081,106469388,2653720737250,24360,24250,25570,1210,4.97,24920,560,2.3,23500,25570,1399-10-15
15,خساپا,سايپا,28869,941253077,2162523493670,2200,2280,2310,110,5.0,2300,100,4.55,2220,2310,1399-10-15
16,وتجارت,بانك تجارت,25767,594591972,1975856319350,3190,3370,3270,80,2.51,3320,130,4.08,3220,3450,1399-10-15
17,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,25617,439598537,1639259458690,3670,3710,3700,30,0.82,3730,60,1.63,3590,3840,1399-10-15
18,امين,تامين سرمايه امين,25521,21435791,233716535710,10490,10680,11010,520,4.96,10900,410,3.91,10450,11010,1399-10-15
19,سيتا,سرمايه گذاري سيمان تامين,22447,30908724,471493196770,15220,15300,15120,-100,-0.66,15250,30,0.2,15010,15600,1399-10-15
20,غزر,صنعتي زر ماكارون,21984,3172864,159339999950,49420,48400,51480,2060,4.17,50220,800,1.62,48300,51800,1399-10-15
21,ثبهساز,بهساز كاشانه تهران,21653,86289508,221900335120,2470,2550,2590,120,4.86,2570,100,4.05,2470,2590,1399-10-15
22,آبادا,توليد نيروي برق آبادان,21203,6952714,125749161180,17270,18100,18130,860,4.98,18090,820,4.75,17770,18130,1399-10-15
23,بگيلان,توسعه مسير برق گيلان,20631,6645349,152666022749,22776,22502,22865,89,0.39,22973,197,0.86,22200,23590,1399-10-15
24,فولاد,فولاد مباركه اصفهان,20590,84691004,1074519281720,12640,12720,12640,0,0.0,12690,50,0.4,12570,13000,1399-10-15
25,شتران,پالايش نفت تهران,18636,79575092,821535758290,10030,10060,10420,390,3.89,10320,290,2.89,9940,10530,1399-10-15
26,فزرين,زرين معدن آسيا,18304,85006651,2060414609743,23827,25018,24001,174,0.73,24238,411,1.72,22810,25018,1399-10-15
27,زملارد,كشاورزي و دامپروري ملارد شير,18226,2380853,126278062267,50514,53039,53039,2525,5.0,53039,2525,5.0,53039,53039,1399-10-15
28,وپويا,سرمايه گذاري پويا,17054,21005300,154733474736,7107,7440,7462,355,5.0,7366,259,3.64,7070,7462,1399-10-15
29,گدنا,تهيه توزيع غذاي دنا آفرين فدك,17035,14840626,704566970158,47547,49924,45170,-2377,-5.0,47476,-71,-0.15,45170,49924,1399-10-15
30,ثشاهد,سرمايه‌ گذاري‌ شاهد,16572,53058665,1126836630800,21780,21600,21050,-730,-3.35,21240,-540,-2.48,20700,22390,1399-10-15
31,خبهمن,گروه‌بهمن‌,16445,69874308,2031226806590,30140,30000,28640,-1500,-4.98,29070,-1070,-3.55,28640,30400,1399-10-15
32,فملي,ملي‌ صنايع‌ مس‌ ايران‌,16245,44208266,611576362160,13660,14000,13720,60,0.44,13830,170,1.24,13630,14150,1399-10-15
33,غبهنوش,بهنوش‌ ايران‌,16034,15287747,1634355064970,106850,101510,111800,4950,4.63,106910,60,0.06,101510,112190,1399-10-15
34,پيزد,مجتمع صنايع لاستيك يزد,15949,3040419,232411216070,79630,78520,75649,-3981,-5.0,76441,-3189,-4.0,75649,79630,1399-10-15
35,وبملت,بانك ملت,15741,290052820,1457582676740,4840,4950,4940,100,2.07,5030,190,3.93,4910,5080,1399-10-15
36,شبندر,پالايش نفت بندرعباس,14526,44718742,1125186043340,24350,24790,25300,950,3.9,25160,810,3.33,24150,25560,1399-10-15
37,رافزا,رايان هم افزا,13990,81707,3315261525,38643,40575,40575,1932,5.0,38764,121,0.31,40575,40575,1399-10-15
38,زدشت,كشت و صنعت دشت خرم دره,13406,19687605,871747868240,45625,43612,44920,-705,-1.55,44279,-1346,-2.95,43344,46490,1399-10-15
39,انرژي3,سايراشخاص بورس انرژي,13035,2051238,883442037410,418520,430000,425900,7380,1.76,430690,12170,2.91,415200,439400,1399-10-15
40,وپارس,بانك‌پارسيان‌,12997,258394668,967473871130,3650,3750,3690,40,1.1,3740,90,2.47,3650,3830,1399-10-15
41,خكمك,كمك‌فنرايندامين‌,12903,24799832,1188534341920,48180,48500,48000,-180,-0.37,47930,-250,-0.52,45780,50570,1399-10-15
42,وبصادر,بانك صادرات ايران,12819,302036099,954990126150,3030,3160,3120,90,2.97,3160,130,4.29,3070,3180,1399-10-15
43,حكشتي,كشتيراني جمهوري اسلامي ايران,12459,30318080,659200052290,21380,21600,21650,270,1.26,21740,360,1.68,21070,22390,1399-10-15
44,ديران,ايران‌دارو,12069,28454635,933544551440,32270,32260,32570,300,0.93,32810,540,1.67,30660,33880,1399-10-15
45,دانا,بيمه دانا,12009,104639791,1125370386290,11090,11000,10600,-490,-4.42,10750,-340,-3.07,10540,11290,1399-10-15
46,ثاخت,بين‌المللي‌توسعه‌ساختمان,11957,166536414,837609095860,5190,5050,4940,-250,-4.82,5030,-160,-3.08,4940,5260,1399-10-15
47,خزاميا,زامياد,11820,70809639,820062426480,11530,11700,11410,-120,-1.04,11580,50,0.43,11020,12000,1399-10-15
48,شگويا,پتروشيمي تندگويان,11604,41021066,433851411923,10514,10631,10509,-5,-0.05,10576,62,0.59,10310,10774,1399-10-15
49,زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,10828,16528694,677715960890,42080,39980,41220,-860,-2.04,41000,-1080,-2.57,39980,43350,1399-10-15
50,پترول,گروه پتروشيمي س. ايرانيان,10689,42871278,469431558360,10720,11000,10970,250,2.33,10950,230,2.15,10700,11200,1399-10-15
51,غپينو,پارس‌ مينو,10611,121746628,1098711719180,9450,9110,8980,-470,-4.97,9020,-430,-4.55,8980,9420,1399-10-15
52,كبافق,معادن‌ بافق‌,10516,10878486,702937317550,66790,67700,63460,-3330,-4.99,64620,-2170,-3.25,63460,69000,1399-10-15
