,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,109624,98558514,9218376151500,87280,89000,95350,8070,9.25,93530,6250,7.16,87290,95860,1399-11-21
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,77150,52469218,8390530549240,150710,151000,162450,11740,7.79,159910,9200,6.1,147350,164800,1399-11-21
2,خزر,فنرسازي‌زر,36259,66062148,3329269175030,50960,53500,49070,-1890,-3.71,50400,-560,-1.1,48420,53500,1399-11-21
3,شستا,سرمايه گذاري تامين اجتماعي,35784,113360634,2566484289130,22270,22290,22790,520,2.33,22640,370,1.66,21700,23000,1399-11-21
4,سپيدار,سپيدار سيستم آسيا,35726,854492,52878528436,58937,61883,61883,2946,5.0,61736,2799,4.75,61883,61883,1399-11-21
5,كلوند,كاشي‌ الوند,28219,41721300,2154209617920,52840,54000,50810,-2030,-3.84,51630,-1210,-2.29,50200,55380,1399-11-21
6,خودرو,ايران‌ خودرو,26255,1007085333,2766121435280,2630,2630,2760,130,4.94,2750,120,4.56,2600,2760,1399-11-21
7,وكبهمن,مديريت سرمايه گذاري كوثربهمن,24530,13672209,183509545849,13455,13400,13499,44,0.33,13422,-33,-0.25,12910,13800,1399-11-21
8,وسپهر,سرمايه گذاري مالي سپهرصادرات,23674,67716707,685480312635,10106,10101,10188,82,0.81,10123,17,0.17,10100,10299,1399-11-21
9,شپنا,پالايش نفت اصفهان,23168,233883970,2853579928680,11690,11750,12270,580,4.96,12200,510,4.36,11720,12270,1399-11-21
10,شاروم,پتروشيمي اروميه,22042,19806267,376417276650,18737,18020,19673,936,5.0,19005,268,1.43,17801,19673,1399-11-21
11,بوعلي,پتروشيمي بوعلي سينا,21085,7476589,327926708220,43650,43670,44580,930,2.13,43860,210,0.48,42590,45300,1399-11-21
12,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,17834,455066522,1460662334070,3090,3100,3240,150,4.85,3210,120,3.88,3030,3240,1399-11-21
13,شتران,پالايش نفت تهران,17834,134768523,1248082319940,9000,9000,9380,380,4.22,9260,260,2.89,8810,9390,1399-11-21
14,آوا,صندوق س.سهام آواي معيار-س,17702,176066582,1449674606547,8418,8240,8090,-328,-3.9,8234,-184,-2.19,8000,8542,1399-11-21
15,زملارد,كشاورزي و دامپروري ملارد شير,17660,5900527,205402787018,35965,34284,34940,-1025,-2.85,34811,-1154,-3.21,34170,35800,1399-11-21
16,وتجارت,بانك تجارت,17603,389772092,1126449422920,2840,2840,2920,80,2.82,2890,50,1.76,2770,2940,1399-11-21
17,كزغال,زغال سنگ پروده طبس,16087,2125245,49858247700,22343,23460,23460,1117,5.0,23315,972,4.35,23460,23460,1399-11-21
18,ولپارس,ليزينگ پارسيان,15942,33885512,179307750360,5540,5290,5330,-210,-3.79,5290,-250,-4.51,5270,5450,1399-11-21
19,غزر,صنعتي زر ماكارون,15762,10697822,287468963030,28050,28290,26650,-1400,-4.99,26870,-1180,-4.21,26650,28290,1399-11-21
20,ثبهساز,بهساز كاشانه تهران,15031,82554854,205355869800,2480,2420,2530,50,2.02,2490,10,0.4,2400,2540,1399-11-21
