,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,شستا,سرمايه گذاري تامين اجتماعي,136906,347582228,9783787519750,27980,27200,28250,270,0.96,28150,170,0.61,26700,29000,1399-9-8
1,خودرو,ايران‌ خودرو,110912,2664906914,10248475989980,4030,3850,3840,-190,-4.71,3850,-180,-4.47,3830,3980,1399-9-8
2,وتجارت,بانك تجارت,92409,2634206766,9912843453990,3790,3870,3690,-100,-2.64,3760,-30,-0.79,3620,3970,1399-9-8
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,83831,248837188,6897899648420,27080,27300,27650,570,2.1,27720,640,2.36,26800,28160,1399-9-8
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,66090,35425003,6899673746470,196090,195000,192290,-3800,-1.94,194770,-1320,-0.67,190500,199100,1399-9-8
5,خساپا,سايپا,63396,2149946354,6091945759410,2960,2850,2820,-140,-4.73,2830,-130,-4.39,2820,2930,1399-9-8
6,وسپهر,سرمايه گذاري مالي سپهرصادرات,62966,139131672,1590222000763,11488,11200,11400,-88,-0.77,11430,-58,-0.5,11200,11700,1399-9-8
7,فولاد,فولاد مباركه اصفهان,59179,462832122,6317418658120,13120,13270,13770,650,4.95,13650,530,4.04,12910,13770,1399-9-8
8,شپنا,پالايش نفت اصفهان,58421,342752046,6336294342280,17790,18000,18670,880,4.95,18490,700,3.93,17400,18670,1399-9-8
9,وبصادر,بانك صادرات ايران,53027,1185817897,4342510907750,3760,3800,3580,-180,-4.79,3660,-100,-2.66,3580,3890,1399-9-8
10,بپيوند,برق و انرژي پيوندگستر پارس,47978,39746348,1012538758456,23596,23600,25955,2359,10.0,25475,1879,7.96,23600,25955,1399-9-8
11,ثاميد,توسعه و عمران اميد,46345,329254398,763959156010,2260,2240,2370,110,4.87,2320,60,2.65,2210,2370,1399-9-8
12,شبندر,پالايش نفت بندرعباس,43513,126031062,3472634049850,27940,26700,27460,-480,-1.72,27550,-390,-1.4,26560,28480,1399-9-8
13,شاروم,پتروشيمي اروميه,37194,10743130,201105726949,18218,17900,19128,910,5.0,18719,501,2.75,17667,19128,1399-9-8
14,وپارس,بانك‌پارسيان‌,35976,1184331831,4923905841660,4060,4260,4010,-50,-1.23,4160,100,2.46,3940,4260,1399-9-8
15,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,35676,647505294,2368504334320,3810,3700,3650,-160,-4.2,3660,-150,-3.94,3620,3810,1399-9-8
16,سيتا,سرمايه گذاري سيمان تامين,35183,42421679,733931653020,17150,16770,17470,320,1.87,17300,150,0.87,16750,17610,1399-9-8
17,وبملت,بانك ملت,35164,590053532,3258548643130,5580,5490,5460,-120,-2.15,5520,-60,-1.08,5380,5790,1399-9-8
18,ثبهساز,بهساز كاشانه تهران,34846,181742858,519420522010,2770,2720,2900,130,4.69,2860,90,3.25,2700,2900,1399-9-8
19,بگيلان,توسعه مسير برق گيلان,34207,11840956,310476290645,25351,25100,26618,1267,5.0,26221,870,3.43,25100,26618,1399-9-8
20,غزر,صنعتي زر ماكارون,33229,7641714,401182649880,52000,52800,52760,760,1.46,52500,500,0.96,50000,54350,1399-9-8
21,پيزد,مجتمع صنايع لاستيك يزد,32976,2774437,238778586986,86835,82950,85500,-1335,-1.54,86064,-771,-0.89,82950,89140,1399-9-8
22,زملارد,كشاورزي و دامپروري ملارد شير,29324,4799825,212249322500,42116,44221,44221,2105,5.0,44220,2104,5.0,43700,44221,1399-9-8
23,وپويا,سرمايه گذاري پويا,26306,33498640,294280555486,8841,8611,8700,-141,-1.59,8785,-56,-0.63,8610,8928,1399-9-8
24,شتران,پالايش نفت تهران,25605,133713847,1978815291080,14210,14500,14920,710,5.0,14800,590,4.15,14100,14920,1399-9-8
25,امين,تامين سرمايه امين,22978,15835069,193979595250,11670,12250,12250,580,4.97,12250,580,4.97,12250,12250,1399-9-8
26,خصدرا,صنعتي‌ دريايي‌ ايران‌,21795,374524917,1845782267138,5071,4818,5071,0,0.0,4928,-143,-2.82,4818,5071,1399-9-8
27,دي,بانك دي,21350,67325604,2997604257929,42909,42200,45054,2145,5.0,44524,1615,3.76,42200,45054,1399-9-8
28,ذوب,سهامي ذوب آهن  اصفهان,21101,253897152,1208889615433,4667,4690,4775,108,2.31,4761,94,2.01,4540,4860,1399-9-8
29,وساپا,سرمايه‌گذاري‌ سايپا,20531,262064606,2463098451490,9050,9500,9270,220,2.43,9400,350,3.87,9010,9500,1399-9-8
30,خزاميا,زامياد,19172,109337795,1375151808240,13150,12510,12530,-620,-4.71,12580,-570,-4.33,12500,12970,1399-9-8
31,زشگزا,شير و گوشت زاگرس شهركرد,18732,11330719,2317024365837,187413,204000,196799,9386,5.01,204490,17077,9.11,187912,206154,1399-9-8
32,ولپارس,ليزينگ پارسيان,18618,4271548,25372995120,5660,5940,5940,280,4.95,5800,140,2.47,5940,5940,1399-9-8
33,رافزا,رايان هم افزا,17811,103758,3769113108,34597,36326,36326,1729,5.0,34721,124,0.36,36326,36326,1399-9-8
34,آريا,پليمر آريا ساسول,16781,3608562,618713263397,164714,160000,172949,8235,5.0,171457,6743,4.09,160000,172949,1399-9-8
35,ثشاهد,سرمايه‌ گذاري‌ شاهد,16151,69514553,1727612124660,23790,24390,24970,1180,4.96,24850,1060,4.46,23790,24970,1399-9-8
36,پترول,گروه پتروشيمي س. ايرانيان,14680,107759973,1373898433520,12290,12050,12900,610,4.96,12750,460,3.74,12020,12900,1399-9-8
37,خبهمن,گروه‌بهمن‌,13849,59731039,1528206664950,26150,25600,25550,-600,-2.29,25580,-570,-2.18,24850,26850,1399-9-8
38,فرابورس,فرابورس ايران,13413,26867612,1392638327187,54204,51494,51510,-2694,-4.97,51833,-2371,-4.37,51494,53340,1399-9-8
39,بكهنوج,توليد برق ماهتاب كهنوج,13208,472123903,1468038914086,3082,2928,3236,154,5.0,3109,27,0.88,2928,3236,1399-9-8
40,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,12187,77955737,1013475304510,12560,12320,13180,620,4.94,13000,440,3.5,12110,13180,1399-9-8
41,شگويا,پتروشيمي تندگويان,12110,72702934,814457872983,10761,10600,11299,538,5.0,11203,442,4.11,10594,11299,1399-9-8
42,زبينا,كشاورزي و دامپروري بينالود,11958,20759675,1532651540055,68031,68000,70100,2069,3.04,73828,5797,8.52,65000,74834,1399-9-8
43,ونوين,بانك‌اقتصادنوين‌,11564,202566266,1007355401640,5150,5010,4910,-240,-4.66,4970,-180,-3.5,4900,5160,1399-9-8
44,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,11054,12698464,3925156951290,313350,297690,329010,15660,5.0,309100,-4250,-1.36,297690,329010,1399-9-8
45,صباح,ح . سرمايه گذاري صبا تامين,10981,42956971,245926278871,5640,5525,5870,230,4.08,5725,85,1.51,5525,5900,1399-9-8
46,تليسه,دامداري تليسه نمونه,10823,107432648,1180522503373,10001,11001,11001,1000,10.0,10988,987,9.87,10500,11001,1399-9-8
47,بزاگرس,نيروگاه زاگرس كوثر,10821,79192911,1128837282810,13992,13293,14691,699,5.0,14254,262,1.87,13293,14691,1399-9-8
48,شبريز,پالايش نفت تبريز,10480,23569419,674831894750,28920,28000,28260,-660,-2.28,28630,-290,-1.0,27510,29500,1399-9-8
49,سبزوا,سيمان لار سبزوار,10409,74866102,450127319155,6183,5910,5916,-267,-4.32,6012,-171,-2.77,5874,6279,1399-9-8
50,وخارزم,سرمايه گذاري خوارزمي,10322,72269065,652692114870,9010,8700,9120,110,1.22,9030,20,0.22,8650,9240,1399-9-8
51,صبا,سرمايه گذاري صبا تامين,10240,34908241,290025013412,8123,7900,8400,277,3.41,8308,185,2.28,7875,8520,1399-9-8
52,ومعادن,توسعه‌معادن‌وفلزات‌,10059,49721233,677903807590,13780,13390,13890,110,0.8,13630,-150,-1.09,13150,14000,1399-9-8
53,خپارس,پارس‌ خودرو,9918,96721174,737038322520,7990,7600,7600,-390,-4.88,7620,-370,-4.63,7600,7800,1399-9-8
54,وتوس,توسعه‌شهري‌توس‌گستر,9630,28835602,770666410720,26880,25610,28220,1340,4.99,26730,-150,-0.56,25540,28220,1399-9-8
55,كحافظ,كاشي‌ وسراميك‌ حافظ‌,9265,28226392,568007341900,20650,20350,19650,-1000,-4.84,20120,-530,-2.57,19620,21430,1399-9-8
56,حفاري,حفاري شمال,9121,50066386,665636404640,13720,13040,13450,-270,-1.97,13300,-420,-3.06,13040,13950,1399-9-8
57,غنوش,نوش‌ مازندران‌,9065,11558475,834182309850,69130,69510,72580,3450,4.99,72170,3040,4.4,67680,72580,1399-9-8
58,خرينگ,رينگ‌سازي‌مشهد,8975,15268887,869218790420,57860,60000,55010,-2850,-4.93,56930,-930,-1.61,54970,60750,1399-9-8
59,فخوز,فولاد  خوزستان,8806,20971227,769202717230,36210,35950,36600,390,1.08,36680,470,1.3,35310,37760,1399-9-8
60,انرژي3,سايراشخاص بورس انرژي,8740,2990698,765302552270,252730,240100,265360,12630,5.0,255890,3160,1.25,240100,265360,1399-9-8
61,كسرام,پارس‌ سرام‌,8648,94011678,675938425060,7190,7540,7350,160,2.23,7190,0,0.0,6840,7540,1399-9-8
62,چكاپا,گروه صنايع كاغذ پارس,8593,79482672,548989527210,6630,6600,6960,330,4.98,6910,280,4.22,6600,6960,1399-9-8
63,قنيشا,قند  نيشابور,8508,11845968,917648385630,74340,74360,78000,3660,4.92,77470,3130,4.21,73000,78050,1399-9-8
64,بجهرم,توسعه مولد نيروگاهي جهرم,8095,106001638,413522650021,3813,3720,4003,190,4.98,3901,88,2.31,3680,4003,1399-9-8
65,غگيلا,شيرپاستوريزه پگاه گيلان,7995,118891,2108056321,16887,17731,17731,844,5.0,16921,34,0.2,17731,17731,1399-9-8
66,ورنا,سرمايه‌گذاري‌ رنا(هلدينگ‌,7903,59244909,541687323400,9170,9330,8980,-190,-2.07,9140,-30,-0.33,8800,9620,1399-9-8
67,سمگا,گروه سرمايه گذاري ميراث فرهنگي,7639,34389546,642167460311,19509,18634,18910,-599,-3.07,18673,-836,-4.29,18534,19300,1399-9-8
68,گكوثر,هتل پارسيان كوثر اصفهان,7351,4684388,794125531918,157524,160000,173276,15752,10.0,169526,12002,7.62,153200,173276,1399-9-8
69,ختور,رادياتور ايران‌,6819,14070070,538614812450,40210,38200,38230,-1980,-4.92,38280,-1930,-4.8,38200,39990,1399-9-8
70,فارس,صنايع پتروشيمي خليج فارس,6800,78747125,985947798770,11960,12350,12550,590,4.93,12520,560,4.68,12040,12550,1399-9-8
71,خاور,ايران خودرو ديزل,6797,82251527,419960107653,5255,5098,5103,-152,-2.89,5106,-149,-2.84,5098,5250,1399-9-8
72,قشير,قند شيروان قوچان و بجنورد,6720,13437398,573791824695,39288,42000,41600,2312,5.88,42701,3413,8.69,40000,43216,1399-9-8
73,وپاسار,بانك  پاسارگاد,6710,91349091,1030620006030,11270,11340,11320,50,0.44,11280,10,0.09,11100,11440,1399-9-8
74,ونيرو,سرمايه‌گذاري‌نيرو,6656,84160464,355100610550,4190,4200,4290,100,2.39,4220,30,0.72,4050,4320,1399-9-8
75,تملت,تامين سرمايه بانك ملت,6478,18371883,159431350870,8470,8250,8890,420,4.96,8680,210,2.48,8250,8890,1399-9-8
76,ثاخت,بين‌المللي‌توسعه‌ساختمان,6312,82506061,329217596230,3960,3990,3990,30,0.76,3990,30,0.76,3810,4100,1399-9-8
77,حكشتي,كشتيراني جمهوري اسلامي ايران,6076,28570965,818899335940,27370,28720,28730,1360,4.97,28660,1290,4.71,27550,28730,1399-9-8
78,لپارس,پارس‌ الكتريك‌,5858,4580919,673838689140,140460,147480,147480,7020,5.0,147100,6640,4.73,140460,147480,1399-9-8
79,غديس,پاكديس,5650,25780154,409895489719,14581,15800,15790,1209,8.29,15900,1319,9.05,15000,16039,1399-9-8
80,دماوند,توليد نيروي برق دماوند,5626,5891064,444579961821,74848,75000,75500,652,0.87,75467,619,0.83,73050,78000,1399-9-8
81,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,5613,6279064,452128534830,70720,68000,71130,410,0.58,72010,1290,1.82,68000,73990,1399-9-8
82,كچاد,معدني‌وصنعتي‌چادرملو,5388,17644166,348570791720,19800,19400,19420,-380,-1.92,19760,-40,-0.2,19000,20200,1399-9-8
83,ميدكو,هلدينگ صنايع  معدني خاورميانه,5321,22795855,602525757359,26285,26310,26800,515,1.96,26431,146,0.56,26150,27100,1399-9-8
84,غشهداب,كشت و صنعت شهداب ناب خراسان,5312,46639612,205953358005,4372,4451,4347,-25,-0.57,4416,44,1.01,4210,4550,1399-9-8
85,زدشت,كشت و صنعت دشت خرم دره,4972,21204929,1129719645958,48622,53484,53484,4862,10.0,53276,4654,9.57,51053,53484,1399-9-8
86,وبانك,سرمايه گذاري گروه توسعه ملي,4824,43391306,419939779190,9370,9000,9830,460,4.91,9680,310,3.31,8970,9830,1399-9-8
87,زقيام,كشت و دام قيام اصفهان,4736,10521557,522351282614,46126,46200,50738,4612,10.0,49646,3520,7.63,46126,50738,1399-9-8
88,رانفور,خدمات‌انفورماتيك‌,4721,14874478,534132228460,35630,34010,35700,70,0.2,35910,280,0.79,33860,37300,1399-9-8
89,خچرخش,چرخشگر,4719,17555018,349147716190,19280,18350,20240,960,4.98,19890,610,3.16,18350,20240,1399-9-8
90,كرمان,س. توسعه و عمران استان كرمان,4719,11278860,877076094631,74310,76500,78025,3715,5.0,77763,3453,4.65,75800,78025,1399-9-8
91,غشان,شيرپاستوريزه‌پگاه‌خراسان‌,4717,30431975,255012944180,8220,7960,8630,410,4.99,8380,160,1.95,7810,8630,1399-9-8
92,نوين,بيمه نوين,4626,31153719,249255165359,7979,8200,7820,-159,-1.99,8001,22,0.28,7730,8300,1399-9-8
93,كالا,بورس كالاي ايران,4425,7490206,274001630910,37850,36130,36030,-1820,-4.81,36580,-1270,-3.36,35960,38000,1399-9-8
94,تكمبا,كمباين‌ سازي‌ ايران‌,4405,26782579,258357318480,9960,9910,9470,-490,-4.92,9650,-310,-3.11,9470,10150,1399-9-8
95,حسير,ريل سير كوثر,4400,12908241,226025800765,17412,17570,17740,328,1.88,17510,98,0.56,16700,18080,1399-9-8
96,شيران,س. صنايع‌شيميايي‌ايران,4345,9989030,323266707980,32900,32000,31900,-1000,-3.04,32360,-540,-1.64,31800,33490,1399-9-8
97,غاذر,كشت‌وصنعت‌پياذر,4337,3963304,330875221850,83590,85200,84420,830,0.99,83480,-110,-0.13,79420,87700,1399-9-8
98,فاذر,صنايع‌ آذرآب‌,4305,10339150,310505655400,29320,30550,29560,240,0.82,30030,710,2.42,29400,30700,1399-9-8
99,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,4273,17531194,320950789890,17770,18640,18200,430,2.42,18310,540,3.04,17670,18650,1399-9-8
100,افق,فروشگاههاي زنجيره اي افق كوروش,4221,7895649,633621739490,76500,80320,80320,3820,4.99,80250,3750,4.9,78830,80320,1399-9-8
101,فسرب,ملي‌ سرب‌وروي‌ ايران‌,4148,2751249,367579857960,130600,125100,137130,6530,5.0,133600,3000,2.3,124500,137130,1399-9-8
102,غگل,گلوكوزان‌,4147,54304148,259447296220,4600,4670,4830,230,5.0,4780,180,3.91,4600,4830,1399-9-8
103,ماديرا,صنايع ماشين هاي اداري ايران,4095,9023314,279728255883,30180,30000,30610,430,1.42,31001,821,2.72,28690,31680,1399-9-8
104,وپست,پست بانك ايران,4084,36229463,586094329110,15450,14690,16220,770,4.98,16180,730,4.72,14690,16220,1399-9-8
105,كترام,توليدي‌ كاشي‌ تكسرام‌,4059,7233560,260012765370,35650,34630,36870,1220,3.42,35950,300,0.84,34620,37400,1399-9-8
106,ثپرديس,سرمايه گذاري مسكن پرديس,4024,18723906,207313175527,10995,11000,11065,70,0.64,11072,77,0.7,10600,11490,1399-9-8
107,فولاي,صنايع فولاد آلياژي يزد,3952,13155392,471062037192,35761,33973,37549,1788,5.0,35808,47,0.13,33973,37549,1399-9-8
108,وبهمن,سرمايه‌گذاري‌بهمن‌,3859,46356800,843170470390,17390,18250,18230,840,4.83,18190,800,4.6,17500,18250,1399-9-8
109,پتاير,ايران‌ تاير,3813,3259018,529914187210,149840,157330,164820,14980,10.0,162600,12760,8.52,154010,164820,1399-9-8
110,كمند,صندوق س. با درآمد ثابت كمند,3759,327011744,3312293573390,10115,10127,10130,15,0.15,10129,14,0.14,10125,10133,1399-9-8
111,چدن,توليدي چدن سازان,3757,20671707,652334116000,30210,30000,31720,1510,5.0,31560,1350,4.47,30000,31720,1399-9-8
112,چافست,افست‌,3754,12376421,288346977820,22850,21710,23990,1140,4.99,23300,450,1.97,21710,23990,1399-9-8
113,حاريا,كشتيراني آريا,3751,18478835,538971451947,28730,27294,30166,1436,5.0,29167,437,1.52,27294,30166,1399-9-8
114,شفارا,پتروشيمي فارابي,3727,38010259,194096911146,5115,4860,5190,75,1.47,5106,-9,-0.18,4860,5297,1399-9-8
115,ارفع,شركت آهن و فولاد ارفع,3719,15652391,216963741294,13594,13720,13997,403,2.96,13861,267,1.96,13250,14200,1399-9-8
116,ثباغ,شهر سازي و خانه سازي باغميشه,3698,13019498,329698786936,26507,25300,25182,-1325,-5.0,25323,-1184,-4.47,25182,27000,1399-9-8
117,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,3683,9634694,351146399230,37910,36410,36100,-1810,-4.77,36450,-1460,-3.85,36020,38390,1399-9-8
118,وصنعت,سرمايه گذاري توسعه صنعت وتجارت,3668,24468093,193576170690,7820,7680,8120,300,3.84,7910,90,1.15,7610,8150,1399-9-8
119,تنوينح,ح . تامين سرمايه نوين,3665,13431880,66612046905,4996,4900,4849,-147,-2.94,4959,-37,-0.74,4800,5170,1399-9-8
