,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,سيتا,سرمايه گذاري سيمان تامين,108941,96299969,2136720203920,22230,22490,21610,-620,-2.79,22190,-40,-0.18,21300,23210,1399-6-22
1,امين,تامين سرمايه امين,101484,96847244,1546753044990,15260,16020,16020,760,4.98,15970,710,4.65,15300,16020,1399-6-22
2,آبادا,توليد نيروي برق آبادان,69894,19052035,543138425450,28660,28810,27690,-970,-3.38,28510,-150,-0.52,27380,29900,1399-6-22
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,63215,28186379,6020229054740,194910,214400,214400,19490,10.0,213590,18680,9.58,204770,214400,1399-6-22
4,فولاد,فولاد مباركه اصفهان,48362,284629059,4996669596670,16740,17570,17570,830,4.96,17560,820,4.9,17110,17570,1399-6-22
5,دي,بانك دي,45914,138493916,6194480241087,42896,45040,45040,2144,5.0,44727,1831,4.27,43050,45040,1399-6-22
6,غزر,صنعتي زر ماكارون,44385,6723096,489994263240,69480,72950,72950,3470,4.99,72880,3400,4.89,71000,72950,1399-6-22
7,شگويا,پتروشيمي تندگويان,42342,144402171,2201822567930,14973,15404,15600,627,4.19,15248,275,1.84,14500,15710,1399-6-22
8,بگيلان,توسعه مسير برق گيلان,36780,8059915,311438563732,36821,38662,38662,1841,5.0,38640,1819,4.94,37650,38662,1399-6-22
9,فملي,ملي‌ صنايع‌ مس‌ ايران‌,36623,177893211,5851708516820,31340,32900,32900,1560,4.98,32890,1550,4.95,32420,32900,1399-6-22
10,زملارد,كشاورزي و دامپروري ملارد شير,34476,728579,25537422529,33382,35051,35051,1669,5.0,34194,812,2.43,35051,35051,1399-6-22
11,ذوب,سهامي ذوب آهن  اصفهان,33290,333860918,2160770741971,6218,6438,6528,310,4.99,6472,254,4.08,6239,6528,1399-6-22
12,حكشتي,كشتيراني جمهوري اسلامي ايران,29732,63023353,3182604754950,51980,51010,49390,-2590,-4.98,50500,-1480,-2.85,49390,53490,1399-6-22
13,وتجارت,بانك تجارت,27251,739659753,2327943869260,3000,3150,3150,150,5.0,3150,150,5.0,3070,3150,1399-6-22
