,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,كزغال,زغال سنگ پروده طبس,341533,42055582,1221729396345,28371,27804,29650,1279,4.51,29050,679,2.39,27804,30073,1399-12-11
1,اپال,فرآوري معدني اپال كاني پارس,218445,156393219,2309766905030,13940,14770,14770,830,5.95,14770,830,5.95,13940,14770,1399-12-11
2,پالايش,صندوق پالايشي يکم-سهام,81456,117073723,9602737378940,79190,81000,83680,4490,5.67,82020,2830,3.57,79000,84190,1399-12-11
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,48884,40747664,5640263318210,133370,135000,140850,7480,5.61,138420,5050,3.79,134010,141350,1399-12-11
4,شستا,سرمايه گذاري تامين اجتماعي,42997,151916980,2897533470960,19420,19040,19080,-340,-1.75,19070,-350,-1.8,19040,19450,1399-12-11
5,شپنا,پالايش نفت اصفهان,36570,276005136,3187414857030,11730,11500,11600,-130,-1.11,11550,-180,-1.53,11500,11840,1399-12-11
6,فملي,ملي‌ صنايع‌ مس‌ ايران‌,33650,289648082,3663303567610,12860,12610,12710,-150,-1.17,12650,-210,-1.63,12610,12960,1399-12-11
7,وكبهمن,مديريت سرمايه گذاري كوثربهمن,32029,11243538,132807833145,11893,11656,12100,207,1.74,11812,-81,-0.68,11656,12220,1399-12-11
8,بوعلي,پتروشيمي بوعلي سينا,17647,3912669,162952819070,41520,41000,42010,490,1.18,41650,130,0.31,41000,42520,1399-12-11
9,وسپهر,سرمايه گذاري مالي سپهرصادرات,15155,31649045,319659016031,10100,10100,10101,1,0.01,10100,0,0.0,10100,10102,1399-12-11
10,فولاد,فولاد مباركه اصفهان,14642,91798722,1061173363080,11390,11690,11730,340,2.99,11560,170,1.49,11360,11780,1399-12-11
11,شبندر,پالايش نفت بندرعباس,12298,52983982,1257741971300,23710,23240,24250,540,2.28,23740,30,0.13,23240,24500,1399-12-11
