,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,سپيدار,سپيدار سيستم آسيا,34833,339905,20266835625,56786,59625,59625,2839,5.0,57859,1073,1.89,59625,59625,1399-11-19
1,آوا,صندوق س.سهام آواي معيار-س,23573,308828840,2625445982922,7489,7780,8630,1141,15.24,8501,1012,13.51,7780,8675,1399-11-19
2,زملارد,كشاورزي و دامپروري ملارد شير,22006,10999180,388960016281,35596,33817,36770,1174,3.3,35363,-233,-0.65,33817,37360,1399-11-19
3,وسپهر,سرمايه گذاري مالي سپهرصادرات,21996,49401233,506020618002,10002,10150,10251,249,2.49,10243,241,2.41,10103,10365,1399-11-19
4,وكبهمن,مديريت سرمايه گذاري كوثربهمن,20382,12842341,180144788692,13426,13500,14097,671,5.0,14027,601,4.48,13500,14097,1399-11-19
5,غزر,صنعتي زر ماكارون,19939,8352884,245080405180,28820,28210,29180,360,1.25,29340,520,1.8,28210,30220,1399-11-19
6,ولپارس,ليزينگ پارسيان,17110,23829203,137524346520,5540,5530,5810,270,4.87,5770,230,4.15,5350,5810,1399-11-19
7,شاروم,پتروشيمي اروميه,15288,4930418,93534011997,18168,17900,19076,908,5.0,18971,803,4.42,17900,19076,1399-11-19
8,شستا,سرمايه گذاري تامين اجتماعي,14091,57077056,1234093968270,20770,20910,21800,1030,4.96,21620,850,4.09,20910,21800,1399-11-19
9,كزغال,زغال سنگ پروده طبس,13844,1798058,39271384778,20801,21841,21841,1040,5.0,21567,766,3.68,21841,21841,1399-11-19
10,آسيا,بيمه آسيا,12972,297714775,756704514230,2610,2480,2600,-10,-0.38,2540,-70,-2.68,2480,2680,1399-11-19
11,امين,تامين سرمايه امين,12746,6648146,70418307470,10400,10420,10530,130,1.25,10590,190,1.83,10420,10800,1399-11-19
12,بوعلي,پتروشيمي بوعلي سينا,12567,3723068,162865891110,41770,42900,43850,2080,4.98,43750,1980,4.74,42900,43850,1399-11-19
13,ثبهساز,بهساز كاشانه تهران,12469,57388277,143172344380,2390,2500,2500,110,4.6,2490,100,4.18,2390,2500,1399-11-19
14,ثاميد,توسعه و عمران اميد,11493,77357431,135777476100,1680,1740,1760,80,4.76,1760,80,4.76,1680,1760,1399-11-19
15,ثشاهد,سرمايه‌ گذاري‌ شاهد,11465,44293977,935067396360,19460,21000,21590,2130,10.95,21110,1650,8.48,19950,21950,1399-11-19
16,سمگا,گروه سرمايه گذاري ميراث فرهنگي,11243,83299772,2280960225117,28460,27700,27520,-940,-3.3,27383,-1077,-3.78,27037,29410,1399-11-19
17,سيتا,سرمايه گذاري سيمان تامين,10852,24279706,374986048580,15040,15450,15450,410,2.73,15440,400,2.66,15200,15690,1399-11-19
18,پالايش,صندوق پالايشي يکم-سهام,10844,13519862,1082910493310,73060,79500,80360,7300,9.99,80100,7040,9.64,79300,80360,1399-11-19
19,وتوصا,گروه س توسعه صنعتي ايران,10777,73793702,961603772580,13450,12780,13210,-240,-1.78,13030,-420,-3.12,12780,13650,1399-11-19
20,بپيوند,برق و انرژي پيوندگستر پارس,10528,7512713,116151919720,14830,14510,15571,741,5.0,15461,631,4.25,14510,15571,1399-11-19
21,كرمان,س. توسعه و عمران استان كرمان,9978,15597662,885140519009,55323,53800,57903,2580,4.66,56748,1425,2.58,53800,58089,1399-11-19
22,آبادا,توليد نيروي برق آبادان,9950,3308468,50064772880,14520,14120,15240,720,4.96,15130,610,4.2,14120,15240,1399-11-19
23,كاما,باما,9116,61447578,911233406130,14380,14100,15090,710,4.94,14830,450,3.13,13870,15090,1399-11-19
24,توريل,توکاريل,8817,40206138,938609188072,23874,22681,24350,476,1.99,23345,-529,-2.22,22681,24990,1399-11-19
25,دارا يكم,صندوق واسطه گري مالي يكم-سهام,8746,7304742,1022459730790,127500,139000,140250,12750,10.0,139970,12470,9.78,139000,140250,1399-11-19
26,پيزد,مجتمع صنايع لاستيك يزد,8560,2415261,169935035949,70796,72220,68880,-1916,-2.71,70359,-437,-0.62,67400,72900,1399-11-19
27,كمرجان,بازرگاني و توليدي مرجان كار,8499,5071709,755091309799,142588,149650,149717,7129,5.0,148883,6295,4.41,142973,149717,1399-11-19
28,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,8233,16596860,448305377400,27420,27900,26510,-910,-3.32,27010,-410,-1.5,26050,28490,1399-11-19
29,كوير,توليدي فولاد سپيد فراب كوير,8212,29385808,747175724610,26480,25160,25480,-1000,-3.78,25430,-1050,-3.97,25160,27000,1399-11-19
30,غگرجي,بيسكويت‌  گرجي‌,8020,24487605,494422894110,20610,19580,20000,-610,-2.96,20190,-420,-2.04,19580,21440,1399-11-19
