,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,50519,54374903,4662042552380,86360,87260,84650,-1710,-1.98,85740,-620,-0.72,84010,87650,1399-12-27
1,حامي1401,اختيارف ت حامي-1401/02/31,49939,49939,49939,1,1,1,0,0.0,1,0,0.0,1,1,1399-12-27
2,رافزا,رايان هم افزا,41939,4993972,460806766282,90267,88462,95683,5416,6.0,92273,2006,2.22,88462,95683,1399-12-27
3,شپنا,پالايش نفت اصفهان,28447,174304778,2557871739290,14180,14850,14590,410,2.89,14670,490,3.46,14330,14990,1399-12-27
4,اپال,فرآوري معدني اپال كاني پارس,28125,47994924,859144895370,18080,17980,17970,-110,-0.61,17900,-180,-1.0,17720,18100,1399-12-27
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,26796,19008310,2817264609000,147990,150120,146610,-1380,-0.93,148210,220,0.15,146040,151590,1399-12-27
6,فولاد,فولاد مباركه اصفهان,26202,207764062,2943596839720,13500,14310,13990,490,3.63,14170,670,4.96,13860,14310,1399-12-27
7,كزغال,زغال سنگ پروده طبس,26116,13185767,490333773923,37100,37005,37550,450,1.21,37187,87,0.23,36420,37900,1399-12-27
8,بركت,گروه دارويي بركت,22127,47365424,1608989133770,34560,34100,33870,-690,-2.0,33970,-590,-1.71,33870,34700,1399-12-27
9,فملي,ملي‌ صنايع‌ مس‌ ايران‌,21713,92346591,1256438811180,13260,13890,13490,230,1.73,13610,350,2.64,13350,13940,1399-12-27
10,خودرو,ايران‌ خودرو,21456,648871386,1644989719670,2560,2620,2520,-40,-1.56,2540,-20,-0.78,2510,2630,1399-12-27
11,پترول,گروه پتروشيمي س. ايرانيان,19107,133113990,1464285277790,10420,11040,11040,620,5.95,11000,580,5.57,10730,11040,1399-12-27
12,خساپا,سايپا,19058,663319616,1563676482280,2350,2420,2330,-20,-0.85,2360,10,0.43,2310,2440,1399-12-27
13,وسپهر,سرمايه گذاري مالي سپهرصادرات,17359,35392223,376588128036,10617,11000,10408,-209,-1.97,10640,23,0.22,10405,11000,1399-12-27
14,سپيدار,سپيدار سيستم آسيا,12881,4901777,327865439552,67580,66229,66229,-1351,-2.0,66887,-693,-1.03,66229,70050,1399-12-27
