,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,110895,239997026,3171005244780,12783,13300,13105,322,2.52,13213,430,3.36,12660,13422,1399-7-30
1,خودرو,ايران‌ خودرو,90355,2494817097,8278212456060,3200,3310,3260,60,1.88,3320,120,3.75,3080,3360,1399-7-30
2,فولاد,فولاد مباركه اصفهان,69251,359350446,5150401312650,14710,14500,14360,-350,-2.38,14330,-380,-2.58,13980,15250,1399-7-30
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,69163,30472770,6096178176520,187080,200110,199260,12180,6.51,200050,12970,6.93,193820,205000,1399-7-30
4,خساپا,سايپا,60528,1562082734,3948677823340,2560,2510,2440,-120,-4.69,2530,-30,-1.17,2440,2680,1399-7-30
5,شپنا,پالايش نفت اصفهان,51609,305321752,5291153678860,17690,17700,16810,-880,-4.97,17330,-360,-2.04,16810,18560,1399-7-30
6,فملي,ملي‌ صنايع‌ مس‌ ايران‌,45582,148496612,3561797608680,23610,23610,23730,120,0.51,23990,380,1.61,22660,24790,1399-7-30
7,سيتا,سرمايه گذاري سيمان تامين,40621,43945518,797877612320,17890,18350,17950,60,0.34,18160,270,1.51,17500,18780,1399-7-30
8,بپيوند,برق و انرژي پيوندگستر پارس,37680,15204481,334559070674,21806,22537,21380,-426,-1.95,22004,198,0.91,21100,22890,1399-7-30
9,ثبهساز,بهساز كاشانه تهران,37338,161031003,571399437660,3510,3580,3470,-40,-1.14,3550,40,1.14,3410,3680,1399-7-30
10,آبادا,توليد نيروي برق آبادان,34483,13438821,271603481920,19740,20720,19660,-80,-0.41,20210,470,2.38,19000,20720,1399-7-30
11,بگيلان,توسعه مسير برق گيلان,33857,13033421,376668972667,28097,29501,28201,104,0.37,28900,803,2.86,27690,29501,1399-7-30
12,امين,تامين سرمايه امين,31388,26263223,317474730690,11980,12380,11930,-50,-0.42,12090,110,0.92,11650,12470,1399-7-30
13,زملارد,كشاورزي و دامپروري ملارد شير,30853,5877751,284087540372,50153,50001,47646,-2507,-5.0,48333,-1820,-3.63,47646,51600,1399-7-30
14,پترول,گروه پتروشيمي س. ايرانيان,30471,209879933,2941483214920,13380,14040,14040,660,4.93,14020,640,4.78,13600,14040,1399-7-30
15,وبصادر,بانك صادرات ايران,29945,624339818,2426134120990,3820,3870,3850,30,0.79,3890,70,1.83,3700,4010,1399-7-30
16,غزر,صنعتي زر ماكارون,28501,3710868,174197691860,47170,48000,45800,-1370,-2.9,46940,-230,-0.49,45210,49100,1399-7-30
17,وبملت,بانك ملت,27573,521096877,2780536266830,5190,5300,5240,50,0.96,5340,150,2.89,5110,5440,1399-7-30
18,گدنا,تهيه توزيع غذاي دنا آفرين فدك,26865,1255081,18360579949,13933,14629,14629,696,5.0,14172,239,1.72,14629,14629,1399-7-30
19,وتجارت,بانك تجارت,26306,869907165,2729089689430,3050,3190,3060,10,0.33,3140,90,2.95,3050,3200,1399-7-30
20,شتران,پالايش نفت تهران,25962,116641129,1691261480400,15000,14450,14250,-750,-5.0,14500,-500,-3.33,14250,15540,1399-7-30
21,شاروم,پتروشيمي اروميه,25534,3402447,70301359914,19679,20662,20662,983,5.0,20662,983,5.0,20662,20662,1399-7-30
22,وپويا,سرمايه گذاري پويا,24223,44141556,514742530278,12129,11523,11523,-606,-5.0,11661,-468,-3.86,11523,12110,1399-7-30
23,ذوب,سهامي ذوب آهن  اصفهان,20340,227609576,1158282512516,5150,5151,4934,-216,-4.19,5089,-61,-1.18,4901,5398,1399-7-30
24,رافزا,رايان هم افزا,19938,115937,3908700018,32109,33714,33714,1605,5.0,32227,118,0.37,33714,33714,1399-7-30
25,شگويا,پتروشيمي تندگويان,19829,87629563,1155040067369,13552,13680,12875,-677,-5.0,13181,-371,-2.74,12875,14150,1399-7-30
26,شبندر,پالايش نفت بندرعباس,19622,49485902,1725638961320,36100,35000,34300,-1800,-4.99,34870,-1230,-3.41,34300,36980,1399-7-30
27,ولپارس,ليزينگ پارسيان,18494,1382539,6387330180,4400,4620,4620,220,5.0,4420,20,0.45,4620,4620,1399-7-30
28,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,18176,118106992,1517697592480,13280,13110,13000,-280,-2.11,12850,-430,-3.24,12620,13700,1399-7-30
29,آريا,پليمر آريا ساسول,17847,4143148,690525582334,158919,166864,166864,7945,5.0,166667,7748,4.88,162500,166864,1399-7-30
30,صبا,سرمايه گذاري صبا تامين,16320,66005335,624515734780,9820,9660,9329,-491,-5.0,9462,-358,-3.65,9329,10000,1399-7-30
31,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,15910,187038225,863717650000,4760,4530,4530,-230,-4.83,4620,-140,-2.94,4530,4870,1399-7-30
32,حكشتي,كشتيراني جمهوري اسلامي ايران,13752,54186385,1847938681040,35890,34100,34100,-1790,-4.99,34100,-1790,-4.99,34100,34900,1399-7-30
33,صباح,ح . سرمايه گذاري صبا تامين,13431,77004888,521255272475,6463,6786,6786,323,5.0,6769,306,4.73,6510,6786,1399-7-30
34,وپارس,بانك‌پارسيان‌,12707,461891061,1702025806560,3520,3690,3690,170,4.83,3680,160,4.55,3580,3690,1399-7-30
35,چكاپا,گروه صنايع كاغذ پارس,12021,95771730,649397448930,6980,7050,6650,-330,-4.73,6780,-200,-2.87,6640,7320,1399-7-30
36,غگل,گلوكوزان‌,11819,88705241,460044851250,5310,5080,5050,-260,-4.9,5190,-120,-2.26,5050,5570,1399-7-30
