,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,اپال,فرآوري معدني اپال كاني پارس,428323,316172698,4406603988420,13160,13940,13940,780,5.93,13940,780,5.93,13600,13940,1399-12-10
1,پالايش,صندوق پالايشي يکم-سهام,22079,19178794,1518686786240,81990,79800,78720,-3270,-3.99,79190,-2800,-3.42,78720,80680,1399-12-10
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,17553,9967735,1329354947870,137850,135100,132340,-5510,-4.0,133370,-4480,-3.25,132340,136500,1399-12-10
3,بوعلي,پتروشيمي بوعلي سينا,13057,5491959,228024729160,41510,41530,41510,0,0.0,41520,10,0.02,41200,41640,1399-12-10
4,وسپهر,سرمايه گذاري مالي سپهرصادرات,12259,28034891,283155455679,10100,10100,10100,0,0.0,10100,0,0.0,10100,10101,1399-12-10
5,كزغال,زغال سنگ پروده طبس,11372,4203625,119261044875,28949,28371,28371,-578,-2.0,28371,-578,-2.0,28371,28371,1399-12-10
6,رافزا,رايان هم افزا,8216,48393,2194574157,42783,45349,45349,2566,6.0,42889,106,0.25,45349,45349,1399-12-10
7,سيتا,سرمايه گذاري سيمان تامين,8164,15073568,226122821500,15000,15000,15010,10,0.07,15000,0,0.0,15000,15010,1399-12-10
8,امين,تامين سرمايه امين,7591,5065402,52683312460,10400,10400,10400,0,0.0,10400,0,0.0,10400,10420,1399-12-10
9,كرمان,س. توسعه و عمران استان كرمان,7122,12766464,626691694437,49759,48764,49000,-759,-1.53,49089,-670,-1.35,48764,50500,1399-12-10
10,دسانكو,داروسازي سبحان انكولوژي,7106,37965120,601630691712,15054,14753,15957,903,6.0,15847,793,5.27,14753,15957,1399-12-10
11,گكوثر,هتل پارسيان كوثر اصفهان,6587,110772248,298805326244,2600,2756,2657,57,2.19,2697,97,3.73,2609,2756,1399-12-10
12,ونوين,بانك‌اقتصادنوين‌,6535,107528945,406147196790,3700,3670,3790,90,2.43,3780,80,2.16,3640,3900,1399-12-10
13,فولاد,فولاد مباركه اصفهان,6292,77302357,880833280220,11600,11370,11610,10,0.09,11390,-210,-1.81,11370,11620,1399-12-10
14,آريا,پليمر آريا ساسول,6082,2381688,169995449925,72785,71378,71330,-1455,-2.0,71376,-1409,-1.94,71330,71990,1399-12-10
15,كيان,صندوق س. با درآمد ثابت كيان,5120,31198537,853866227929,27353,27367,27372,19,0.07,27369,16,0.06,27365,27372,1399-12-10
16,بگيلان,توسعه مسير برق گيلان,4662,1276199,25105049835,19982,19583,19583,-399,-2.0,19823,-159,-0.8,19583,20223,1399-12-10
17,سصوفي,سيمان‌ صوفيان‌,4511,10676577,190568972840,17470,17850,17480,10,0.06,17850,380,2.18,17230,18310,1399-12-10
18,امين يكم,صندوق درآمد ثابت امين يكم فردا,3888,120965437,1224977740579,10122,10129,10128,6,0.06,10127,5,0.05,10125,10131,1399-12-10
19,شپترو,پتروشيمي آبادان,3760,54488364,235387378889,4282,4410,4216,-66,-1.54,4320,38,0.89,4197,4410,1399-12-10
20,هاي وب,داده گسترعصرنوين-هاي وب,3739,20340495,201745637710,9800,10000,9610,-190,-1.94,9920,120,1.22,9610,10190,1399-12-10
21,غگيلا,شيرپاستوريزه پگاه گيلان,3641,54588,1300176984,22470,23818,23818,1348,6.0,22503,33,0.15,23818,23818,1399-12-10
22,صبا,سرمايه گذاري صبا تامين,3635,13252532,90556398985,6970,6831,6831,-139,-1.99,6863,-107,-1.54,6831,6968,1399-12-10
23,كمند,صندوق س. با درآمد ثابت كمند,3478,140397990,1423423170941,10133,10140,10138,5,0.05,10138,5,0.05,10137,10141,1399-12-10
24,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,3437,40410080,1418271172810,35079,35096,35100,21,0.06,35097,18,0.05,35094,35100,1399-12-10
