,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,دارا يكم,صندوق واسطه گري مالي يكم-سهام,58017,30119583,5758330887510,200270,196500,186600,-13670,-6.83,191180,-9090,-4.54,186000,197000,1399-8-11
1,بپيوند,برق و انرژي پيوندگستر پارس,51912,70656346,1682084777665,24034,24500,23050,-984,-4.09,23807,-227,-0.94,22000,25250,1399-8-11
2,خساپا,سايپا,45089,1558164308,3749655485300,2440,2490,2400,-40,-1.64,2410,-30,-1.23,2320,2520,1399-8-11
3,وسپهر,سرمايه گذاري مالي سپهرصادرات,42935,122002362,1447307931498,12391,12456,11772,-619,-5.0,11863,-528,-4.26,11772,12456,1399-8-11
4,فولاد,فولاد مباركه اصفهان,30741,193483428,2421422917390,13010,13100,12370,-640,-4.92,12510,-500,-3.84,12360,13120,1399-8-11
5,سيتا,سرمايه گذاري سيمان تامين,25350,46807724,792433116520,17730,17730,16850,-880,-4.96,16930,-800,-4.51,16850,17730,1399-8-11
6,فملي,ملي‌ صنايع‌ مس‌ ايران‌,21310,81345212,1700893566630,21540,22000,20490,-1050,-4.87,20910,-630,-2.92,20480,22000,1399-8-11
7,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,18984,377620458,1519298057800,4190,4250,3990,-200,-4.77,4020,-170,-4.06,3990,4250,1399-8-11
8,شپنا,پالايش نفت اصفهان,16652,121359757,1672185098780,14450,14350,13730,-720,-4.98,13780,-670,-4.64,13730,14400,1399-8-11
9,ذوب,سهامي ذوب آهن  اصفهان,16413,221927179,1042439320517,4682,4786,4589,-93,-1.99,4697,15,0.32,4500,4830,1399-8-11
10,گدنا,تهيه توزيع غذاي دنا آفرين فدك,16407,156891,2510099109,15238,15999,15999,761,4.99,15274,36,0.24,15999,15999,1399-8-11
11,لپارس,پارس‌ الكتريك‌,15430,6426651,1232439791430,186000,195300,181800,-4200,-2.26,191770,5770,3.1,177500,195300,1399-8-11
12,وبصادر,بانك صادرات ايران,15387,362828569,1182073824960,3410,3400,3240,-170,-4.99,3260,-150,-4.4,3240,3400,1399-8-11
13,وبملت,بانك ملت,15013,238440402,1128358073680,4800,4890,4620,-180,-3.75,4730,-70,-1.46,4570,4890,1399-8-11
14,پترول,گروه پتروشيمي س. ايرانيان,14911,71566524,869753765900,12590,12800,11970,-620,-4.92,12150,-440,-3.49,11970,12800,1399-8-11
15,امين,تامين سرمايه امين,14328,19984916,227772237460,11890,11930,11300,-590,-4.96,11400,-490,-4.12,11300,12010,1399-8-11
16,آريا,پليمر آريا ساسول,13249,3061973,481635476708,161706,161990,154580,-7126,-4.41,157296,-4410,-2.73,154400,161990,1399-8-11
17,شاروم,پتروشيمي اروميه,12832,11374920,245383604719,22691,21557,21557,-1134,-5.0,21572,-1119,-4.93,21557,22230,1399-8-11
18,ثبهساز,بهساز كاشانه تهران,11795,74973158,218410858500,3050,3050,2900,-150,-4.92,2910,-140,-4.59,2900,3050,1399-8-11
19,رافزا,رايان هم افزا,11702,68305,2352560810,32802,34442,34442,1640,5.0,32875,73,0.22,34442,34442,1399-8-11
20,ولپارس,ليزينگ پارسيان,11531,881518,4178395320,4520,4740,4740,220,4.87,4530,10,0.22,4740,4740,1399-8-11
21,خپارس,پارس‌ خودرو,10693,130909877,818205471400,7040,6000,6300,-740,-10.51,6250,-790,-11.22,6000,6300,1399-8-11
22,ونوين,بانك‌اقتصادنوين‌,9455,380219909,1647447719540,4140,4340,4340,200,4.83,4330,190,4.59,4200,4340,1399-8-11
23,شتران,پالايش نفت تهران,9228,51218819,589737975350,12090,11900,11490,-600,-4.96,11510,-580,-4.8,11490,11960,1399-8-11
24,شبندر,پالايش نفت بندرعباس,9205,37459286,1029089400680,28870,27630,27430,-1440,-4.99,27470,-1400,-4.85,27430,28760,1399-8-11
25,گكوثر,هتل پارسيان كوثر اصفهان,8471,10572821,1566799355817,143749,140010,150936,7187,5.0,148191,4442,3.09,136562,150936,1399-8-11
26,بگيلان,توسعه مسير برق گيلان,8252,6681732,181199622907,28463,27700,27040,-1423,-5.0,27119,-1344,-4.72,27040,28200,1399-8-11
27,قثابت,قند ثابت‌ خراسان‌,7261,11043835,962283182440,84090,88290,85190,1100,1.31,87130,3040,3.62,80210,88290,1399-8-11
28,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,6961,41130656,445914741010,11300,11590,10740,-560,-4.96,10840,-460,-4.07,10740,11590,1399-8-11
29,وپارس,بانك‌پارسيان‌,6764,188808169,593966725940,3290,3250,3130,-160,-4.86,3150,-140,-4.26,3130,3280,1399-8-11
30,انرژي3,سايراشخاص بورس انرژي,6764,1413925,527593844040,384610,390000,365380,-19230,-5.0,373140,-11470,-2.98,365380,395000,1399-8-11
31,زبينا,كشاورزي و دامپروري بينالود,6254,11863869,569568624162,44650,48900,49115,4465,10.0,48009,3359,7.52,45000,49115,1399-8-11
32,غزر,صنعتي زر ماكارون,6077,2943981,147333587200,52660,50030,50030,-2630,-4.99,50050,-2610,-4.96,50030,51000,1399-8-11
33,صباح,ح . سرمايه گذاري صبا تامين,5786,28634117,180557521880,6614,6420,6300,-314,-4.75,6306,-308,-4.66,6284,6500,1399-8-11
34,آبادا,توليد نيروي برق آبادان,5395,3392987,63080692720,19520,19480,18550,-970,-4.97,18590,-930,-4.76,18550,19480,1399-8-11
35,فخوز,فولاد  خوزستان,5309,18648161,641609073870,35040,36000,34010,-1030,-2.94,34410,-630,-1.8,33290,36000,1399-8-11
36,صبا,سرمايه گذاري صبا تامين,5161,27033099,223078679671,8676,8420,8243,-433,-4.99,8252,-424,-4.89,8243,8489,1399-8-11
37,شگويا,پتروشيمي تندگويان,5119,25889399,280085988063,11352,11150,10785,-567,-4.99,10819,-533,-4.7,10785,11230,1399-8-11
38,كاما,باما,4944,4127509,655127099850,164430,168770,156210,-8220,-5.0,158720,-5710,-3.47,156210,168770,1399-8-11
39,كچاد,معدني‌وصنعتي‌چادرملو,4580,28737484,434280769620,14660,15360,15110,450,3.07,15110,450,3.07,14130,15390,1399-8-11
40,نوري,پتروشيمي نوري,4555,2912565,486637532050,165560,166600,166010,450,0.27,167080,1520,0.92,160300,171580,1399-8-11
41,غگيلا,شيرپاستوريزه پگاه گيلان,4324,109512,1878240312,16335,17151,17151,816,5.0,16364,29,0.18,17151,17151,1399-8-11
42,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,4228,27760651,465063543880,16010,16810,16600,590,3.69,16750,740,4.62,16150,16810,1399-8-11
43,فارس,صنايع پتروشيمي خليج فارس,3911,29104156,379033178450,13630,13250,12950,-680,-4.99,13020,-610,-4.48,12950,13300,1399-8-11
44,بجهرم,توسعه مولد نيروگاهي جهرم,3802,37504388,139279629561,3850,3910,3658,-192,-4.99,3714,-136,-3.53,3658,3920,1399-8-11
45,ثاميد,توسعه و عمران اميد,3681,40114995,103893131810,2710,2610,2580,-130,-4.8,2590,-120,-4.43,2580,2610,1399-8-11
46,فروي,ذوب روي اصفهان,3618,4789932,225158677843,47523,48250,46700,-823,-1.73,47007,-516,-1.09,45500,48400,1399-8-11
47,تسه9907,امتياز تسهيلات مسكن مهر99,3609,99414,81978918100,836144,810222,822620,-13524,-1.62,824621,-11523,-1.38,803055,830000,1399-8-11
48,شسپا,نفت سپاهان,3517,15324884,297622561240,18570,19490,19490,920,4.95,19420,850,4.58,18800,19490,1399-8-11
49,كاوه,فولاد كاوه جنوب كيش,3455,26836104,521807541280,20230,20160,19220,-1010,-4.99,19440,-790,-3.91,19220,20440,1399-8-11
50,وپاسار,بانك  پاسارگاد,3438,35741808,310860945150,9090,9190,8800,-290,-3.19,8700,-390,-4.29,8640,9190,1399-8-11
51,وخارزم,سرمايه گذاري خوارزمي,3199,27129224,267204462730,10350,9840,9840,-510,-4.93,9850,-500,-4.83,9840,9970,1399-8-11
52,وپست,پست بانك ايران,3131,26051280,285610758510,10470,10990,10990,520,4.97,10960,490,4.68,10510,10990,1399-8-11
53,بركت,گروه دارويي بركت,2788,11616395,153498490770,13760,13890,13080,-680,-4.94,13210,-550,-4.0,13080,13890,1399-8-11
54,زقيام,كشت و دام قيام اصفهان,2739,9525027,298996213006,28852,31737,31737,2885,10.0,31391,2539,8.8,29000,31737,1399-8-11
55,ولساپا,ليزينگ رايان‌ سايپا,2722,43586573,151506265960,3620,3580,3440,-180,-4.97,3480,-140,-3.87,3440,3670,1399-8-11
56,شصدفح,ح . صنعتي دوده فام,2687,1033246,18304994024,18058,18020,17741,-317,-1.76,17716,-342,-1.89,17620,18020,1399-8-11
57,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,2659,11917983,351306831260,28100,29500,29500,1400,4.98,29480,1380,4.91,28370,29500,1399-8-11
58,ختوقا,قطعات‌ اتومبيل‌ ايران‌,2538,33329197,122428067210,3850,3720,3660,-190,-4.94,3670,-180,-4.68,3660,3850,1399-8-11
59,زدشت,كشت و صنعت دشت خرم دره,2500,8195997,310236925745,36293,38050,38107,1814,5.0,37852,1559,4.3,36610,38107,1399-8-11
60,ارفع,شركت آهن و فولاد ارفع,2488,15199338,192525456155,12754,13000,12500,-254,-1.99,12667,-87,-0.68,12117,13010,1399-8-11
61,آگاس,صندوق س.هستي بخش آگاه-س,2429,2191216,137092994967,64872,64500,61006,-3866,-5.96,62565,-2307,-3.56,61000,65400,1399-8-11
62,نوين,بيمه نوين,2407,20441919,131695912801,6317,6400,6341,24,0.38,6442,125,1.98,6172,6600,1399-8-11
63,زشگزا,شير و گوشت زاگرس شهركرد,2384,2358127,253331332598,98301,108120,108131,9830,10.0,107429,9128,9.29,99986,108131,1399-8-11
64,كگل,معدني و صنعتي گل گهر,2317,13271524,200658589760,15270,15920,15300,30,0.2,15120,-150,-0.98,14570,15920,1399-8-11
65,كمند,صندوق س. با درآمد ثابت كمند,2279,106088031,1078748811540,10158,10160,10171,13,0.13,10168,10,0.1,10160,10178,1399-8-11
66,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,2212,10644152,109685298542,10749,10700,10170,-579,-5.39,10305,-444,-4.13,10161,10700,1399-8-11
67,هاي وب,داده گسترعصرنوين-هاي وب,2184,8318263,190220397140,23990,23990,22800,-1190,-4.96,22870,-1120,-4.67,22800,24190,1399-8-11
