,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,ثبهساز,بهساز كاشانه تهران,132692,575167542,2324462721450,3790,4000,4200,410,10.82,4040,250,6.6,3800,4200,1399-6-23
1,وبملت,بانك ملت,120381,2074017561,12015308783350,5690,5800,5850,160,2.81,5790,100,1.76,5410,5970,1399-6-23
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,115376,59432471,12577340913050,213590,201000,214950,1360,0.64,211620,-1970,-0.92,195000,229800,1399-6-23
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,97978,319488050,10352604817800,32890,32990,33100,210,0.64,32400,-490,-1.49,31250,33990,1399-6-23
4,فولاد,فولاد مباركه اصفهان,89659,609948922,10891254011610,17560,17590,18430,870,4.95,17860,300,1.71,16690,18430,1399-6-23
5,غزر,صنعتي زر ماكارون,58742,8825971,631627519660,72880,73750,71750,-1130,-1.55,71560,-1320,-1.81,69240,75990,1399-6-23
6,وتجارت,بانك تجارت,55983,1316396590,4186105563120,3150,3170,3210,60,1.9,3180,30,0.95,3000,3280,1399-6-23
7,وبصادر,بانك صادرات ايران,47770,1349499843,4882530207380,3480,3650,3650,170,4.89,3620,140,4.02,3430,3650,1399-6-23
8,زملارد,كشاورزي و دامپروري ملارد شير,33257,1452827,52160847781,34194,35903,35903,1709,5.0,35852,1658,4.85,35903,35903,1399-6-23
9,شگويا,پتروشيمي تندگويان,28473,123559828,1838580589049,15248,15420,14811,-437,-2.87,14880,-368,-2.41,14486,15750,1399-6-23
10,ذوب,سهامي ذوب آهن  اصفهان,24867,289970662,1811274748590,6472,6527,6220,-252,-3.89,6246,-226,-3.49,6149,6590,1399-6-23
11,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,23680,113917177,1769838728640,16060,16000,15580,-480,-2.99,15540,-520,-3.24,15260,16490,1399-6-23
12,آريا,پليمر آريا ساسول,23501,1957155,295843549800,143962,151160,151160,7198,5.0,151160,7198,5.0,151160,151160,1399-6-23
13,دي,بانك دي,21458,75850499,3301148995362,44727,43000,42491,-2236,-5.0,43522,-1205,-2.69,42491,45900,1399-6-23
14,گدنا,تهيه توزيع غذاي دنا آفرين فدك,21206,203882,1322174770,6177,6485,6485,308,4.99,6185,8,0.13,6485,6485,1399-6-23
15,چكاپا,گروه صنايع كاغذ پارس,20981,189906450,1884647775990,9620,9600,10100,480,4.99,9920,300,3.12,9330,10100,1399-6-23
16,فخوز,فولاد  خوزستان,17167,50080912,2356593930980,47720,47750,48100,380,0.8,47060,-660,-1.38,45340,49930,1399-6-23
17,رافزا,رايان هم افزا,17098,99485,2929136855,28041,29443,29443,1402,5.0,28119,78,0.28,29443,29443,1399-6-23
18,بپيوند,برق و انرژي پيوندگستر پارس,16116,1442816,36143983616,23859,25051,25051,1192,5.0,24641,782,3.28,25051,25051,1399-6-23
19,ولپارس,ليزينگ پارسيان,13850,1861388,7352482600,3770,3950,3950,180,4.77,3790,20,0.53,3950,3950,1399-6-23
20,امين,تامين سرمايه امين,13841,12375671,189729598130,15970,15900,15180,-790,-4.95,15330,-640,-4.01,15180,15900,1399-6-23
21,كگل,معدني و صنعتي گل گهر,13833,105825329,2315743286970,20870,21910,21910,1040,4.98,21880,1010,4.84,21060,21910,1399-6-23
