,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,101151,41711266,4045280635170,100750,100000,94300,-6450,-6.4,96980,-3770,-3.74,92300,100040,1399-9-25
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,56654,16614777,2906514025090,185820,180450,175110,-10710,-5.76,174940,-10880,-5.86,172160,180450,1399-9-25
2,خودرو,ايران‌ خودرو,51101,1768181344,6406985321760,3810,3650,3650,-160,-4.2,3620,-190,-4.99,3620,3760,1399-9-25
3,فولاد,فولاد مباركه اصفهان,30337,303302198,4198354732030,14550,13980,13830,-720,-4.95,13840,-710,-4.88,13830,14150,1399-9-25
4,فملي,ملي‌ صنايع‌ مس‌ ايران‌,29227,171680613,2507272076560,15350,14700,14600,-750,-4.89,14600,-750,-4.89,14590,15060,1399-9-25
5,امين,تامين سرمايه امين,28400,31203086,348610110760,11680,11200,11230,-450,-3.85,11170,-510,-4.37,11100,11580,1399-9-25
6,وسپهر,سرمايه گذاري مالي سپهرصادرات,26573,62544488,691847247071,11612,11120,11032,-580,-4.99,11062,-550,-4.74,11032,11500,1399-9-25
7,چخزر,صنايع چوب خزر كاسپين,22973,154824,4313241816,26533,27859,27859,1326,5.0,26641,108,0.41,27859,27859,1399-9-25
8,بپيوند,برق و انرژي پيوندگستر پارس,21705,24427673,736214205698,33187,29880,29869,-3318,-10.0,30139,-3048,-9.18,29869,32000,1399-9-25
9,وكبهمن,مديريت سرمايه گذاري كوثربهمن,20210,1167668,19700894496,16069,16872,16872,803,5.0,16341,272,1.69,16872,16872,1399-9-25
10,وتجارت,بانك تجارت,17225,583350550,2088666294140,3750,3650,3570,-180,-4.8,3580,-170,-4.53,3570,3740,1399-9-25
11,بوعلي,پتروشيمي بوعلي سينا,16318,2666831,127954551380,45700,47980,47980,2280,4.99,47980,2280,4.99,47980,47980,1399-9-25
12,ماديرا,صنايع ماشين هاي اداري ايران,16031,42722517,1397879901492,32672,33100,33012,340,1.04,32720,48,0.15,31100,34300,1399-9-25
13,شستا,سرمايه گذاري تامين اجتماعي,14961,57453535,1482508536860,27150,25800,25800,-1350,-4.97,25800,-1350,-4.97,25800,26100,1399-9-25
14,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,14152,78354247,1661902956700,21660,22740,20810,-850,-3.92,21210,-450,-2.08,20580,22740,1399-9-25
15,رافزا,رايان هم افزا,13970,81739,3140821075,36596,38425,38425,1829,5.0,36704,108,0.3,38425,38425,1399-9-25
16,ولپارس,ليزينگ پارسيان,13241,68529220,554500700690,8190,8000,7790,-400,-4.88,8090,-100,-1.22,7790,8490,1399-9-25
17,دانا,بيمه دانا,12865,195474634,1795971513380,8780,9210,9210,430,4.9,9190,410,4.67,8820,9210,1399-9-25
18,وتوصا,گروه س توسعه صنعتي ايران,10490,58484679,1062931897160,18200,17400,18390,190,1.04,18170,-30,-0.16,17290,19110,1399-9-25
19,آريا,پليمر آريا ساسول,9986,2595159,455272663055,183838,175001,174647,-9191,-5.0,175432,-8406,-4.57,174647,182400,1399-9-25
20,غبهنوش,بهنوش‌ ايران‌,9486,7780460,1100274392200,149780,152400,134810,-14970,-9.99,141420,-8360,-5.58,134810,159900,1399-9-25
21,خساپا,سايپا,9361,480808285,1327422849050,2900,2760,2760,-140,-4.83,2760,-140,-4.83,2760,2810,1399-9-25
22,وبملت,بانك ملت,8739,196978132,990262845200,5280,5100,5020,-260,-4.92,5030,-250,-4.73,5020,5180,1399-9-25
23,ولساپا,ليزينگ رايان‌ سايپا,8427,157999284,648167534520,4280,4070,4180,-100,-2.34,4100,-180,-4.21,4070,4270,1399-9-25
24,وبصادر,بانك صادرات ايران,7623,366019324,1230589482090,3530,3400,3360,-170,-4.82,3360,-170,-4.82,3360,3440,1399-9-25
