,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,92007,220800405,2620192728906,11695,11600,12198,503,4.3,11867,172,1.47,11210,12260,1399-8-7
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,61075,32187242,6139159302310,187730,188500,192950,5220,2.78,190730,3000,1.6,182000,197560,1399-8-7
2,آبادا,توليد نيروي برق آبادان,46668,15212188,292441645480,18910,18500,19850,940,4.97,19220,310,1.64,17970,19850,1399-8-7
3,فولاد,فولاد مباركه اصفهان,46437,284033286,3532876118970,12500,12070,12910,410,3.28,12440,-60,-0.48,11880,13190,1399-8-7
4,خودرو,ايران‌ خودرو,44194,1461179994,4605760186190,3040,3070,3190,150,4.93,3150,110,3.62,2920,3220,1399-8-7
5,ثبهساز,بهساز كاشانه تهران,42625,186108340,551361729840,3080,2930,2980,-100,-3.25,2960,-120,-3.9,2930,3170,1399-8-7
6,بپيوند,برق و انرژي پيوندگستر پارس,40993,20148258,442077510897,20257,21400,22282,2025,10.0,21941,1684,8.31,21023,22282,1399-8-7
7,شبندر,پالايش نفت بندرعباس,32352,126082058,3587846272330,29910,28420,28510,-1400,-4.68,28460,-1450,-4.85,28420,29910,1399-8-7
8,بگيلان,توسعه مسير برق گيلان,31124,12685980,357107902975,26915,27430,28260,1345,5.0,28150,1235,4.59,27000,28260,1399-8-7
9,سيتا,سرمايه گذاري سيمان تامين,30326,35726940,605853761180,16310,16700,17120,810,4.97,16960,650,3.99,15740,17120,1399-8-7
10,فملي,ملي‌ صنايع‌ مس‌ ايران‌,30277,100296057,2064206435550,20790,19990,21290,500,2.41,20580,-210,-1.01,19760,22050,1399-8-7
11,امين,تامين سرمايه امين,28729,22399955,253978282600,10880,11000,11420,540,4.96,11340,460,4.23,10470,11470,1399-8-7
12,وبصادر,بانك صادرات ايران,24864,636644930,2081924251260,3390,3250,3340,-50,-1.47,3270,-120,-3.54,3230,3550,1399-8-7
13,پترول,گروه پتروشيمي س. ايرانيان,23346,140260328,1692995061770,12350,11870,12380,30,0.24,12070,-280,-2.27,11740,13180,1399-8-7
14,شگويا,پتروشيمي تندگويان,23207,147088883,1647039692919,11742,11155,11215,-527,-4.49,11198,-544,-4.63,11155,11490,1399-8-7
15,وبملت,بانك ملت,22627,439554452,2016709798100,4640,4500,4780,140,3.02,4590,-50,-1.08,4410,4930,1399-8-7
16,غزر,صنعتي زر ماكارون,20232,3407859,174686852340,48820,51260,51260,2440,5.0,51260,2440,5.0,48820,51260,1399-8-7
17,گدنا,تهيه توزيع غذاي دنا آفرين فدك,19207,1232387,19309039516,14922,15668,15668,746,5.0,15183,261,1.75,15668,15668,1399-8-7
18,آريا,پليمر آريا ساسول,18957,5016192,778047035285,149235,150600,156696,7461,5.0,155107,5872,3.93,146011,156696,1399-8-7
19,ذوب,سهامي ذوب آهن  اصفهان,18954,252227916,1125310265466,4391,4301,4610,219,4.99,4461,70,1.59,4180,4610,1399-8-7
20,صبا,سرمايه گذاري صبا تامين,17188,74307367,642686058723,9088,8634,8652,-436,-4.8,8649,-439,-4.83,8634,8803,1399-8-7
21,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,15506,128169512,1385374705260,11140,10590,11240,100,0.9,10810,-330,-2.96,10590,11490,1399-8-7
22,ولپارس,ليزينگ پارسيان,14834,1287049,6049130300,4480,4700,4700,220,4.91,4500,20,0.45,4680,4700,1399-8-7
23,رافزا,رايان هم افزا,14488,91778,3141102050,32596,34225,34225,1629,5.0,32692,96,0.29,34225,34225,1399-8-7
24,بركت,گروه دارويي بركت,14051,61619294,814928187260,13830,13140,13650,-180,-1.3,13230,-600,-4.34,13140,13770,1399-8-7
25,صباح,ح . سرمايه گذاري صبا تامين,13198,68347832,432807489904,6115,6105,6420,305,4.99,6332,217,3.55,5982,6420,1399-8-7
26,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,11421,81183457,1224682625380,15650,14870,15250,-400,-2.56,15090,-560,-3.58,14870,15890,1399-8-7
27,وپارس,بانك‌پارسيان‌,11263,297757023,936827876210,3280,3120,3190,-90,-2.74,3150,-130,-3.96,3120,3460,1399-8-7
28,غگل,گلوكوزان‌,9668,79204500,378322644770,4930,4690,4850,-80,-1.62,4780,-150,-3.04,4690,5140,1399-8-7
