,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,سپيدار,سپيدار سيستم آسيا,4172382,25999863,1034794547400,1000,39800,39800,38800,3880.0,39800,38800,3880.0,39800,39800,1399-10-17
1,بوعلي,پتروشيمي بوعلي سينا,78000,24597041,1274053116690,54130,53260,51430,-2700,-4.99,51800,-2330,-4.3,51430,53850,1399-10-17
2,چخزر,صنايع چوب خزر كاسپين,71303,1682526,66086256228,37408,39278,39278,1870,5.0,39278,1870,5.0,39278,39278,1399-10-17
3,شستا,سرمايه گذاري تامين اجتماعي,56060,170578376,3346015832290,20430,20000,19410,-1020,-4.99,19620,-810,-3.96,19410,20200,1399-10-17
4,پالايش,صندوق پالايشي يکم-سهام,41702,20683722,1426260815390,73420,71200,67900,-5520,-7.52,68960,-4460,-6.07,67550,71500,1399-10-17
5,وسپهر,سرمايه گذاري مالي سپهرصادرات,38422,112021183,1132048373682,10087,10090,10220,133,1.32,10106,19,0.19,9990,10350,1399-10-17
6,ثبهساز,بهساز كاشانه تهران,32631,243110491,663677924690,2670,2720,2800,130,4.87,2730,60,2.25,2560,2800,1399-10-17
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,32014,12576792,1819040000160,153380,149990,142960,-10420,-6.79,144630,-8750,-5.7,142000,150000,1399-10-17
8,گشان,توسعه بين المللي پديده شانديز,31971,47928062,2768532307902,58007,59167,56847,-1160,-2.0,57764,-243,-0.42,56847,59167,1399-10-17
9,فولاد,فولاد مباركه اصفهان,28550,191378399,2254561888270,12320,11850,11720,-600,-4.87,11780,-540,-4.38,11710,12280,1399-10-17
10,سيتا,سرمايه گذاري سيمان تامين,26058,73102570,1099006406780,14990,15010,15180,190,1.27,15030,40,0.27,14450,15500,1399-10-17
11,غنوش,نوش‌ مازندران‌,25828,39686651,3240309227200,78660,82590,77150,-1510,-1.92,81650,2990,3.8,75510,82590,1399-10-17
12,كاما,باما,25219,81389314,2034372886710,26000,26570,24700,-1300,-5.0,25000,-1000,-3.85,24700,26570,1399-10-17
13,خساپا,سايپا,24789,765476773,1620437008570,2220,2200,2110,-110,-4.95,2120,-100,-4.5,2110,2200,1399-10-17
14,ثاميد,توسعه و عمران اميد,23990,183046002,353027185660,2020,1970,1930,-90,-4.46,1930,-90,-4.46,1920,1980,1399-10-17
15,خودرو,ايران‌ خودرو,23112,661353880,1855444422320,2940,2860,2800,-140,-4.76,2810,-130,-4.42,2800,2930,1399-10-17
16,فملي,ملي‌ صنايع‌ مس‌ ايران‌,21965,87806338,1130388693960,13440,12900,12800,-640,-4.76,12870,-570,-4.24,12770,13360,1399-10-17
17,امين,تامين سرمايه امين,21703,21586417,233203168930,10930,10930,10690,-240,-2.2,10800,-130,-1.19,10510,10970,1399-10-17
18,آبادا,توليد نيروي برق آبادان,21593,10201915,175815733440,18090,17870,17190,-900,-4.98,17230,-860,-4.75,17190,17870,1399-10-17
19,بگيلان,توسعه مسير برق گيلان,21509,11577130,255621725068,22137,21350,22550,413,1.87,22080,-57,-0.26,21031,23000,1399-10-17
20,وتجارت,بانك تجارت,19731,750919475,2283054912790,3190,3040,3040,-150,-4.7,3040,-150,-4.7,3040,3090,1399-10-17
21,خودكفا,اقتصادي و خودكفايي آزادگان,19397,74173277,2943716938417,40099,41280,38897,-1202,-3.0,39687,-412,-1.03,38897,41280,1399-10-17
22,پترول,گروه پتروشيمي س. ايرانيان,17158,120666038,1250757795820,10500,10310,10530,30,0.29,10370,-130,-1.24,9980,10750,1399-10-17
23,پيزد,مجتمع صنايع لاستيك يزد,17152,1978932,150133686665,74852,73050,76210,1358,1.81,75866,1014,1.35,73050,77799,1399-10-17
24,پتاير,ايران‌ تاير,16885,7480787,1443366342670,185010,190000,194000,8990,4.86,192940,7930,4.29,184900,194260,1399-10-17
25,شگويا,پتروشيمي تندگويان,16408,82585697,823505010526,10138,9700,10200,62,0.61,9972,-166,-1.64,9632,10320,1399-10-17
26,رافزا,رايان هم افزا,15929,93740,3856557340,39182,41141,41141,1959,5.0,39323,141,0.36,41141,41141,1399-10-17
27,شتران,پالايش نفت تهران,15465,89354156,844531538550,9930,9620,9440,-490,-4.93,9450,-480,-4.83,9440,9810,1399-10-17
28,بپيوند,برق و انرژي پيوندگستر پارس,15266,14388705,314519224839,22704,22934,21569,-1135,-5.0,21859,-845,-3.72,21569,23110,1399-10-17
29,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,15181,23121362,1475677977860,66110,62810,63480,-2630,-3.98,63820,-2290,-3.46,62810,68080,1399-10-17
30,وبصادر,بانك صادرات ايران,15048,476227293,1375068097180,3030,3000,2880,-150,-4.95,2890,-140,-4.62,2880,3010,1399-10-17
31,وبملت,بانك ملت,14355,342173645,1565274836790,4810,4610,4570,-240,-4.99,4570,-240,-4.99,4570,4700,1399-10-17
32,غبهنوش,بهنوش‌ ايران‌,13997,11990993,1337905057320,112250,117860,110000,-2250,-2.0,111580,-670,-0.6,106640,117860,1399-10-17
33,خبهمن,گروه‌بهمن‌,13889,69353881,1891703015670,27850,27100,27880,30,0.11,27280,-570,-2.05,26460,28500,1399-10-17
34,ثشاهد,سرمايه‌ گذاري‌ شاهد,13688,46767760,974327427160,20850,21110,20950,100,0.48,20830,-20,-0.1,20010,21650,1399-10-17
35,شپنا,پالايش نفت اصفهان,12953,104153507,1156097769570,11640,11550,11060,-580,-4.98,11100,-540,-4.64,11060,11550,1399-10-17
36,غگل,گلوكوزان‌,12471,125357875,631747464500,5230,5320,4970,-260,-4.97,5040,-190,-3.63,4970,5370,1399-10-17
37,زملارد,كشاورزي و دامپروري ملارد شير,12285,5917018,309106450999,54485,51990,51761,-2724,-5.0,52240,-2245,-4.12,51761,55500,1399-10-17
38,فزرين,زرين معدن آسيا,11708,41854661,1078608452994,24845,25894,26040,1195,4.81,25770,925,3.72,24001,26087,1399-10-17
39,غپينو,پارس‌ مينو,11202,89961274,844262963450,9160,9460,9590,430,4.69,9380,220,2.4,8810,9610,1399-10-17
40,لپارس,پارس‌ الكتريك‌,10941,4682125,656204133680,134960,140000,141700,6740,4.99,140150,5190,3.85,130350,141700,1399-10-17
41,حتوكا,حمل‌ونقل‌توكا,10834,27260258,1125953050510,39820,41800,41810,1990,5.0,41300,1480,3.72,37850,41810,1399-10-17
