,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,گدنا,تهيه توزيع غذاي دنا آفرين فدك,114812,95195026,1668338476302,17254,18116,18001,747,4.33,17525,271,1.57,16392,18116,1399-8-20
1,ثاميد,توسعه و عمران اميد,75387,529240903,1143697717920,2150,2150,2230,80,3.72,2160,10,0.47,2060,2250,1399-8-20
2,شاروم,پتروشيمي اروميه,54447,16650827,307747923563,17879,18489,18772,893,4.99,18482,603,3.37,17500,18772,1399-8-20
3,خودرو,ايران‌ خودرو,50589,1615066749,5105022084590,3100,3200,3180,80,2.58,3160,60,1.94,3040,3250,1399-8-20
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,47335,22665912,4104940287980,176920,183500,180010,3090,1.75,181110,4190,2.37,178000,185000,1399-8-20
5,خساپا,سايپا,44117,1703941254,3490632242820,2080,2100,2100,20,0.96,2050,-30,-1.44,1980,2150,1399-8-20
6,حكشتي,كشتيراني جمهوري اسلامي ايران,34221,149660213,3432477168480,24000,22800,23110,-890,-3.71,22940,-1060,-4.42,22800,23850,1399-8-20
7,بپيوند,برق و انرژي پيوندگستر پارس,34167,26026333,608633971444,22415,23555,23591,1176,5.25,23385,970,4.33,22860,24000,1399-8-20
8,فولاد,فولاد مباركه اصفهان,32704,157957655,1831999763420,11540,11840,11600,60,0.52,11600,60,0.52,11250,11840,1399-8-20
9,سيتا,سرمايه گذاري سيمان تامين,31335,38123597,652401586360,16890,17360,17080,190,1.12,17110,220,1.3,16510,17670,1399-8-20
10,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,30921,912688515,2808808424630,3210,3050,3050,-160,-4.98,3080,-130,-4.05,3050,3210,1399-8-20
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,30445,69043580,1336839732190,19060,19700,19500,440,2.31,19360,300,1.57,18990,19970,1399-8-20
12,شتران,پالايش نفت تهران,29643,165905406,1564380954530,9740,9670,9400,-340,-3.49,9430,-310,-3.18,9260,10060,1399-8-20
13,ثبهساز,بهساز كاشانه تهران,28590,171867753,451238169080,2530,2570,2650,120,4.74,2630,100,3.95,2540,2650,1399-8-20
14,غزر,صنعتي زر ماكارون,22862,2861672,136985360770,47320,48320,47900,580,1.23,47870,550,1.16,46960,49100,1399-8-20
15,آبادا,توليد نيروي برق آبادان,22551,7490961,126619510460,16650,17190,17160,510,3.06,16900,250,1.5,16480,17200,1399-8-20
16,بگيلان,توسعه مسير برق گيلان,20497,5416904,140628906856,25656,26550,26080,424,1.65,25961,305,1.19,25510,26550,1399-8-20
17,امين,تامين سرمايه امين,17205,22990626,260298450490,11040,11390,11340,300,2.72,11320,280,2.54,11040,11550,1399-8-20
18,ذوب,سهامي ذوب آهن  اصفهان,15373,263993480,1131212622160,4438,4400,4217,-221,-4.98,4285,-153,-3.45,4217,4510,1399-8-20
19,آريا,پليمر آريا ساسول,15183,2467256,386829941965,152901,159000,158000,5099,3.33,156785,3884,2.54,154010,159999,1399-8-20
20,ولپارس,ليزينگ پارسيان,14998,10273353,50236696170,4660,4890,4890,230,4.94,4810,150,3.22,4890,4890,1399-8-20
21,رافزا,رايان هم افزا,14545,94803,3317915394,33332,34998,34998,1666,5.0,33436,104,0.31,34998,34998,1399-8-20
22,وبملت,بانك ملت,14293,252302557,1072354404580,4270,4390,4290,20,0.47,4250,-20,-0.47,4140,4440,1399-8-20
23,شگويا,پتروشيمي تندگويان,14148,68361583,652793761302,9844,9700,9352,-492,-5.0,9549,-295,-3.0,9352,10100,1399-8-20
24,شبندر,پالايش نفت بندرعباس,14039,55153311,1270580100510,23810,23510,22620,-1190,-5.0,23040,-770,-3.23,22620,24100,1399-8-20
25,ختور,رادياتور ايران‌,13213,27666285,1395921808730,50320,50310,47810,-2510,-4.99,50460,140,0.28,47810,52830,1399-8-20
26,وبصادر,بانك صادرات ايران,13046,326096213,860755978400,2710,2730,2580,-130,-4.8,2640,-70,-2.58,2580,2780,1399-8-20
27,وخارزم,سرمايه گذاري خوارزمي,12529,131763306,978505226690,7700,7500,7410,-290,-3.77,7430,-270,-3.51,7320,7790,1399-8-20
28,زملارد,كشاورزي و دامپروري ملارد شير,11299,3092581,118269124469,40031,38030,38030,-2001,-5.0,38243,-1788,-4.47,38030,39548,1399-8-20
29,وپارس,بانك‌پارسيان‌,9263,308084084,837737713220,2820,2820,2680,-140,-4.96,2720,-100,-3.55,2680,2900,1399-8-20
30,صبا,سرمايه گذاري صبا تامين,9039,40863111,300558841515,7632,7451,7252,-380,-4.98,7355,-277,-3.63,7251,7790,1399-8-20
31,صباح,ح . سرمايه گذاري صبا تامين,7593,41624086,230172126174,5673,5610,5440,-233,-4.11,5530,-143,-2.52,5390,5850,1399-8-20
32,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,7484,55338080,530759733350,9560,9700,9950,390,4.08,9590,30,0.31,9370,9950,1399-8-20
33,ونوين,بانك‌اقتصادنوين‌,7419,255247941,1113797101080,4170,4370,4370,200,4.8,4360,190,4.56,4240,4370,1399-8-20
34,غگل,گلوكوزان‌,7340,78882204,321321338640,4220,4260,4140,-80,-1.9,4070,-150,-3.55,4010,4380,1399-8-20
35,غگيلا,شيرپاستوريزه پگاه گيلان,5702,83982,1468089342,16649,17481,17481,832,5.0,16672,23,0.14,17481,17481,1399-8-20
36,رانفور,خدمات‌انفورماتيك‌,5672,16774488,552347795560,31910,32200,33500,1590,4.98,32930,1020,3.2,31310,33500,1399-8-20
37,كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,5434,9972080,552571704880,54190,56000,56890,2700,4.98,55410,1220,2.25,51490,56890,1399-8-20
38,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,5200,14756774,524368829340,34110,34500,35800,1690,4.95,35530,1420,4.16,34150,35810,1399-8-20
39,كاما,باما,5182,3290105,460995345390,138120,143000,140100,1980,1.43,140120,2000,1.45,136290,144760,1399-8-20
40,گكوثر,هتل پارسيان كوثر اصفهان,4775,4229623,447078753148,108444,110000,103900,-4544,-4.19,105702,-2742,-2.53,99500,112998,1399-8-20
41,نوري,پتروشيمي نوري,4605,4354447,725934717890,159200,165000,167160,7960,5.0,166710,7510,4.72,162010,167160,1399-8-20
42,پكرمان,گروه‌ صنعتي‌ بارز,4535,13528069,380419288260,26870,27450,28000,1130,4.21,28120,1250,4.65,26880,28210,1399-8-20
43,سفاسي,شركت فارسيت اهواز,4459,27922681,317062037784,11764,11176,11176,-588,-5.0,11355,-409,-3.48,11176,12188,1399-8-20
44,شبريز,پالايش نفت تبريز,4405,19171591,478040196380,25920,24920,24630,-1290,-4.98,24930,-990,-3.82,24630,26000,1399-8-20
45,لسرما,سرما آفرين‌,4404,10730572,347097885510,31520,33090,31900,380,1.21,32350,830,2.63,30700,33090,1399-8-20
46,فخوز,فولاد  خوزستان,4323,10729265,344057423940,31610,32300,32120,510,1.61,32070,460,1.46,31200,32960,1399-8-20
47,فروي,ذوب روي اصفهان,4283,5258608,224868371221,44211,44211,42001,-2210,-5.0,42762,-1449,-3.28,42001,45860,1399-8-20
48,هاي وب,داده گسترعصرنوين-هاي وب,4272,12711710,262909531560,21380,21980,21040,-340,-1.59,20680,-700,-3.27,20320,22440,1399-8-20
49,اخابر,مخابرات ايران,4054,27389981,290628693450,10760,11210,10370,-390,-3.62,10610,-150,-1.39,10230,11210,1399-8-20
50,بجهرم,توسعه مولد نيروگاهي جهرم,3718,36057222,119650514760,3348,3440,3310,-38,-1.14,3318,-30,-0.9,3230,3480,1399-8-20
51,انرژي3,سايراشخاص بورس انرژي,3688,1694650,522837814930,321530,305460,305460,-16070,-5.0,308520,-13010,-4.05,305460,320860,1399-8-20
52,دزهراوي,داروسازي‌زهراوي‌,3610,17313173,178540861520,9890,9990,10380,490,4.95,10310,420,4.25,9900,10380,1399-8-20
53,وپاسار,بانك  پاسارگاد,3496,62903388,527838223560,8360,8500,8470,110,1.32,8390,30,0.36,8180,8580,1399-8-20
54,زدشت,كشت و صنعت دشت خرم دره,3384,8550439,281500952535,33671,33370,31500,-2171,-6.45,32922,-749,-2.22,30350,35200,1399-8-20
55,كگل,معدني و صنعتي گل گهر,3366,15632762,222475905410,13670,13530,14350,680,4.97,14230,560,4.1,13530,14350,1399-8-20
56,چكاپا,گروه صنايع كاغذ پارس,3299,40725355,190997298780,4830,4710,4590,-240,-4.97,4690,-140,-2.9,4590,5000,1399-8-20
57,كچاد,معدني‌وصنعتي‌چادرملو,3285,24624327,367810933180,14240,14810,14950,710,4.99,14940,700,4.92,14600,14950,1399-8-20
58,پارسان,گسترش نفت و گاز پارسيان,3216,25934753,464506916670,18070,17560,17400,-670,-3.71,17910,-160,-0.89,17170,18970,1399-8-20
59,كترام,توليدي‌ كاشي‌ تكسرام‌,3192,8372054,236344218320,26950,28270,28290,1340,4.97,28230,1280,4.75,27300,28290,1399-8-20
60,ختوقا,قطعات‌ اتومبيل‌ ايران‌,3142,51768644,153044920890,3050,2980,2920,-130,-4.26,2960,-90,-2.95,2900,3140,1399-8-20
61,غسالم,سالمين‌,3092,28822990,125862314970,4180,4380,4380,200,4.78,4370,190,4.55,4220,4380,1399-8-20
62,كپارس,كاشي‌ پارس‌,3006,1569404,189415983510,121730,116500,115650,-6080,-4.99,120690,-1040,-0.85,115650,127000,1399-8-20
63,كاوه,فولاد كاوه جنوب كيش,2992,18394140,331235698820,17740,17800,17940,200,1.13,18010,270,1.52,17430,18620,1399-8-20
64,كيان,صندوق س. با درآمد ثابت كيان,2983,27949181,722903432447,25862,25865,25869,7,0.03,25865,3,0.01,25863,25869,1399-8-20
65,ولغدر,ليزينگ‌خودروغدير,2902,23970628,415365605080,16590,16900,17410,820,4.94,17330,740,4.46,16590,17410,1399-8-20
66,غصينو,صنعتي مينو,2817,9094779,451834174205,47361,49729,49729,2368,5.0,49681,2320,4.9,47400,49729,1399-8-20
67,وساخت,سرمايه‌ گذاري‌ ساختمان‌ايران‌,2797,4956247,253514336300,49170,50000,51620,2450,4.98,51150,1980,4.03,49170,51620,1399-8-20
68,كساپا,سايپاشيشه‌,2793,8422572,162804783380,19610,18630,19080,-530,-2.7,19330,-280,-1.43,18630,20580,1399-8-20
69,ودي,بيمه  دي,2758,22335228,445672424841,19073,19037,20026,953,5.0,19954,881,4.62,19037,20026,1399-8-20
70,سپح,ح . پرداخت الكترونيك سامان كيش,2720,4969249,45391928818,1000,9980,9530,8530,853.0,9135,8135,813.5,8980,9980,1399-8-20
71,بنو,بيمه تجارت نو,2577,6636189,257735339157,39777,39800,37800,-1977,-4.97,38838,-939,-2.36,37789,40000,1399-8-20
72,شصدف,صنعتي دوده فام,2501,192805,4590108635,22674,23807,23807,1133,5.0,22772,98,0.43,23807,23807,1399-8-20
73,وپست,پست بانك ايران,2493,19423651,206217815910,10190,10690,10690,500,4.91,10620,430,4.22,10050,10690,1399-8-20
74,ولساپا,ليزينگ رايان‌ سايپا,2487,71694821,255887932750,3400,3570,3570,170,5.0,3570,170,5.0,3500,3570,1399-8-20
75,ساوه,سيمان ساوه,2430,1038113,47736258880,47596,46450,45217,-2379,-5.0,45984,-1612,-3.39,45217,48341,1399-8-20
76,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2414,65382140,2174800921550,33252,33260,33265,13,0.04,33263,11,0.03,33255,33270,1399-8-20
77,نوين,بيمه نوين,2395,23482889,139556415070,5866,5810,6123,257,4.38,5943,77,1.31,5670,6148,1399-8-20
78,والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,2345,8880772,128573831280,14190,14500,14490,300,2.11,14480,290,2.04,14010,14890,1399-8-20
79,ماديرا,صنايع ماشين هاي اداري ايران,2337,5505282,135902521345,24838,25500,24880,42,0.17,24686,-152,-0.61,23845,26000,1399-8-20
80,حتوكا,حمل‌ونقل‌توكا,2332,12461113,261627626730,20290,21300,21300,1010,4.98,21000,710,3.5,19750,21300,1399-8-20
81,شدوص,دوده‌ صنعتي‌ پارس‌,2298,9660777,228264714580,23060,23290,24210,1150,4.99,23630,570,2.47,22010,24210,1399-8-20
82,آگاس,صندوق س.هستي بخش آگاه-س,2272,2480901,150751856151,59180,61500,60150,970,1.64,60765,1585,2.68,59600,62300,1399-8-20
83,سفارس,سيمان فارس و خوزستان,2258,13136413,169702805120,13350,13600,12690,-660,-4.94,12920,-430,-3.22,12690,13990,1399-8-20
84,زاگرس,پتروشيمي زاگرس,2250,2956423,447150580778,144294,151508,151508,7214,5.0,151247,6953,4.82,146000,151508,1399-8-20
85,طلا,صندوق س.پشتوانه طلاي لوتوس,2219,1602086,148736745146,94696,95320,91742,-2954,-3.12,92839,-1857,-1.96,91500,95320,1399-8-20
86,زبينا,كشاورزي و دامپروري بينالود,2206,3448819,129023303234,40306,40321,36650,-3656,-9.07,37411,-2895,-7.18,36276,41000,1399-8-20
87,شلرد,كود شيميايي اوره لردگان,2196,27716330,190312871225,7205,6845,6845,-360,-5.0,6866,-339,-4.71,6845,7000,1399-8-20
88,قرن,پديده شيمي قرن,2179,2189178,113216315650,50020,50100,52520,2500,5.0,51720,1700,3.4,49830,52520,1399-8-20
89,ارزش,صندوق س ارزش آفرين بيدار-سهام,2173,14211593,128286978690,8740,9070,9030,290,3.32,9030,290,3.32,8830,9200,1399-8-20
90,امين يكم,صندوق درآمد ثابت امين يكم فردا,2042,85076928,870731599655,10229,10231,10236,7,0.07,10235,6,0.06,10231,10239,1399-8-20
91,ارفع,شركت آهن و فولاد ارفع,2033,12099647,150957320304,12578,12611,12312,-266,-2.11,12476,-102,-0.81,12100,13050,1399-8-20
92,هرمز,فولاد هرمزگان جنوب,2026,14052344,160897773168,11284,11300,11490,206,1.83,11450,166,1.47,11020,11840,1399-8-20
93,بترانس,ايران‌ ترانسفو,1996,6151726,143298164540,24150,22950,22950,-1200,-4.97,23290,-860,-3.56,22950,24500,1399-8-20
94,ومهان,گروه توسعه مالي مهر آيندگان,1984,7919021,98870850582,12465,12520,12675,210,1.68,12485,20,0.16,12120,12939,1399-8-20
95,سمگا,گروه سرمايه گذاري ميراث فرهنگي,1978,11288270,206264635116,18166,18166,18000,-166,-0.91,18272,106,0.58,17550,18700,1399-8-20
96,رتاپح,ح.تجارت الكترونيك پارسيان,1965,9373257,38479350180,3780,4130,4160,380,10.05,4110,330,8.73,3910,4160,1399-8-20
97,زكوثر,سرمايه گذاري كشاورزي كوثر,1959,3848419,61605560500,16500,16600,15680,-820,-4.97,16010,-490,-2.97,15680,16980,1399-8-20
98,وتوصا,گروه س توسعه صنعتي ايران,1959,13561824,116492700320,8240,8620,8650,410,4.98,8590,350,4.25,8320,8650,1399-8-20
99,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,1930,9959972,91877819185,9078,9260,9120,42,0.46,9225,147,1.62,9000,9480,1399-8-20
100,فاراك,ماشين‌ سازي‌ اراك‌,1900,23530040,142958458990,6370,6060,6060,-310,-4.87,6080,-290,-4.55,6060,6250,1399-8-20
101,فاسمين,كالسيمين‌,1826,11816197,143335314820,12580,12300,11960,-620,-4.93,12130,-450,-3.58,11960,12990,1399-8-20
102,وبانك,سرمايه گذاري گروه توسعه ملي,1771,8426253,70613144260,8520,8600,8390,-130,-1.53,8410,-110,-1.29,8150,8770,1399-8-20
103,خكرمان,گروه اقتصادي كرمان خودرو,1766,24008205,94240658841,4040,3919,3919,-121,-3.0,3925,-115,-2.85,3919,4020,1399-8-20
104,تسه9907,امتياز تسهيلات مسكن مهر99,1751,68304,51068436042,740920,736000,777966,37046,5.0,747664,6744,0.91,730009,777966,1399-8-20
105,شكلر,نيروكلر,1693,10834736,494523306440,48010,45610,45610,-2400,-5.0,45640,-2370,-4.94,45610,47000,1399-8-20
106,كلوند,كاشي‌ الوند,1679,4993102,104648310980,21720,21750,20640,-1080,-4.97,20960,-760,-3.5,20640,22480,1399-8-20
107,كمند,صندوق س. با درآمد ثابت كمند,1636,68827529,693135967045,10066,10068,10077,11,0.11,10071,5,0.05,10065,10078,1399-8-20
108,رمپنا,گروه مپنا (سهامي عام),1598,12009500,177433886930,15130,15880,14680,-450,-2.97,14770,-360,-2.38,14380,15880,1399-8-20
109,فرابورس,فرابورس ايران,1598,3304507,152111006211,48296,45882,45882,-2414,-5.0,46031,-2265,-4.69,45882,47400,1399-8-20
110,غپينو,پارس‌ مينو,1597,17899706,125445067380,6620,6720,7050,430,6.5,7010,390,5.89,6710,7050,1399-8-20
111,دتوليد,داروسازي توليد دارو,1568,5833292,168635251062,30343,29210,28862,-1481,-4.88,28909,-1434,-4.73,28826,30390,1399-8-20
112,شاراك,پتروشيمي شازند,1487,6134845,117138376430,18370,18900,19280,910,4.95,19090,720,3.92,18550,19280,1399-8-20
113,سرو,صندوق س سروسودمند مدبران-سهام,1418,1413946,75834888290,51850,54890,53400,1550,2.99,53630,1780,3.43,52550,54970,1399-8-20
114,اپرداز,آتيه داده پرداز,1395,4270856,125207778291,28677,28750,30031,1354,4.72,29317,640,2.23,27520,30088,1399-8-20
115,ديران,ايران‌دارو,1395,4713056,79582114200,17520,17600,16660,-860,-4.91,16890,-630,-3.6,16650,18200,1399-8-20
116,چكارن,كارتن‌ ايران‌,1386,18600867,59992947700,3080,3180,3230,150,4.87,3230,150,4.87,3100,3230,1399-8-20
117,ثاخت,بين‌المللي‌توسعه‌ساختمان,1376,22109792,74940094540,3550,3380,3380,-170,-4.79,3390,-160,-4.51,3380,3490,1399-8-20
118,آوا,صندوق س.سهام آواي معيار-س,1363,7867831,53867648176,6695,6950,6870,175,2.61,6847,152,2.27,6704,7080,1399-8-20
119,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,1360,4675863,75724786070,16330,16660,16160,-170,-1.04,16190,-140,-0.86,15920,16970,1399-8-20
120,كحافظ,كاشي‌ وسراميك‌ حافظ‌,1347,6100036,149831037910,25400,25380,24130,-1270,-5.0,24560,-840,-3.31,24130,25380,1399-8-20
121,پاكشو,گروه صنعتي پاكشو,1342,977441,88176202790,90070,90530,89970,-100,-0.11,90190,120,0.13,89000,91460,1399-8-20
