,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پالايش,صندوق پالايشي يکم-سهام,236963,128397674,12939461128090,93530,99990,102880,9350,10.0,100780,7250,7.75,97700,102880,1399-11-25
1,گدنا,تهيه توزيع غذاي دنا آفرين فدك,99321,51454411,1464286317151,28028,27468,29709,1681,6.0,28458,430,1.53,27468,29709,1399-11-25
2,چخزر,صنايع چوب خزر كاسپين,82955,19269287,1156307284635,58123,56961,61610,3487,6.0,60008,1885,3.24,56961,61610,1399-11-25
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,62907,33466247,5762484147710,159910,172000,175900,15990,10.0,172190,12280,7.68,168010,175900,1399-11-25
4,سپيدار,سپيدار سيستم آسيا,42596,2280326,149224533440,61736,65440,65440,3704,6.0,65440,3704,6.0,65440,65440,1399-11-25
5,شستا,سرمايه گذاري تامين اجتماعي,40601,153792372,3642329678920,22640,23720,23990,1350,5.96,23680,1040,4.59,23000,23990,1399-11-25
6,وسپهر,سرمايه گذاري مالي سپهرصادرات,32469,78637753,799466491653,10123,10296,10189,66,0.65,10166,43,0.42,10101,10296,1399-11-25
7,وهنر,گروه توسعه هنر ايران,30421,218292061,2160839286449,9933,10229,9735,-198,-1.99,9899,-34,-0.34,9735,10230,1399-11-25
8,وكبهمن,مديريت سرمايه گذاري كوثربهمن,24861,12820648,179459022556,13422,13890,14227,805,6.0,13998,576,4.29,13560,14227,1399-11-25
9,كزغال,زغال سنگ پروده طبس,24710,2377109,58745494717,23315,24713,24713,1398,6.0,24713,1398,6.0,24713,24713,1399-11-25
10,غزر,صنعتي زر ماكارون,23552,13063845,368899959880,26870,27510,28480,1610,5.99,28240,1370,5.1,27000,28480,1399-11-25
11,بوعلي,پتروشيمي بوعلي سينا,20770,7435022,338988030630,43860,45500,46150,2290,5.22,45590,1730,3.94,44490,46490,1399-11-25
12,ثاميد,توسعه و عمران اميد,20529,158829854,287230479270,1730,1800,1830,100,5.78,1810,80,4.62,1770,1830,1399-11-25
13,ولپارس,ليزينگ پارسيان,19602,36134666,198510612920,5290,5340,5600,310,5.86,5490,200,3.78,5280,5600,1399-11-25
