,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,بوعلي,پتروشيمي بوعلي سينا,579968,108133476,7295672842810,64260,67470,67470,3210,5.0,67470,3210,5.0,67030,67470,1399-10-6
1,شستا,سرمايه گذاري تامين اجتماعي,82612,205214212,4669546687310,23780,23420,22600,-1180,-4.96,22750,-1030,-4.33,22600,23420,1399-10-6
2,پالايش,صندوق پالايشي يکم-سهام,60335,20295655,1690185065880,88620,87100,81740,-6880,-7.76,83280,-5340,-6.03,81260,87200,1399-10-6
3,وسپهر,سرمايه گذاري مالي سپهرصادرات,57334,104307500,1114562671825,11022,11140,10620,-402,-3.65,10685,-337,-3.06,10530,11140,1399-10-6
4,وكبهمن,مديريت سرمايه گذاري كوثربهمن,51583,4464724,90049018356,19209,20169,20169,960,5.0,20169,960,5.0,20169,20169,1399-10-6
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,43549,10904007,1855877819280,175890,174400,168200,-7690,-4.37,170200,-5690,-3.23,167010,174700,1399-10-6
6,بپيوند,برق و انرژي پيوندگستر پارس,42386,33720113,1015160840879,31783,31500,29345,-2438,-7.67,30105,-1678,-5.28,29050,31783,1399-10-6
7,چخزر,صنايع چوب خزر كاسپين,39246,266016,7635457248,27337,28703,28703,1366,5.0,27536,199,0.73,28703,28703,1399-10-6
8,دي,بانك دي,35681,61526369,2539390808580,42982,43000,40833,-2149,-5.0,41273,-1709,-3.98,40833,43680,1399-10-6
9,فملي,ملي‌ صنايع‌ مس‌ ايران‌,34922,121163788,1811969611180,15580,15500,14810,-770,-4.94,14950,-630,-4.04,14810,15740,1399-10-6
10,سيتا,سرمايه گذاري سيمان تامين,34912,77891714,1366146010630,16870,16870,17710,840,4.98,17540,670,3.97,16610,17710,1399-10-6
11,شپنا,پالايش نفت اصفهان,33786,154734101,2045735094100,13840,13550,13150,-690,-4.99,13220,-620,-4.48,13150,13830,1399-10-6
12,فولاد,فولاد مباركه اصفهان,32340,220671994,2993309973680,14030,13850,13460,-570,-4.06,13560,-470,-3.35,13380,14200,1399-10-6
13,وتجارت,بانك تجارت,32055,831443798,2694745238490,3390,3390,3240,-150,-4.42,3240,-150,-4.42,3230,3390,1399-10-6
14,خودرو,ايران‌ خودرو,28252,566923668,1873960305590,3460,3420,3290,-170,-4.91,3310,-150,-4.34,3290,3450,1399-10-6
15,بگيلان,توسعه مسير برق گيلان,26806,8241252,211237418927,25839,26000,25400,-439,-1.7,25632,-207,-0.8,25201,26150,1399-10-6
16,آبادا,توليد نيروي برق آبادان,26427,12610077,228672050400,18160,18600,18130,-30,-0.17,18130,-30,-0.17,17600,18670,1399-10-6
17,امين,تامين سرمايه امين,25770,21445095,240367132760,11210,11270,11120,-90,-0.8,11210,0,0.0,10960,11550,1399-10-6
18,زملارد,كشاورزي و دامپروري ملارد شير,24919,3880217,175718457011,43254,45200,45416,2162,5.0,45286,2032,4.7,43800,45416,1399-10-6
19,غگل,گلوكوزان‌,24672,341406115,1974656549720,5540,5810,5810,270,4.87,5780,240,4.33,5570,5810,1399-10-6
20,ثبهساز,بهساز كاشانه تهران,21417,106920316,289003299650,2810,2790,2700,-110,-3.91,2700,-110,-3.91,2670,2810,1399-10-6
21,تليسه,دامداري تليسه نمونه,21054,145148346,1126945715067,7754,8141,7550,-204,-2.63,7764,10,0.13,7400,8141,1399-10-6
22,شاروم,پتروشيمي اروميه,20628,11654782,420737630200,34381,36100,36100,1719,5.0,36100,1719,5.0,36100,36100,1399-10-6
23,ثاميد,توسعه و عمران اميد,20464,108116086,237256242180,2240,2250,2160,-80,-3.57,2190,-50,-2.23,2160,2250,1399-10-6
24,پترول,گروه پتروشيمي س. ايرانيان,20069,87740347,1092316366180,12700,13130,12220,-480,-3.78,12450,-250,-1.97,12130,13130,1399-10-6
25,خساپا,سايپا,20011,492253433,1180097175240,2510,2480,2390,-120,-4.78,2400,-110,-4.38,2390,2480,1399-10-6
26,آريا,پليمر آريا ساسول,19137,3244882,607865242545,183593,188600,187000,3407,1.86,187330,3737,2.04,184650,191280,1399-10-6
27,غزر,صنعتي زر ماكارون,18951,3583486,205192720050,59680,59950,56700,-2980,-4.99,57260,-2420,-4.05,56700,59950,1399-10-6
28,وبصادر,بانك صادرات ايران,18641,391001420,1178958500580,3150,3140,3010,-140,-4.44,3020,-130,-4.13,3000,3150,1399-10-6
29,پيزد,مجتمع صنايع لاستيك يزد,18496,2465832,218049025995,88773,90999,86999,-1774,-2.0,88428,-345,-0.39,84735,91440,1399-10-6
30,شگويا,پتروشيمي تندگويان,18453,78412500,858901685736,11447,11450,10920,-527,-4.6,10954,-493,-4.31,10875,11450,1399-10-6
31,وبملت,بانك ملت,18010,232224818,1126087716100,5030,5050,4800,-230,-4.57,4850,-180,-3.58,4780,5050,1399-10-6
