,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,بوعلي,پتروشيمي بوعلي سينا,507703,85944794,5042767599160,61390,58330,58330,-3060,-4.98,58670,-2720,-4.43,58330,61050,1399-10-10
1,وكبهمن,مديريت سرمايه گذاري كوثربهمن,400470,62891628,1359180251706,21787,22500,20698,-1089,-5.0,21611,-176,-0.81,20698,22876,1399-10-10
2,ولپارس,ليزينگ پارسيان,104888,260013998,2252955219160,8850,8410,8410,-440,-4.97,8660,-190,-2.15,8410,9200,1399-10-10
3,شاروم,پتروشيمي اروميه,83761,82781348,2709843845904,32482,30858,33910,1428,4.4,32735,253,0.78,30858,34106,1399-10-10
4,شستا,سرمايه گذاري تامين اجتماعي,52348,138861717,3153403040620,23660,23120,22480,-1180,-4.99,22710,-950,-4.02,22480,23400,1399-10-10
5,كاما,باما,52321,171867130,4519773529200,26940,25600,25880,-1060,-3.93,26300,-640,-2.38,25600,27700,1399-10-10
6,چخزر,صنايع چوب خزر كاسپين,51490,1854173,57067736594,29313,30778,30778,1465,5.0,30778,1465,5.0,30778,30778,1399-10-10
7,خودرو,ايران‌ خودرو,45272,908791566,2824067586210,3190,3220,3070,-120,-3.76,3110,-80,-2.51,3040,3260,1399-10-10
8,وسپهر,سرمايه گذاري مالي سپهرصادرات,44367,103135099,1080295675415,10761,10570,10280,-481,-4.47,10475,-286,-2.66,10250,10617,1399-10-10
9,پالايش,صندوق پالايشي يکم-سهام,43569,23335119,1891981951040,83710,82550,80000,-3710,-4.43,81080,-2630,-3.14,79400,83700,1399-10-10
10,شپنا,پالايش نفت اصفهان,42179,231210626,2972144134290,13320,13150,12660,-660,-4.95,12850,-470,-3.53,12660,13410,1399-10-10
11,سيتا,سرمايه گذاري سيمان تامين,35358,46515071,735585879890,16320,16350,15800,-520,-3.19,15810,-510,-3.13,15510,16350,1399-10-10
12,دارا يكم,صندوق واسطه گري مالي يكم-سهام,33525,9705338,1583640432890,169700,168200,161500,-8200,-4.83,163170,-6530,-3.85,160500,168200,1399-10-10
13,بپيوند,برق و انرژي پيوندگستر پارس,32757,33443204,843019520429,27138,26020,24425,-2713,-10.0,25207,-1931,-7.12,24425,27000,1399-10-10
14,ثاميد,توسعه و عمران اميد,32558,145663938,300636771770,2110,2110,2030,-80,-3.79,2060,-50,-2.37,2010,2130,1399-10-10
15,خساپا,سايپا,31554,725282139,1634883233270,2310,2330,2240,-70,-3.03,2250,-60,-2.6,2200,2360,1399-10-10
16,زملارد,كشاورزي و دامپروري ملارد شير,29658,6213087,285657317168,43857,45990,46049,2192,5.0,45977,2120,4.83,45000,46049,1399-10-10
17,آبادا,توليد نيروي برق آبادان,27117,9199599,158015027270,17140,16970,16920,-220,-1.28,17180,40,0.23,16520,17800,1399-10-10
18,بگيلان,توسعه مسير برق گيلان,27094,6152446,151869909208,24640,25010,24635,-5,-0.02,24684,44,0.18,24200,25139,1399-10-10
19,ثبهساز,بهساز كاشانه تهران,26751,108582554,283950028460,2700,2660,2600,-100,-3.7,2620,-80,-2.96,2570,2700,1399-10-10
20,امين,تامين سرمايه امين,25707,19431663,205258512020,10730,10890,10510,-220,-2.05,10560,-170,-1.58,10410,10890,1399-10-10
21,كچاد,معدني‌وصنعتي‌چادرملو,23432,32985131,733426426680,21710,22500,22300,590,2.72,22240,530,2.44,21280,22710,1399-10-10
22,فولاد,فولاد مباركه اصفهان,23202,121632790,1607648908800,13360,13510,12920,-440,-3.29,13220,-140,-1.05,12850,13610,1399-10-10
23,فملي,ملي‌ صنايع‌ مس‌ ايران‌,22895,73916792,1049970581850,14570,14570,14020,-550,-3.77,14200,-370,-2.54,13870,14900,1399-10-10
24,غزر,صنعتي زر ماكارون,22826,4454527,236789018780,54400,56360,51900,-2500,-4.6,53160,-1240,-2.28,51680,56360,1399-10-10
25,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,22295,364161726,1454431279440,4100,4080,3900,-200,-4.88,3990,-110,-2.68,3900,4180,1399-10-10
26,كگل,معدني و صنعتي گل گهر,21564,30056912,611770354970,19770,19700,20400,630,3.19,20350,580,2.93,19700,20700,1399-10-10
27,كوثر,بيمه كوثر,20768,179096529,5003859222116,27473,28846,26100,-1373,-5.0,27939,466,1.7,26100,28846,1399-10-10
28,پيزد,مجتمع صنايع لاستيك يزد,18586,1388213,116538307518,82839,85800,85000,2161,2.61,83948,1109,1.34,82118,85800,1399-10-10
29,خبهمن,گروه‌بهمن‌,17622,63346831,2107220176000,33290,34770,32000,-1290,-3.88,33260,-30,-0.09,31770,34770,1399-10-10
30,شتران,پالايش نفت تهران,17550,74908739,805423504960,11180,10910,10630,-550,-4.92,10750,-430,-3.85,10630,11210,1399-10-10
31,پترول,گروه پتروشيمي س. ايرانيان,17335,82965922,941864813310,11800,11650,11270,-530,-4.49,11350,-450,-3.81,11210,11720,1399-10-10
32,پتاير,ايران‌ تاير,16797,8822263,1660409196730,180720,189750,184470,3750,2.08,188210,7490,4.14,182000,189750,1399-10-10
33,انرژي3,سايراشخاص بورس انرژي,16466,2840650,1148900025500,411940,418000,391990,-19950,-4.84,404450,-7490,-1.82,391350,427000,1399-10-10
34,آريا,پليمر آريا ساسول,16447,2118597,381763722581,183279,181062,179651,-3628,-1.98,180196,-3083,-1.68,179501,182440,1399-10-10
35,رافزا,رايان هم افزا,15930,93058,3738512092,38261,40174,40174,1913,5.0,38393,132,0.34,40174,40174,1399-10-10
36,شبندر,پالايش نفت بندرعباس,15278,61095359,1603308701340,27340,26220,25980,-1360,-4.97,26240,-1100,-4.02,25980,27330,1399-10-10
37,ثشاهد,سرمايه‌ گذاري‌ شاهد,14933,42959102,1029251180480,23530,23600,23110,-420,-1.78,23960,430,1.83,22960,24690,1399-10-10
38,گكوثر,هتل پارسيان كوثر اصفهان,13610,172196599,917975680611,5786,5700,5208,-578,-9.99,5331,-455,-7.86,5208,5700,1399-10-10
39,ذوب,سهامي ذوب آهن  اصفهان,13355,140470831,678034469979,4956,4940,4709,-247,-4.98,4827,-129,-2.6,4709,4978,1399-10-10
40,شگويا,پتروشيمي تندگويان,13158,49237988,551024031279,11250,11010,10805,-445,-3.96,11191,-59,-0.52,10790,11600,1399-10-10
41,زدشت,كشت و صنعت دشت خرم دره,13113,18596180,935720666772,54355,52500,48920,-5435,-10.0,50318,-4037,-7.43,48920,53898,1399-10-10
42,حكشتي,كشتيراني جمهوري اسلامي ايران,13064,35488675,827373786310,24350,23630,23140,-1210,-4.97,23310,-1040,-4.27,23140,24450,1399-10-10
43,وپويا,سرمايه گذاري پويا,12926,23529120,183514845806,8049,8060,7647,-402,-4.99,7799,-250,-3.11,7647,8060,1399-10-10
44,وپارس,بانك‌پارسيان‌,12897,292497805,1071234242420,3820,3780,3630,-190,-4.97,3660,-160,-4.19,3630,3860,1399-10-10
45,سفاسي,شركت فارسيت اهواز,12806,73826892,1327857812723,17562,17604,18088,526,3.0,17986,424,2.41,17150,18088,1399-10-10
46,غگل,گلوكوزان‌,12630,119402739,663197420910,5590,5710,5490,-100,-1.79,5550,-40,-0.72,5350,5790,1399-10-10
47,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,12538,49713965,917664251150,17870,17400,18760,890,4.98,18460,590,3.3,16980,18760,1399-10-10
48,فوكا,فولاد كاويان,12534,97127806,1579960405529,15873,16199,16021,148,0.93,16267,394,2.48,15450,16349,1399-10-10
49,وآذر,سرمايه‌گذاري‌توسعه‌آذربايجان‌,11207,19938485,2728179724870,130530,137050,137040,6510,4.99,136830,6300,4.83,132000,137050,1399-10-10
50,خپارس,پارس‌ خودرو,11151,136157051,1085242004920,8340,8040,7930,-410,-4.92,7970,-370,-4.44,7930,8310,1399-10-10
51,هاي وب,داده گسترعصرنوين-هاي وب,10968,30673330,871501201140,27670,28090,27740,70,0.25,28410,740,2.67,27160,29000,1399-10-10
52,كبافق,معادن‌ بافق‌,10866,21077015,1321405527220,61880,58790,64970,3090,4.99,62690,810,1.31,58790,64970,1399-10-10
53,كرمان,س. توسعه و عمران استان كرمان,10761,15026717,1209646955580,84206,82000,79996,-4210,-5.0,80500,-3706,-4.4,79996,85400,1399-10-10
54,وتوصا,گروه س توسعه صنعتي ايران,10722,53375074,1234205893950,23310,23300,22750,-560,-2.4,23120,-190,-0.82,22150,24400,1399-10-10
