,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,پيزد,مجتمع صنايع لاستيك يزد,142106,10587492,1040653116986,99148,94191,95701,-3447,-3.48,98291,-857,-0.86,94191,101723,1399-8-24
1,وپويا,سرمايه گذاري پويا,100740,117208619,1265575720507,10864,10321,10552,-312,-2.87,10798,-66,-0.61,10321,11270,1399-8-24
2,وسپهر,سرمايه گذاري مالي سپهرصادرات,80696,223390089,2931837631413,11358,13300,13153,1795,15.8,13124,1766,15.55,12635,13960,1399-8-24
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,70939,35017980,6710239778080,181240,185700,194380,13140,7.25,191620,10380,5.73,185300,194780,1399-8-24
4,ثشاهد,سرمايه‌ گذاري‌ شاهد,46169,152413742,4080184892150,27480,26110,26150,-1330,-4.84,26770,-710,-2.58,26110,28310,1399-8-24
5,زملارد,كشاورزي و دامپروري ملارد شير,42562,5526604,214195024203,37220,38480,39081,1861,5.0,38757,1537,4.13,37300,39081,1399-8-24
6,بپيوند,برق و انرژي پيوندگستر پارس,41560,38754408,991874894390,23632,24800,25995,2363,10.0,25594,1962,8.3,24700,25995,1399-8-24
7,شاروم,پتروشيمي اروميه,28002,9590217,194432737968,19395,20190,20364,969,5.0,20274,879,4.53,19600,20364,1399-8-24
8,گدنا,تهيه توزيع غذاي دنا آفرين فدك,24396,6354459,120731057862,18200,18998,19110,910,5.0,18999,799,4.39,18401,19110,1399-8-24
9,ونيرو,سرمايه‌گذاري‌نيرو,22118,325220670,1468676793950,4610,4380,4580,-30,-0.65,4520,-90,-1.95,4380,4770,1399-8-24
10,بگيلان,توسعه مسير برق گيلان,21010,7489156,203713783901,26111,26870,27416,1305,5.0,27201,1090,4.17,26210,27416,1399-8-24
11,سيتا,سرمايه گذاري سيمان تامين,20870,31487537,566089761430,17230,17570,18090,860,4.99,17980,750,4.35,17230,18090,1399-8-24
12,ثاميد,توسعه و عمران اميد,20507,40564476,96137808120,2260,2370,2370,110,4.87,2370,110,4.87,2370,2370,1399-8-24
