,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وپويا,سرمايه گذاري پويا,221148,149165392,1712875262674,11269,10706,11394,125,1.11,11483,214,1.9,10706,11832,1399-7-20
1,پيزد,مجتمع صنايع لاستيك يزد,216137,13179821,1392576810079,106527,101201,101201,-5326,-5.0,105660,-867,-0.81,101201,111853,1399-7-20
2,بپيوند,برق و انرژي پيوندگستر پارس,115014,30389513,757607196825,25145,25080,23888,-1257,-5.0,24930,-215,-0.86,23888,26402,1399-7-20
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,112002,46518713,10984343025160,225020,234110,226200,1180,0.52,236130,11110,4.94,225020,244980,1399-7-20
4,وسپهر,سرمايه گذاري مالي سپهرصادرات,111632,209997116,3384833475566,15368,16136,16131,763,4.96,16118,750,4.88,15410,16136,1399-7-20
5,بگيلان,توسعه مسير برق گيلان,88486,14945319,470890977934,31773,31185,30190,-1583,-4.98,31508,-265,-0.83,30185,33361,1399-7-20
6,شتران,پالايش نفت تهران,68482,329141300,5471859328180,13090,16100,16310,3220,24.6,16620,3530,26.97,16100,16900,1399-7-20
7,فولاد,فولاد مباركه اصفهان,66811,397335925,7242205025340,17490,17600,18030,540,3.09,18230,740,4.23,17560,18360,1399-7-20
8,آبادا,توليد نيروي برق آبادان,62469,12663673,307561183870,23900,23950,23150,-750,-3.14,24290,390,1.63,23010,25080,1399-7-20
9,ثبهساز,بهساز كاشانه تهران,57776,213724071,824344782570,3760,3800,3730,-30,-0.8,3860,100,2.66,3700,3940,1399-7-20
10,گدنا,تهيه توزيع غذاي دنا آفرين فدك,57461,737459,10275016247,13270,13933,13933,663,5.0,13399,129,0.97,13933,13933,1399-7-20
11,وبملت,بانك ملت,55804,1187895834,7693894081170,5860,6620,6400,540,9.22,6480,620,10.58,6290,6780,1399-7-20
12,فملي,ملي‌ صنايع‌ مس‌ ايران‌,52175,199402046,5821840048750,27950,28100,28750,800,2.86,29200,1250,4.47,28100,29340,1399-7-20
13,غزر,صنعتي زر ماكارون,52063,5892406,354452008650,58070,60000,58170,100,0.17,60150,2080,3.58,58070,60970,1399-7-20
14,سيتا,سرمايه گذاري سيمان تامين,51111,68403584,1561339688840,22100,23070,21880,-220,-1.0,22830,730,3.3,21420,23200,1399-7-20
15,دي,بانك دي,49955,99006469,5231962436715,52194,53500,52201,7,0.01,52845,651,1.25,49590,54790,1399-7-20
16,زملارد,كشاورزي و دامپروري ملارد شير,49763,6195826,293355964981,45393,47662,46925,1532,3.37,47347,1954,4.3,43124,47662,1399-7-20
17,شاروم,پتروشيمي اروميه,46596,864940,14194530340,15630,16411,16411,781,5.0,15838,208,1.33,16411,16411,1399-7-20
18,پترول,گروه پتروشيمي س. ايرانيان,41951,205015494,3537329402710,16580,16600,16950,370,2.23,17250,670,4.04,16600,17400,1399-7-20
