,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,شستا,سرمايه گذاري تامين اجتماعي,79730,411159311,12138989780070,35940,29000,30450,-5490,-15.28,29520,-6420,-17.86,28980,30450,1399-8-27
1,وسپهر,سرمايه گذاري مالي سپهرصادرات,79157,221481918,2712896078716,12214,12101,12250,36,0.29,12249,35,0.29,11855,12500,1399-8-27
2,پيزد,مجتمع صنايع لاستيك يزد,75656,9744386,876222015504,93485,88811,88815,-4670,-5.0,89921,-3564,-3.81,88811,92989,1399-8-27
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,67913,39579782,7584923090260,189730,189900,191500,1770,0.93,191640,1910,1.01,188910,194480,1399-8-27
4,خزاميا,زامياد,52919,368718007,5330676581770,14760,14030,14800,40,0.27,14460,-300,-2.03,14030,15150,1399-8-27
5,خودرو,ايران‌ خودرو,52048,1621289949,6182573507060,3650,3720,3830,180,4.93,3810,160,4.38,3670,3830,1399-8-27
6,وپويا,سرمايه گذاري پويا,47856,85174465,830606817423,9967,9800,9540,-427,-4.28,9752,-215,-2.16,9469,10200,1399-8-27
7,ثاميد,توسعه و عمران اميد,47072,448859655,1099986088450,2360,2350,2470,110,4.66,2450,90,3.81,2310,2470,1399-8-27
8,بپيوند,برق و انرژي پيوندگستر پارس,39687,40055065,1007507936180,25142,24900,24940,-202,-0.8,25153,11,0.04,24072,26000,1399-8-27
9,سيتا,سرمايه گذاري سيمان تامين,36609,64977291,1141122986930,17250,17000,18000,750,4.35,17560,310,1.8,17000,18000,1399-8-27
10,شاروم,پتروشيمي اروميه,34786,11919063,237651588595,19929,19700,19700,-229,-1.15,19939,10,0.05,19201,20450,1399-8-27
11,زملارد,كشاورزي و دامپروري ملارد شير,33159,3779429,138836237236,36734,35500,36490,-244,-0.66,36735,1,0.0,35360,37570,1399-8-27
12,فولاد,فولاد مباركه اصفهان,32557,235596378,3194374712160,12970,12990,13610,640,4.93,13560,590,4.55,12980,13610,1399-8-27
13,ثبهساز,بهساز كاشانه تهران,30925,233026117,676528469690,2800,2770,2940,140,5.0,2900,100,3.57,2730,2940,1399-8-27
14,امين,تامين سرمايه امين,30872,46328985,529300198400,11450,11400,11480,30,0.26,11420,-30,-0.26,11090,11750,1399-8-27
15,پترول,گروه پتروشيمي س. ايرانيان,26444,138307587,1833799336210,13080,12910,13500,420,3.21,13260,180,1.38,12700,13620,1399-8-27
16,غزر,صنعتي زر ماكارون,26041,5995304,309736316040,49580,52600,52000,2420,4.88,51660,2080,4.2,50330,52800,1399-8-27
17,آبادا,توليد نيروي برق آبادان,25540,10292723,181689324750,17720,17200,17700,-20,-0.11,17650,-70,-0.4,17200,18120,1399-8-27
18,بگيلان,توسعه مسير برق گيلان,25299,8870339,236285260197,26330,26840,26600,270,1.03,26638,308,1.17,26000,27500,1399-8-27
19,صباح,ح . سرمايه گذاري صبا تامين,21934,100811066,581363951019,5768,5580,5790,22,0.38,5767,-1,-0.02,5580,5860,1399-8-27
20,گدنا,تهيه توزيع غذاي دنا آفرين فدك,19661,1613423,34115829335,20139,21145,21145,1006,5.0,20730,591,2.93,21145,21145,1399-8-27
21,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,17320,385751969,1402382020580,3480,3540,3650,170,4.89,3640,160,4.6,3500,3650,1399-8-27
22,آريا,پليمر آريا ساسول,16900,3847665,657307952994,168807,168300,171610,2803,1.66,170833,2026,1.2,168000,175000,1399-8-27
23,رافزا,رايان هم افزا,15551,90457,3214389495,33843,35535,35535,1692,5.0,33946,103,0.3,35535,35535,1399-8-27
24,ولپارس,ليزينگ پارسيان,15014,1614670,8477017500,5000,5250,5250,250,5.0,5030,30,0.6,5250,5250,1399-8-27
25,حكشتي,كشتيراني جمهوري اسلامي ايران,14726,63295051,1683414195130,25490,25560,26760,1270,4.98,26600,1110,4.35,24900,26760,1399-8-27
