,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,وسپهر,سرمايه گذاري مالي سپهرصادرات,344244,666969554,7766965988581,11093,11647,11647,554,4.99,11645,552,4.98,10539,11647,1399-7-7
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,54241,18721876,3341771823050,196490,186000,176850,-19640,-10.0,178500,-17990,-9.16,176850,187000,1399-7-7
2,شاروم,پتروشيمي اروميه,39979,638585,9646465010,14387,15106,15106,719,5.0,14516,129,0.9,15106,15106,1399-7-7
3,ولپارس,ليزينگ پارسيان,26353,2648268,11175690960,4020,4220,4220,200,4.98,4050,30,0.75,4220,4220,1399-7-7
4,رافزا,رايان هم افزا,24271,141613,4448205943,29916,31411,31411,1495,5.0,30041,125,0.42,31411,31411,1399-7-7
5,آريا,پليمر آريا ساسول,19456,5767383,989543676610,180596,171567,173500,-7096,-3.93,171576,-9020,-4.99,171567,174013,1399-7-7
6,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,10716,89026189,1825837866140,21460,20450,20850,-610,-2.84,20510,-950,-4.43,20390,21450,1399-7-7
7,غگيلا,شيرپاستوريزه پگاه گيلان,7805,112247,1838269119,15598,16377,16377,779,4.99,15625,27,0.17,16377,16377,1399-7-7
8,فولاد,فولاد مباركه اصفهان,6796,85670776,1536077013680,18870,17930,17930,-940,-4.98,17930,-940,-4.98,17930,17930,1399-7-7
9,شصدف,صنعتي دوده فام,6764,3138337,63830636243,19371,20339,20339,968,5.0,20339,968,5.0,20339,20339,1399-7-7
10,غپينو,پارس‌ مينو,5879,45233277,265990665240,5700,5900,5980,280,4.91,5880,180,3.16,5510,5980,1399-7-7
11,وبملت,بانك ملت,5330,135557576,736096993290,5710,5430,5430,-280,-4.9,5430,-280,-4.9,5430,5460,1399-7-7
12,پترول,گروه پتروشيمي س. ايرانيان,5321,22810116,381841341840,17620,16740,16740,-880,-4.99,16740,-880,-4.99,16740,16740,1399-7-7
13,بكهنوج,توليد برق ماهتاب كهنوج,5313,9306906,558827431917,59640,56658,62622,2982,5.0,60044,404,0.68,56658,62622,1399-7-7
14,وخارزم,سرمايه گذاري خوارزمي,5051,87482592,934537405920,11240,10680,10680,-560,-4.98,10680,-560,-4.98,10680,10970,1399-7-7
15,تسه9906,امتياز تسهيلات مسكن شهريور99,5043,116209,96993453562,876806,860000,832966,-43840,-5.0,834647,-42159,-4.81,832966,860000,1399-7-7
16,شتران,پالايش نفت تهران,4449,15799303,352640442960,23490,22320,22320,-1170,-4.98,22320,-1170,-4.98,22320,22320,1399-7-7
17,فملي,ملي‌ صنايع‌ مس‌ ايران‌,4129,29529645,862265634000,30730,29200,29200,-1530,-4.98,29200,-1530,-4.98,29200,29200,1399-7-7
18,زملارد,كشاورزي و دامپروري ملارد شير,3665,1329589,62218307375,48649,47920,46217,-2432,-5.0,46795,-1854,-3.81,46217,47920,1399-7-7
19,آگاس,صندوق س.هستي بخش آگاه-س,3372,7604813,532822783541,73117,71500,69501,-3616,-4.95,70064,-3053,-4.18,69481,71999,1399-7-7
20,تليسه,دامداري تليسه نمونه,3332,2070800,119419619080,57821,54930,60500,2679,4.63,57668,-153,-0.26,54930,60629,1399-7-7
21,وتجارت,بانك تجارت,3181,91732050,257767060500,2950,2810,2810,-140,-4.75,2810,-140,-4.75,2810,2810,1399-7-7
22,خودرو,ايران‌ خودرو,3030,94669465,249927387600,2770,2640,2640,-130,-4.69,2640,-130,-4.69,2640,2640,1399-7-7
23,زاگرس,پتروشيمي زاگرس,3006,4822252,801792415796,172681,164047,173500,819,0.47,166269,-6412,-3.71,164047,175000,1399-7-7
24,سصوفي,سيمان‌ صوفيان‌,2989,10711156,147140835780,20030,13400,14070,-5960,-29.76,13740,-6290,-31.4,12730,14070,1399-7-7
25,كگل,معدني و صنعتي گل گهر,2834,31741959,699593272600,23190,22040,22040,-1150,-4.96,22040,-1150,-4.96,22040,22050,1399-7-7
26,وآيند,بانك  آينده,2823,117791242,2940658356530,26005,24965,24965,-1040,-4.0,24965,-1040,-4.0,24965,24965,1399-7-7
27,اخابر,مخابرات ايران,2675,38705891,670387611550,18230,17320,17320,-910,-4.99,17320,-910,-4.99,17320,17330,1399-7-7
28,كمند,صندوق س. با درآمد ثابت كمند,2647,117291081,1191842562950,10140,10150,10160,20,0.2,10160,20,0.2,10140,10190,1399-7-7
29,وسخراج,شركت س استان خراسان جنوبي,2510,87947800,209471294780,2320,2430,2210,-110,-4.74,2380,60,2.59,2210,2430,1399-7-7
30,افق,فروشگاههاي زنجيره اي افق كوروش,2423,1410912,105181786060,75400,73500,74400,-1000,-1.33,74550,-850,-1.13,71720,77400,1399-7-7
31,ثاصفا,شركت‌ ساختمان‌ اصفهان‌,2401,5264647,165615068876,31019,31949,30940,-79,-0.25,31458,439,1.42,30089,31949,1399-7-7
32,ثباغ,شهر سازي و خانه سازي باغميشه,2263,14666951,290799321782,20089,19500,20530,441,2.2,19827,-262,-1.3,19500,20860,1399-7-7
33,غصينو,صنعتي مينو,2035,6887185,230945267066,32581,33558,33558,977,3.0,33533,952,2.92,32649,33558,1399-7-7
34,ثاميد,توسعه و عمران اميد,2028,13520766,34207537980,2660,2530,2530,-130,-4.89,2570,-90,-3.38,2530,2530,1399-7-7
35,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,2027,73601160,2396941430300,32554,32564,32565,11,0.03,32567,13,0.04,32562,32575,1399-7-7
36,ونوين,بانك‌اقتصادنوين‌,1991,85473649,345487794780,4250,4040,4200,-50,-1.18,4040,-210,-4.94,4040,4200,1399-7-7
37,امين يكم,صندوق درآمد ثابت امين يكم فردا,1980,71082728,736422466000,10330,10340,10370,40,0.39,10360,30,0.29,10330,10380,1399-7-7
38,ارزش,صندوق س ارزش آفرين بيدار-سهام,1962,11781349,124038761460,11230,10700,10600,-630,-5.61,10530,-700,-6.23,10450,10900,1399-7-7
39,تسه9905,امتياز تسهيلات مسكن مرداد99,1913,24295,20281342963,837512,879387,831000,-6512,-0.78,834795,-2717,-0.32,820000,879387,1399-7-7
40,سباقر,سيمان باقران,1833,7864935,144081757468,18786,19000,18300,-486,-2.59,18320,-466,-2.48,18223,19320,1399-7-7
41,ثعتما,س. ساختماني اعتماد گستر,1829,6443636,239599659695,36491,37585,35397,-1094,-3.0,37184,693,1.9,35397,37585,1399-7-7
42,پاكشو,گروه صنعتي پاكشو,1814,4094212,264667956500,74260,64000,67200,-7060,-9.51,64640,-9620,-12.95,60800,67200,1399-7-7
