,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,آبادا,توليد نيروي برق آبادان,165210,29599542,992256944850,33630,33640,33400,-230,-0.68,33520,-110,-0.33,32000,34790,1399-6-11
1,فملي,ملي‌ صنايع‌ مس‌ ايران‌,111181,384394339,12741433825500,32090,33000,33240,1150,3.58,33150,1060,3.3,31500,33690,1399-6-11
2,فولاد,فولاد مباركه اصفهان,84980,408200456,7550155219100,18720,18690,18000,-720,-3.85,18500,-220,-1.18,17790,19450,1399-6-11
3,غزر,صنعتي زر ماكارون,80992,14633226,1182440486430,81440,81510,77440,-4000,-4.91,80810,-630,-0.77,77440,85500,1399-6-11
4,شاروم,پتروشيمي اروميه,72293,7349617,95824338416,6234,12468,13091,6857,109.99,12469,6235,100.02,12468,13091,1399-6-11
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,69908,16692827,3671970882140,224080,219600,214710,-9370,-4.18,219970,-4110,-1.83,211000,235000,1399-6-11
6,وتجارت,بانك تجارت,54246,1284400113,4172569745490,3270,3300,3250,-20,-0.61,3250,-20,-0.61,3110,3340,1399-6-11
7,شپنا,پالايش نفت اصفهان,51735,229650336,8366002788200,38040,37800,36140,-1900,-4.99,36430,-1610,-4.23,36140,38900,1399-6-11
8,شبندر,پالايش نفت بندرعباس,51145,116313593,5115303293110,44280,44260,42720,-1560,-3.52,43980,-300,-0.68,42120,46100,1399-6-11
9,زملارد,كشاورزي و دامپروري ملارد شير,39580,2096512,55220029568,25085,26339,26339,1254,5.0,26339,1254,5.0,26339,26339,1399-6-11
10,گدنا,تهيه توزيع غذاي دنا آفرين فدك,37578,388047,2480396424,6088,6392,6392,304,4.99,6102,14,0.23,6392,6392,1399-6-11
11,وبصادر,بانك صادرات ايران,35479,757844821,2702115511130,3690,3720,3520,-170,-4.61,3570,-120,-3.25,3510,3730,1399-6-11
12,رافزا,رايان هم افزا,30763,248502,7022666520,26915,28260,28260,1345,5.0,27094,179,0.67,28260,28260,1399-6-11
13,بگيلان,توسعه مسير برق گيلان,29500,1862257,59426483127,30392,31911,31911,1519,5.0,31911,1519,5.0,31911,31911,1399-6-11
14,امين,تامين سرمايه امين,26132,5329032,81960512160,14650,15380,15380,730,4.98,15380,730,4.98,15380,15380,1399-6-11
15,شستا,سرمايه گذاري تامين اجتماعي,25224,46937158,1962479693790,43860,42300,41670,-2190,-4.99,41810,-2050,-4.67,41670,42300,1399-6-11
16,فخوز,فولاد  خوزستان,21396,110864909,5253170158720,45720,47000,46500,780,1.71,47380,1660,3.63,45750,48000,1399-6-11
17,ولپارس,ليزينگ پارسيان,20839,1612064,6125843200,3620,3800,3800,180,4.97,3640,20,0.55,3800,3800,1399-6-11
18,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,15587,89524523,1550419152240,18120,17800,17220,-900,-4.97,17320,-800,-4.42,17220,18410,1399-6-11
