,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,غزر,صنعتي زر ماكارون,110192,10601255,780425108270,74500,77850,70780,-3720,-4.99,73620,-880,-1.18,70780,77850,1399-6-16
1,شستا,سرمايه گذاري تامين اجتماعي,96760,267054307,9918200943510,38150,38900,36250,-1900,-4.98,37140,-1010,-2.65,36250,39900,1399-6-16
2,سيتا,سرمايه گذاري سيمان تامين,96629,85558416,2043529068180,24550,24650,23330,-1220,-4.97,23880,-670,-2.73,23330,25510,1399-6-16
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,94052,349731612,12198183080770,33510,35180,34380,870,2.6,34880,1370,4.09,33540,35180,1399-6-16
4,آريا,پليمر آريا ساسول,92776,12017295,1738905876434,141522,148598,139950,-1572,-1.11,144700,3178,2.25,138000,148598,1399-6-16
5,دارا يكم,صندوق واسطه گري مالي يكم-سهام,92447,30269236,6798676845030,214920,227000,216800,1880,0.87,224610,9690,4.51,215830,236000,1399-6-16
6,فولاد,فولاد مباركه اصفهان,89314,447589909,8474706007620,18380,19290,18410,30,0.16,18930,550,2.99,18000,19290,1399-6-16
7,خودرو,ايران‌ خودرو,75092,1807376782,6424664493180,3670,3710,3490,-180,-4.9,3550,-120,-3.27,3490,3820,1399-6-16
8,خساپا,سايپا,50503,1292239323,4009460046870,3170,3250,3020,-150,-4.73,3100,-70,-2.21,3020,3280,1399-6-16
9,وتجارت,بانك تجارت,49414,1323780578,4452532946400,3250,3410,3290,40,1.23,3360,110,3.38,3260,3410,1399-6-16
10,ذوب,سهامي ذوب آهن  اصفهان,40539,383478713,2582851791389,6725,6895,6440,-285,-4.24,6735,10,0.15,6389,7061,1399-6-16
11,شاروم,پتروشيمي اروميه,39972,794974,10572359226,12666,13299,13299,633,5.0,12792,126,0.99,13299,13299,1399-6-16
12,آبادا,توليد نيروي برق آبادان,37705,8226373,250588646840,30900,31400,29360,-1540,-4.98,30460,-440,-1.42,29360,32000,1399-6-16
13,وبصادر,بانك صادرات ايران,35649,922227813,3384150226210,3550,3720,3560,10,0.28,3670,120,3.38,3480,3720,1399-6-16
14,بگيلان,توسعه مسير برق گيلان,28357,2556657,94156563996,35075,36828,36828,1753,5.0,36828,1753,5.0,36828,36828,1399-6-16
15,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,27981,132979559,2327500869230,17150,18000,16790,-360,-2.1,17500,350,2.04,16680,18000,1399-6-16
16,زملارد,كشاورزي و دامپروري ملارد شير,27680,1719667,52429207496,29037,30488,30488,1451,5.0,30417,1380,4.75,30488,30488,1399-6-16
17,گدنا,تهيه توزيع غذاي دنا آفرين فدك,26018,311838,2003870988,6120,6426,6426,306,5.0,6132,12,0.2,6426,6426,1399-6-16
18,شصدفح,ح . صنعتي دوده فام,25989,5829310,125682869440,22014,22400,20920,-1094,-4.97,21561,-453,-2.06,20914,22700,1399-6-16
19,ثبهساز,بهساز كاشانه تهران,24111,23920027,91135302870,3630,3810,3810,180,4.96,3810,180,4.96,3810,3810,1399-6-16
20,رافزا,رايان هم افزا,23604,253080,7262636760,27331,28697,28697,1366,5.0,27519,188,0.69,28697,28697,1399-6-16
21,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,19276,187002990,1302735258800,7190,7000,6840,-350,-4.87,6970,-220,-3.06,6840,7310,1399-6-16
22,ولپارس,ليزينگ پارسيان,18560,1616559,6207586560,3660,3840,3840,180,4.92,3680,20,0.55,3840,3840,1399-6-16
23,فخوز,فولاد  خوزستان,15582,49295984,2412325629810,47390,49750,47070,-320,-0.68,48940,1550,3.27,46550,49750,1399-6-16
24,شگويا,پتروشيمي تندگويان,15224,48626976,800145499611,16854,16870,16012,-842,-5.0,16455,-399,-2.37,16012,17310,1399-6-16
25,بپيوند,برق و انرژي پيوندگستر پارس,12806,2776961,54856087594,18814,19754,19754,940,5.0,19754,940,5.0,19754,19754,1399-6-16
26,فارس,صنايع پتروشيمي خليج فارس,12176,35182469,987409729400,27170,28520,27260,90,0.33,28070,900,3.31,27180,28520,1399-6-16
27,تماوند,تامين سرمايه دماوند,11826,247362269,3813180591743,15370,15831,14909,-461,-3.0,15415,45,0.29,14909,15831,1399-6-16
28,چكاپا,گروه صنايع كاغذ پارس,10606,157140894,1491325589750,9050,9500,9500,450,4.97,9490,440,4.86,9100,9500,1399-6-16
29,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,10461,21184503,998850293390,45940,48230,45490,-450,-0.98,47150,1210,2.63,44500,48230,1399-6-16
30,بجهرم,توسعه مولد نيروگاهي جهرم,10264,80794234,403049376130,5115,5250,4860,-255,-4.99,4989,-126,-2.46,4860,5320,1399-6-16
31,وخارزم,سرمايه گذاري خوارزمي,9932,61531527,807960281690,13480,13670,12810,-670,-4.97,13130,-350,-2.6,12810,13730,1399-6-16
32,كگل,معدني و صنعتي گل گهر,9922,71857457,1499189284250,19930,20920,20920,990,4.97,20860,930,4.67,19950,20920,1399-6-16
33,تملت,تامين سرمايه بانك ملت,9555,21422824,322889760620,15110,15860,14360,-750,-4.96,15070,-40,-0.26,14360,15860,1399-6-16
34,دي,بانك دي,9356,41935801,2025127152968,50812,48272,48272,-2540,-5.0,48291,-2521,-4.96,48272,49272,1399-6-16
35,ومعادن,توسعه‌معادن‌وفلزات‌,9297,62738855,1037003923910,16010,16670,16160,150,0.94,16530,520,3.25,15850,16810,1399-6-16
36,كاوه,فولاد كاوه جنوب كيش,8498,138698135,2867356391150,19710,20690,20400,690,3.5,20670,960,4.87,20000,20690,1399-6-16
37,ماديرا,صنايع ماشين هاي اداري ايران,8471,18915904,925735688211,49853,51800,47361,-2492,-5.0,48940,-913,-1.83,47361,52345,1399-6-16
38,دماوند,توليد نيروي برق دماوند,8342,18605163,1106242078545,56991,59840,59840,2849,5.0,59459,2468,4.33,56000,59840,1399-6-16
39,بكهنوج,توليد برق ماهتاب كهنوج,7978,11180200,911096431592,79939,83935,77500,-2439,-3.05,81492,1553,1.94,75943,83935,1399-6-16
40,بترانس,ايران‌ ترانسفو,7911,16776405,813248800060,46950,49290,47490,540,1.15,48480,1530,3.26,45640,49290,1399-6-16
41,ونوين,بانك‌اقتصادنوين‌,7680,128357536,586353729260,4660,4790,4430,-230,-4.94,4570,-90,-1.93,4430,4890,1399-6-16
42,وبانك,سرمايه گذاري گروه توسعه ملي,6928,39102241,790519128470,20930,21630,19890,-1040,-4.97,20220,-710,-3.39,19890,21700,1399-6-16
43,غگيلا,شيرپاستوريزه پگاه گيلان,6831,117805,1860729975,15043,15795,15795,752,5.0,15070,27,0.18,15795,15795,1399-6-16
44,بركت,گروه دارويي بركت,6761,32355380,752736226020,24460,23240,23240,-1220,-4.99,23260,-1200,-4.91,23240,23820,1399-6-16
45,كمند,صندوق س. با درآمد ثابت كمند,6695,309446391,3111435484410,10220,10060,10050,-170,-1.66,10050,-170,-1.66,10030,10080,1399-6-16
46,وپاسار,بانك  پاسارگاد,6695,80877785,859039086690,10590,11100,10790,200,1.89,10620,30,0.28,10120,11110,1399-6-16
47,آگاس,صندوق س.هستي بخش آگاه-س,6600,2493048,760847748637,306010,311500,295400,-10610,-3.47,305188,-822,-0.27,294000,318000,1399-6-16
48,اخابر,مخابرات ايران,6510,41380531,854884990790,21250,22150,20190,-1060,-4.99,20660,-590,-2.78,20190,22150,1399-6-16
49,كرازي,كارخانجات‌توليدي‌شيشه‌رازي‌,6301,24327627,530901437990,21500,21800,22380,880,4.09,21820,320,1.49,20700,22570,1399-6-16
50,فاراك,ماشين‌ سازي‌ اراك‌,6180,65506839,827771203110,13060,12750,12410,-650,-4.98,12640,-420,-3.22,12410,13320,1399-6-16
51,بكام,كارخانجات توليدي شهيد قندي,6160,38862567,333414438060,8820,8830,8380,-440,-4.99,8580,-240,-2.72,8380,9080,1399-6-16
52,كچاد,معدني‌وصنعتي‌چادرملو,5889,26342136,472338556460,17170,17800,17300,130,0.76,17930,760,4.43,17260,18020,1399-6-16
53,پارسان,گسترش نفت و گاز پارسيان,5855,38389056,1060328103410,27000,28350,26680,-320,-1.19,27620,620,2.3,25670,28350,1399-6-16
54,حكشتيح,ح . كشتيراني ج. ا. ا,5800,13158350,505745603690,40900,40650,36810,-4090,-10.0,38440,-2460,-6.01,36810,43700,1399-6-16
55,فروي,ذوب روي اصفهان,5759,6120341,402206833715,67130,68750,63774,-3356,-5.0,65716,-1414,-2.11,63774,70380,1399-6-16
56,هاي وب,داده گسترعصرنوين-هاي وب,5334,21802436,719429348770,34640,33150,32910,-1730,-4.99,33000,-1640,-4.73,32910,34580,1399-6-16
57,شيران,س. صنايع‌شيميايي‌ايران,5203,9901377,382136392050,39440,40870,37470,-1970,-4.99,38590,-850,-2.16,37470,40900,1399-6-16
58,نوري,پتروشيمي نوري,5121,3733510,623678687050,160320,168330,167550,7230,4.51,167050,6730,4.2,160320,168330,1399-6-16
59,ثاختح,ح . بين‌المللي‌توسعه‌ساختمان,4969,67150439,257136926620,3940,4060,3700,-240,-6.09,3830,-110,-2.79,3590,4200,1399-6-16
60,زكوثر,سرمايه گذاري كشاورزي كوثر,4936,8733893,217915869690,25680,26250,24400,-1280,-4.98,24950,-730,-2.84,24400,26600,1399-6-16
