,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ
0,خودرو,ايران‌ خودرو,61483,1896370345,6344814575230,3280,3430,3300,20,0.61,3350,70,2.13,3140,3440,1399-8-17
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,47638,22651393,4218689195860,191270,189900,182880,-8390,-4.39,186240,-5030,-2.63,180620,194000,1399-8-17
2,وسپهر,سرمايه گذاري مالي سپهرصادرات,33996,88711068,1007557566357,11685,11690,11101,-584,-5.0,11358,-327,-2.8,11101,11990,1399-8-17
3,خساپا,سايپا,33721,1061448505,2424452596500,2320,2390,2280,-40,-1.72,2280,-40,-1.72,2210,2430,1399-8-17
4,بپيوند,برق و انرژي پيوندگستر پارس,19173,22891407,535451409283,25454,24500,22909,-2545,-10.0,23391,-2063,-8.1,22909,25000,1399-8-17
5,وبصادر,بانك صادرات ايران,16142,501650486,1506572342830,3070,3120,2920,-150,-4.89,3000,-70,-2.28,2920,3170,1399-8-17
6,وبملت,بانك ملت,15448,391678329,1823664329000,4830,4610,4590,-240,-4.97,4660,-170,-3.52,4590,4980,1399-8-17
7,سيتا,سرمايه گذاري سيمان تامين,14927,31161464,528433508660,17800,17200,16910,-890,-5.0,16960,-840,-4.72,16910,17800,1399-8-17
8,گدنا,تهيه توزيع غذاي دنا آفرين فدك,14713,3049642,50669801830,15824,16615,16615,791,5.0,16587,763,4.82,16615,16615,1399-8-17
9,ثاميد,توسعه و عمران اميد,13246,126015363,288932385360,2380,2360,2270,-110,-4.62,2290,-90,-3.78,2270,2370,1399-8-17
10,بگيلان,توسعه مسير برق گيلان,12539,4546803,118049747115,26866,27270,25523,-1343,-5.0,25963,-903,-3.36,25523,27270,1399-8-17
11,امين,تامين سرمايه امين,12369,16654966,181935658920,11450,11030,10880,-570,-4.98,10920,-530,-4.63,10880,11300,1399-8-17
12,ولپارس,ليزينگ پارسيان,10363,1076975,5147940500,4560,4780,4780,220,4.82,4580,20,0.44,4780,4780,1399-8-17
13,رافزا,رايان هم افزا,9624,56555,1961440510,33031,34682,34682,1651,5.0,33093,62,0.19,34682,34682,1399-8-17
14,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,9068,205771337,728512343160,3680,3550,3500,-180,-4.89,3540,-140,-3.8,3500,3790,1399-8-17
15,ثبهساز,بهساز كاشانه تهران,8456,70069516,192235340410,2840,2830,2700,-140,-4.93,2740,-100,-3.52,2700,2850,1399-8-17
16,سفاسي,شركت فارسيت اهواز,7732,62442115,761278220131,12036,12397,11675,-361,-3.0,12192,156,1.3,11675,12397,1399-8-17
17,حكشتي,كشتيراني جمهوري اسلامي ايران,7237,21696249,561171194930,26810,25710,25470,-1340,-5.0,25860,-950,-3.54,25470,26650,1399-8-17
18,دي,بانك دي,6706,18633198,811145747174,44814,44150,42574,-2240,-5.0,43532,-1282,-2.86,42574,45940,1399-8-17
19,آريا,پليمر آريا ساسول,5618,5024378,791770820999,165614,157334,157560,-8054,-4.86,157586,-8028,-4.85,157334,165040,1399-8-17
20,خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,5346,20219463,669692842830,32130,33730,33300,1170,3.64,33120,990,3.08,30530,33730,1399-8-17
21,شصدفح,ح . صنعتي دوده فام,5309,3260556,58185339251,18208,17840,17715,-493,-2.71,17845,-363,-1.99,17700,18170,1399-8-17
22,ونوين,بانك‌اقتصادنوين‌,5300,172890474,741672519190,4350,4350,4250,-100,-2.3,4290,-60,-1.38,4140,4530,1399-8-17
23,كحافظ,كاشي‌ وسراميك‌ حافظ‌,5047,18271069,501724634320,27720,28000,26340,-1380,-4.98,27460,-260,-0.94,26340,29100,1399-8-17
24,غزر,صنعتي زر ماكارون,4908,1313172,61491441770,48770,48500,46340,-2430,-4.98,46830,-1940,-3.98,46340,48650,1399-8-17
25,وپارس,بانك‌پارسيان‌,4856,176110522,525967637090,3100,3150,2950,-150,-4.84,2990,-110,-3.55,2950,3180,1399-8-17
26,خپارس,پارس‌ خودرو,4544,74707288,414798852600,5740,5780,5460,-280,-4.88,5550,-190,-3.31,5460,5990,1399-8-17
27,فملي,ملي‌ صنايع‌ مس‌ ايران‌,4425,11400088,237235831280,21900,20810,20810,-1090,-4.98,20810,-1090,-4.98,20810,20810,1399-8-17
28,لسرما,سرما آفرين‌,4403,13055515,398163314320,29250,30710,30610,1360,4.65,30500,1250,4.27,27790,30710,1399-8-17
29,آبادا,توليد نيروي برق آبادان,4357,2459397,41732455620,17810,16930,16920,-890,-5.0,17070,-740,-4.15,16920,17810,1399-8-17
30,وپاسار,بانك  پاسارگاد,4276,68199999,610434480260,9060,9170,8900,-160,-1.77,8950,-110,-1.21,8610,9290,1399-8-17
31,اعتماد,صندوق س.اعتماد آفرين پارسيان-د,3638,80543190,2674946789740,33157,33213,33213,56,0.17,33211,54,0.16,33207,33214,1399-8-17
32,غگيلا,شيرپاستوريزه پگاه گيلان,3499,63628,1096501324,16413,17233,17233,820,5.0,16430,17,0.1,17233,17233,1399-8-17
33,آگاس,صندوق س.هستي بخش آگاه-س,3425,6350615,385396769346,65433,61500,60450,-4983,-7.62,60687,-4746,-7.25,60400,62999,1399-8-17
34,بجهرم,توسعه مولد نيروگاهي جهرم,3414,43643321,156101314881,3725,3611,3539,-186,-4.99,3577,-148,-3.97,3539,3800,1399-8-17
35,زملارد,كشاورزي و دامپروري ملارد شير,3414,584893,23442891722,42162,40054,40054,-2108,-5.0,41135,-1027,-2.44,40054,41270,1399-8-17
36,شتران,پالايش نفت تهران,3341,21325956,229893805680,11340,10780,10780,-560,-4.94,10780,-560,-4.94,10780,10780,1399-8-17
37,فولاد,فولاد مباركه اصفهان,3335,13892626,170879299800,12940,12300,12300,-640,-4.95,12300,-640,-4.95,12300,12300,1399-8-17
38,سمگا,گروه سرمايه گذاري ميراث فرهنگي,3059,29162881,539721963590,18183,18200,18122,-61,-0.34,18507,324,1.78,17274,18950,1399-8-17
39,غگل,گلوكوزان‌,2996,38004089,170117257610,4660,4640,4430,-230,-4.94,4480,-180,-3.86,4430,4780,1399-8-17
40,تسه9907,امتياز تسهيلات مسكن مهر99,2974,88206,67922740836,791700,775000,752115,-39585,-5.0,770047,-21653,-2.74,752115,797999,1399-8-17
41,بنو,بيمه تجارت نو,2844,16141346,624211999239,37028,38879,38879,1851,5.0,38672,1644,4.44,37028,38879,1399-8-17
42,كمند,صندوق س. با درآمد ثابت كمند,2761,125577617,1260406666476,10159,10022,10060,-99,-0.97,10037,-122,-1.2,10022,10100,1399-8-17
43,انرژي3,سايراشخاص بورس انرژي,2631,624356,216154500760,361070,350000,343020,-18050,-5.0,346200,-14870,-4.12,343020,369900,1399-8-17
44,وخاور,بانك خاورميانه,2593,8234176,78957272590,9690,9270,9400,-290,-2.99,9590,-100,-1.03,9270,9930,1399-8-17
45,مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,2540,11703395,116577058261,10450,10300,9783,-667,-6.38,9961,-489,-4.68,9630,10300,1399-8-17
